Time Stamp,ACI_BB,ACI_HF,ACI_Midrange,SPL_BB,SPL_HF,SPL_Midrange
180616080002,66864.12627,66985.91195,56371.30553,119.0010225,118.4679568,108.4160184
180616081502,61641.08993,61621.91815,55399.38263,119.664892,119.2561376,107.8694476
180616083002,59842.12596,59786.96273,52100.38635,119.2272392,119.0190596,102.7363154
180616084502,64065.77344,63826.6194,61079.44759,120.6067038,120.2203716,108.8360267
180616090002,57324.5666,57429.46471,51074.70787,118.9783462,118.7340737,103.5507909
180616091502,61519.21442,61615.83004,55128.18507,117.4584173,117.1119386,103.3602544
180616093002,62093.39722,62220.53284,50357.33101,119.0659943,118.6836876,106.6256683
180616094502,69158.30433,69015.73501,49276.67551,117.6725722,117.3909438,102.0633022
180616100002,62244.48513,62029.94383,49366.07945,117.2114228,116.8787486,102.5863731
180616101502,61622.71731,61465.00697,66303.10984,115.8590968,115.2598557,104.1676632
180616103002,63996.88528,63732.85706,50013.553,116.3968309,115.8593063,104.7685605
180616104502,62895.40921,61236.50414,69924.47858,128.3348666,116.78012,123.9244316
180616110002,80374.16863,80830.23984,57507.78782,116.7296508,116.3372119,102.7711149
180616111502,62295.82845,62101.41404,50646.52537,117.7286671,117.4294544,102.610086
180616113002,58146.5743,57998.0005,51580.67206,115.1330929,114.6065651,102.2166446
180616114502,63858.61916,63800.85202,50802.31549,115.0816194,114.5521559,102.0916128
180616120002,61643.06952,61553.59225,51583.12572,114.7934178,114.2367744,101.9781677
180616121502,58206.25397,58284.20478,50429.96584,114.9029503,114.1325123,104.3140969
180616123002,68845.42615,68890.79243,51740.24844,116.0594061,115.5301585,103.96234
180616124502,63199.95786,64209.6664,52731.46677,122.1399354,120.2498072,117.2360389
180616130002,52831.61098,52520.8171,48877.8169,117.1690647,116.5263694,106.7849231
180616131502,69374.31045,69242.6847,51857.99699,115.984685,115.4980202,103.18388
180616133002,67664.1108,67491.04793,51319.19186,115.1631333,114.3318011,105.4249516
180616134502,66772.80376,66893.99476,51572.53182,114.8298077,114.215004,102.8585521
180616140002,77155.75261,77285.10971,55239.83831,114.3721214,113.5946434,103.7296754
180616141502,60753.13117,60615.25987,49453.14777,115.5117048,115.0117398,102.5317407
180616143002,67537.58578,67287.99512,50986.93264,114.8960252,114.2784495,102.6260614
180616144502,62748.77693,62502.37085,50017.82317,114.3978151,113.718086,102.7472956
180616150002,61517.92809,61439.0102,51291.90685,115.7469607,115.2955933,102.1128748
180616151502,63884.56171,63539.77495,50463.20833,114.5293397,113.8500265,103.0026073
180616153002,60376.21646,60022.25013,53266.68318,115.2304851,114.4723692,104.9563614
180616154502,66858.68922,66407.5953,54845.00582,115.4257149,114.17448,107.721089
180616160002,72391.82607,72157.48572,51147.04809,116.273001,115.6601479,105.1287502
180616161502,58495.94999,58104.62862,50731.06808,114.4054784,113.6002252,104.0524894
180616163002,61933.67349,61705.98974,51505.46672,114.1349889,113.3789801,102.9617892
180616164502,56314.81397,56194.53527,57565.71592,114.189371,113.1030824,105.5733268
180616170002,56618.91442,56027.33161,56052.23409,114.2957931,113.3568045,104.9031246
180616171502,67167.41344,67076.16988,50155.80398,114.289486,113.6106641,102.452166
180616173002,63765.27209,63429.24783,50254.77661,113.716939,112.8192835,103.5936033
180616174502,59261.62348,58839.79562,51362.23839,114.5100367,113.8811542,102.2513515
180616180002,56734.69774,56595.56805,53411.04057,113.7912176,113.0900832,101.7759347
180616181502,58918.73172,58766.68419,52364.90769,113.9483346,113.1625082,102.8912158
180616183002,63865.40402,63559.63991,50805.84522,113.5414578,112.7354836,102.4938645
180616184502,80027.55628,80036.25881,49383.69736,114.3515651,113.729414,101.9588153
180616190002,64237.67225,64113.71673,50836.1316,114.4699298,113.6597841,103.5286437
180616191502,63343.04452,63189.46146,50698.92767,114.2594294,113.4335725,102.9221582
180616193002,60925.52573,60730.29021,50026.51599,114.6141918,114.0248918,102.1277752
180616194502,71047.62151,70923.06552,50988.83936,114.0325427,113.355784,102.0605827
180616200002,81515.59408,81590.2173,50886.69094,118.6398256,118.349831,103.484073
180616201502,61636.1508,61363.03566,49270.66352,114.7117054,114.1479467,101.8554889
180616203002,56599.77369,56743.35203,50726.03088,114.4511072,113.7880828,102.6359396
180616204502,67479.61584,67342.72212,50057.0069,114.9615514,114.4486248,101.6141835
180616210002,63909.61412,63722.37638,52632.68966,115.9470247,115.1898479,106.0519638
180616211502,67546.78397,67919.82521,53120.35456,115.2886141,114.7068672,103.2276915
180616213002,62210.77061,62137.84484,52163.96454,116.6129492,116.1931498,103.2702142
180616214502,58200.49671,58329.9667,51278.6671,117.8501571,117.4501907,105.0960859
180616220002,56831.33486,56916.70253,52643.79377,120.3348456,119.9523498,108.4413067
180616221502,63345.6325,63436.3727,52571.6004,121.0629879,120.7062618,108.995694
180616223002,58299.94526,58269.27673,54713.13346,121.5457691,121.1595414,109.923222
180616224502,64344.38048,64543.95208,54655.7197,122.3121999,121.2036035,115.490674
180616230002,63684.71893,64997.16642,58326.03112,121.8574737,118.9940861,118.4534936
180616231502,60146.27853,61424.50454,56965.35804,123.2621604,120.0059081,120.274655
180616233002,56129.52792,57706.81189,58033.19063,123.2888287,119.2014474,120.9410369
180616234502,56950.67676,58363.04234,56928.49961,122.7075406,119.1961583,119.9300999
180617000002,70422.19875,71107.8651,57716.05826,121.5542792,119.5074649,117.0017077
180617001502,58705.73927,59415.78812,56957.10242,120.2037814,118.6966967,114.4426113
180617003002,73933.59887,74153.02207,56919.94144,119.8617409,119.0597929,111.4329753
180617004502,73175.68811,73234.7473,68470.70496,119.7502686,119.0792541,110.4954374
180617010002,72705.39597,72706.44174,56246.16555,121.5063454,121.1710029,109.2011185
180617011502,64486.51617,64645.94509,57699.11543,119.8690666,119.5277434,107.1512691
180617013002,59169.61749,59415.45914,53537.90955,119.9466325,119.6410794,106.6119625
180617014502,66968.92252,66969.48494,53933.90355,119.3582853,119.0437319,105.9139185
180617020002,67419.10704,67225.52045,53430.48047,120.3504974,120.1291298,105.16698
180617021502,66641.35218,66597.796,52148.13575,120.9600073,120.7341966,106.2562697
180617023002,67873.64742,68030.3963,50688.25857,119.35492,119.0711483,105.2569326
180617024502,65992.55471,65975.25447,53458.76108,120.5974345,120.3394111,106.509327
180617030002,65150.22338,65379.79156,55458.89904,119.1458111,118.8168195,105.8839223
180617031502,57355.95809,57576.07166,50697.43159,118.963421,118.6483495,105.3137108
180617033002,59000.73394,58951.53451,52541.56565,119.022364,118.7096412,105.3527665
180617034502,59487.99943,59393.40569,52537.68768,119.2086838,118.9054096,105.4606375
180617040002,68198.58991,68359.34903,54397.91572,118.9230251,118.6067917,105.2725449
180617041502,62456.48602,62439.30563,53675.82171,120.1499388,119.9027001,105.5754597
180617043002,63185.424,63823.206,54849.54853,119.5886254,119.2899298,105.9270969
180617044502,61979.1146,62139.16611,52077.61111,119.7083317,119.4252422,105.7554644
180617050002,62665.52933,62831.19266,53907.926,118.7739058,118.4624806,104.9370548
180617051502,61492.71755,61954.82855,56857.67043,119.4778639,119.2158345,104.9440615
180617053002,57325.62615,57363.54369,52248.22329,119.4344737,119.1684649,104.9277756
180617054502,58548.86731,58473.57082,53535.01959,119.4234132,119.1352779,105.4047335
180617060002,68312.26279,68570.20786,58170.39027,118.9828665,118.640428,105.8994572
180617061502,66724.27087,66694.92795,54128.73237,119.971953,119.6778589,106.3746446
180617063002,63011.59361,62871.32172,52321.6979,118.9913396,118.661644,105.6333556
180617064502,70953.95875,70962.519,54504.43863,120.0809449,119.7674285,106.9495683
180617070002,66762.2456,66928.25335,53767.29203,119.414776,119.0652047,106.6241668
180617071502,63530.41334,63552.86096,57866.07438,120.6372883,120.3526657,107.1325915
180617073002,62051.32071,62087.47238,53756.31922,119.8399864,119.4580962,107.7178703
180617074502,74580.82602,74732.52866,60130.71756,119.3243493,118.883839,107.8119788
180617080002,60859.89418,61164.15363,59521.06243,120.0051218,119.5993183,108.244171
180617081502,59240.78664,59318.47596,58820.15249,119.7323144,119.2920643,108.272541
180617083002,68098.99954,68373.11898,55532.59267,118.7733225,118.5106652,103.7562701
180617084502,72390.18358,72020.44427,52108.29944,122.281658,121.9589881,109.8907557
180617090002,60015.64508,59992.94994,51013.36614,119.296778,119.063659,103.6792318
180617091502,66344.82591,66439.5774,51038.5044,119.123117,118.8733267,103.8708865
180617093002,65958.91776,65832.32179,50759.30511,117.1137848,116.7937115,102.0395969
180617094502,65176.75131,65066.43467,50156.50414,116.5728953,116.1917942,102.4237238
180617100002,68230.16194,67934.39948,50014.76245,116.9596984,116.6260626,101.9142887
180617101502,67170.88117,67176.88259,50045.39202,116.301656,115.8746156,102.7359468
180617103002,63496.32934,63323.63644,50226.79978,115.9119585,115.3996629,103.4216252
180617104502,64412.95704,64227.67299,49425.34732,115.7860954,115.3628111,101.590331
180617110002,64140.80428,63896.27428,50036.60658,117.2204758,116.902162,102.2068404
180617111502,66699.23195,66410.45986,49969.06663,115.1440946,114.590101,102.5899237
180617113002,69474.2346,69336.85914,50979.06357,115.551872,114.9848203,103.3656981
180617114502,62290.23047,61890.82451,50606.14703,115.7041034,115.1896456,103.1331683
180617120002,69017.94317,68886.98986,49967.92508,115.6521974,115.1746909,102.3538195
180617121502,59128.36696,58826.99647,51499.36253,115.3536857,114.6468992,104.4883417
180617123002,59614.78007,59418.563,51254.67143,115.8557088,115.0436676,103.680627
180617124502,68363.82869,68075.21405,49834.26623,115.271787,114.6751757,103.3833221
180617130002,69196.90567,69071.67033,51985.76311,115.3429588,114.7248574,103.2394346
180617131502,63509.86544,63459.5549,50793.98736,116.8431738,116.4498426,103.1884165
180617133002,57328.31133,57320.99402,50597.3872,115.0400524,114.420643,103.2560948
180617134502,75838.49007,75780.80762,54835.99285,115.3972912,114.7712404,103.9632177
180617140002,71067.45743,70713.48547,52630.2699,117.8341414,117.4230511,104.5923456
180617141502,56487.18593,57084.92693,56248.12254,123.1265247,120.2523447,119.8697672
180617143002,63163.42194,62933.67894,51224.84716,115.6103023,115.0343251,103.7710338
180617144502,58012.46621,57715.41337,50107.59563,114.8076847,114.1994303,102.6930635
180617150002,57060.0799,56776.80734,50029.75635,115.7442475,115.2597833,102.7644368
180617151502,60840.63448,60623.04642,51060.73681,114.5494813,113.8730324,102.3823108
180617153002,62065.59249,61845.35876,54104.90331,115.3948401,114.6088547,105.3214457
180617154502,71310.44149,71033.00587,50971.20477,115.1545543,114.4044512,104.9314386
180617160002,63665.56153,63613.78184,62695.72856,118.6126175,118.0651152,108.0843796
180617161502,56929.40277,57572.95759,50515.1158,118.5967539,116.7992171,111.1085564
180617163003,63333.76878,61999.0472,63460.44433,116.5414626,114.087197,109.6174484
180617164502,59535.47763,59402.99072,49961.32002,115.4250453,114.9406627,102.0775122
180617170002,62794.83142,62501.79555,51686.51071,115.1815579,114.6429212,102.4193302
180617171502,73765.40602,73411.0365,50921.38958,115.4450963,114.6787346,105.5210911
180617173002,69109.5425,68975.68211,50044.72006,115.518646,115.0070883,102.7793446
180617174502,62325.94229,62292.05157,56690.9616,113.9016238,113.2124075,101.857212
180617180002,77793.82329,77901.52956,64119.51702,114.5775551,113.9796648,102.1222858
180617181502,61838.72067,61508.83778,49528.74023,114.3502252,113.6285019,102.7864122
180617183002,59631.61111,59453.6343,50807.33099,114.7708436,113.8865757,103.977211
180617184502,76564.25782,76393.95049,50363.41441,114.2832235,113.5416276,103.1302023
180617190002,74804.75521,74841.95436,53181.19967,114.8236345,114.119004,103.885346
180617191502,63919.47061,63742.98889,50980.42664,114.3144347,113.5533698,103.5038226
180617193002,67605.22016,67537.88286,50230.26788,115.0735266,114.0378779,106.4133688
180617194502,69435.69254,69334.93824,52826.29686,115.1381472,114.6128957,102.1413997
180617200002,64708.46762,64663.85389,49521.82164,115.2079101,114.7107873,101.7656727
180617201502,59997.42669,59909.58082,49583.45316,114.9245669,114.4019094,101.6342222
180617203002,63314.6866,63198.01221,50681.28511,115.4737875,114.9945938,102.0500897
180617204502,62811.5233,62618.69464,52297.09643,114.6395464,114.0134736,102.5379238
180617210002,67993.96446,68567.60919,53293.20936,115.9153422,115.4523317,102.6372309
180617211502,72023.20584,71659.37191,49911.82159,115.59831,115.1111397,102.4857234
180617213002,64682.50435,64211.42408,58907.0364,116.0367141,115.2019098,106.7558362
180617214502,59141.18459,59161.26877,52792.09308,117.813843,117.2861901,106.7602524
180617220002,62056.56138,62179.72873,54102.17923,120.5025877,120.2744113,105.6591893
180617221502,60032.21369,60138.33057,60420.8906,120.9896927,120.6661161,108.4002629
180617223002,65221.82708,65449.74088,55643.18529,120.4937048,120.1179263,108.4776662
180617224502,65688.89203,66057.73922,54135.1529,121.3669914,120.7939476,111.6173933
180617230002,65026.46678,65901.91706,65381.62652,122.5132787,121.6914217,114.4642071
180617231502,61485.94221,62007.79537,59437.17902,122.1692649,121.0676627,115.3213123
180617233002,60785.37123,61647.47551,59702.24128,121.9290897,119.271182,118.2938359
180617234502,56629.68318,57386.13511,62364.57054,122.2466659,119.4917731,118.7429956
180618000002,61440.76684,62049.85147,62505.39656,122.6843048,120.4268496,118.550054
180618001502,66728.61131,67342.91823,60992.74913,121.5498673,120.4932389,114.4904665
180618003002,62358.32265,62886.10405,54024.80556,120.6090159,119.8206727,112.2210917
180618004502,69104.16109,69210.53379,55674.22886,121.2517458,120.6042872,112.0296372
180618010002,65610.95998,65593.38327,54208.16365,120.5790322,120.1113586,109.7144295
180618011502,70995.62573,71132.59435,58537.42159,120.1088715,119.5949338,109.6468679
180618013002,62767.25858,63199.5237,54034.11719,120.2273159,119.7202396,109.7112167
180618014502,57930.52231,58201.67181,52162.18593,119.6558889,119.2139076,108.2848803
180618020002,63778.49943,63857.1265,52160.91399,119.5215761,119.1737969,106.7729258
180618021502,69509.51287,69964.718,53379.25841,119.7687501,119.4910029,105.7275752
180618023002,63684.16216,63718.89465,55994.10313,120.297803,120.034736,106.205204
180618024502,65928.66502,65918.96626,54989.10187,120.4278641,120.1892167,105.7649349
180618030002,63741.71036,63922.17994,54000.76174,120.1907965,119.9194655,106.2176826
180618031502,63716.31177,63678.97142,54531.44476,120.3239977,120.0734651,105.8826857
180618033002,62930.41805,63076.49937,51796.99076,118.7228742,118.3546888,105.9247859
180618034502,69150.83955,69077.94694,54296.42037,120.1803323,119.9520084,105.0642088
180618040002,67652.23341,67778.50586,58704.47136,120.7023563,120.4752019,105.8596315
180618041502,64857.16042,65143.51127,52395.56791,121.0623269,120.8468961,106.0720107
180618043002,62061.36134,62254.6029,52383.88238,120.1721396,119.9280062,105.5236605
180618044502,64810.34964,65299.92114,59466.24108,119.5967081,119.1588194,108.1337561
180618050002,61412.8256,61529.11364,54555.73155,119.0789068,118.6919867,106.7158993
180618051502,60136.54377,60086.10411,53552.07942,118.9928521,118.6678967,105.506163
180618053002,70127.77915,70254.88005,58049.78499,119.1834757,118.8567513,105.8914144
180618054502,66925.90898,67174.58242,53001.13349,121.3046443,121.1156899,105.5731714
180618060002,75166.85916,75182.18702,55043.8655,119.8573676,119.5937138,105.5318038
180618061502,63623.86615,63738.28249,55326.4435,119.8359468,119.5404926,106.2135644
180618063002,60729.44657,60977.90323,56123.23762,119.5291856,119.2378686,105.6478972
180618064502,60914.20741,60925.70325,52359.37659,119.2979582,118.9795061,105.9013361
180618070002,56665.93178,56656.36758,58612.20429,119.4712476,119.1549503,106.0798167
180618071502,61870.86118,61909.8263,52300.03719,119.1351179,118.7790351,106.3547477
180618073002,61312.01986,61448.46705,52853.47915,118.7678692,118.3588307,106.6455814
180618074502,62051.58789,61886.07872,54930.47776,120.6847061,120.2682761,109.1271893
180618080002,59586.67467,59722.70985,53864.24127,120.9833309,120.6240285,108.8715032
180618081502,58235.8947,58420.45573,57102.81686,121.1693106,120.8900719,107.4516956
180618083002,67400.51529,67459.75499,53265.64446,119.3367987,119.1183577,103.3522408
180618084502,62788.75309,62870.9119,51656.35137,120.1745321,119.7861767,108.0950493
180618090002,75258.51595,75848.15055,52003.92231,120.4309836,120.2666372,103.0940762
180618091502,61364.08346,61218.68173,50274.76277,118.3465988,118.0804696,102.9435526
180618093002,65490.04938,65531.604,51380.37062,117.9233532,117.6646731,101.6410422
180618094502,57837.7776,57773.06255,52195.90295,116.8608212,116.4421545,103.4133959
180618100002,58287.87927,58245.38509,50447.72608,116.3703458,115.9506295,102.7370998
180618101502,58582.25093,58499.68308,49126.79462,116.6735973,116.3286813,101.7081834
