Time Stamp,ACI_BB,ACI_HF,ACI_Midrange,SPL_BB,SPL_HF,SPL_Midrange
170707125002,65406.14212,65478.61621,54745.26399,113.6708328,112.7366727,104.0038141
170707130002,68637.0619,68755.55149,58287.4736,111.4776179,109.8996275,103.2683134
170707131002,58793.68514,59123.14427,51781.85401,111.1250651,109.1661784,103.0695628
170707132002,65838.7455,65719.45922,51867.80486,112.0879995,110.7808113,103.3624565
170707133002,58279.05056,58101.83514,50219.01868,111.1583355,109.7394208,101.9781026
170707134002,71661.2652,71311.37084,52643.62824,112.2675453,111.197101,101.9841611
170707135002,66940.81901,66439.84854,51330.88906,111.3527497,109.3602807,103.1463405
170707140002,81300.52875,81338.71701,54250.83342,113.0244912,111.3052745,104.9120916
170707141002,75322.2419,75427.33542,58907.555,112.033907,110.57138,104.0448598
170707142002,58684.2322,58189.29303,58395.92151,113.5164068,111.4749889,106.8525049
170707143002,59628.12461,59277.0617,54110.02252,110.8886574,109.0040308,103.4736939
170707144002,64929.09831,64665.96987,55849.60342,112.9757634,111.6813186,104.6706114
170707145002,65015.38893,64827.82436,57387.08151,113.8287492,112.4521218,106.4388042
170707150002,64444.91532,63951.401,51091.46659,114.2160603,113.3003108,104.4528492
170707151002,66307.40658,65901.14491,55805.05436,112.0946483,110.4800096,103.8594787
170707152002,69695.6728,69400.75295,52366.08705,112.2119607,110.9273626,103.5165525
170707153002,72834.20869,72568.98212,55580.79356,114.6618937,113.7362306,105.1286513
170707154002,61945.08138,61642.13766,51996.01276,113.3347787,112.384658,103.1026522
170707155002,68178.63222,67627.81478,53012.9578,111.3883415,109.4358421,104.551804
170707160002,60983.90519,60755.22246,50358.89385,110.83132,109.3020893,101.7600565
170707161002,57011.32099,56684.52288,49907.25306,110.2328685,108.3529024,102.1390162
170707162002,60478.90323,60037.00026,55755.93073,112.2328804,110.8465944,103.9795151
170707163002,58465.88864,58745.18483,51535.62932,110.3450823,107.9914234,102.9486198
170707164002,63821.1507,63255.98806,53572.08252,111.7591108,110.0400079,104.4523024
170707165002,77431.74007,76878.12266,78695.58486,115.4929229,114.5330915,106.7548901
170707170002,66290.84324,66032.2349,53597.13162,112.1891106,110.4648676,105.1991676
170707171002,62627.81819,62513.00928,50836.8694,112.5930586,111.0746753,104.6833346
170707172002,58440.63669,58148.11076,51640.9474,110.3861774,108.4476257,102.5285279
170707173002,60549.33806,60675.56672,51798.34446,110.6269673,108.7204942,102.6974225
170707174002,62687.20962,62149.51573,54248.73742,111.1323404,109.445739,102.6842866
170707175002,76065.13621,75801.87038,54505.0587,111.538239,109.8783282,103.9004906
170707180002,67051.39266,66457.95986,59282.30284,110.9661894,109.4486209,101.7988825
170707181002,65509.38235,64931.04368,53370.13683,112.8774855,111.2787235,105.9305401
170707182002,59089.39529,59209.55391,50897.22161,110.8935167,109.1857659,102.9919581
170707183002,76207.74866,75848.33603,53251.87271,110.7291417,109.1310499,102.2332731
170707184002,64615.34484,63970.33575,50978.72358,113.230033,111.8334027,105.7586319
170707185002,58329.46628,58026.07036,50851.54632,110.7430168,109.0284136,102.3366951
170707190002,62199.14017,61889.9648,50574.3826,111.5317548,110.0904374,102.9977889
170707191002,61519.80424,61191.29152,53607.59564,110.5199641,108.5936387,103.1698141
170707192002,75773.52868,75547.22963,51695.35036,111.1926288,109.5582061,103.2553322
170707193002,75149.22599,75029.08572,54519.72079,111.8934944,110.5212961,103.4792473
170707194002,58789.04879,58522.57673,52036.22722,111.0605426,109.279458,103.6524208
170707195002,71165.71093,70775.87052,55215.83764,110.7793281,108.4795665,104.6798795
170707200002,60401.67819,59963.30886,50547.05715,110.662629,108.6395241,103.3231822
170707201002,61842.45645,61196.3613,51118.39852,111.3702157,109.78703,103.2516916
170707202002,71190.33059,70757.03275,53237.53626,111.3065363,109.6269035,103.4840906
170707203002,82283.0027,82523.54385,49766.1215,111.6040997,110.2472088,102.7348622
170707204002,63554.96475,63498.20641,50560.25434,113.6048749,112.4009733,105.1948714
170707205002,61663.70273,61551.95978,52417.47633,111.1595329,109.374726,103.803627
170707210002,64585.25751,64302.8123,56996.83185,111.4142074,109.7710341,103.6649203
170707211002,60572.85984,60784.88849,53328.02884,111.6494087,109.8953059,104.2335072
170707212002,64961.30977,64845.72295,51873.84499,112.8933487,111.5336523,104.975529
170707213002,65393.85313,65930.03706,63630.86822,113.3642594,111.8897987,106.1993893
170707214002,61363.68053,61745.47923,54354.32586,114.1646284,112.9276313,106.4097982
170707215002,68009.08844,68497.4578,57872.3369,116.1943531,115.1699921,108.1552833
170707220002,66717.36927,67179.69261,56605.70739,117.2053737,116.2392758,109.158312
170707221002,58657.27486,58562.0345,58112.49884,117.3077524,116.330408,108.7605132
170707222002,60502.4648,60541.17158,59534.75875,116.7275356,116.0831991,106.5112592
170707223002,73631.90812,73646.31208,53882.07546,117.1423784,116.5890421,106.087386
170707224002,63003.90412,63249.87014,54880.18506,117.4083448,116.9348108,105.644422
170707225002,62297.00134,62491.41709,51939.0577,115.4244553,114.7467775,104.5486491
170707230002,60291.04177,60291.5925,56219.63205,116.0093854,115.504222,103.5954363
170707231002,73871.34617,73814.20522,52078.03939,115.8765661,115.362616,102.8925374
170707232002,60446.88238,60867.05078,59184.70547,115.0358312,114.362304,104.1650422
170707233002,65743.28054,65661.37094,51024.5302,115.287964,114.7087086,102.9725914
170707234002,60743.81102,60676.31274,60692.83778,115.2253686,114.6212895,103.5632529
170707235002,62948.99715,62870.08106,52058.52254,115.2878384,114.7466306,102.9160608
170708000002,56514.60912,56271.2503,53523.81055,115.3285519,114.3741259,106.7840297
170708001002,58583.76302,58376.16733,52865.05748,116.0236827,115.452605,104.6160107
170708002002,67221.20758,67153.64756,69243.06271,116.4776568,116.0431279,103.5362736
170708003002,62993.92024,62866.809,50065.9544,116.7541157,116.3080837,103.5505757
170708004002,62003.57615,61986.92334,50157.22105,116.7308029,116.337646,103.1486035
170708005002,57486.90922,57488.44218,51928.173,114.831477,114.1642832,103.8284751
170708010002,69329.88922,69319.87713,51091.03932,116.0643539,115.5713941,103.6414326
170708011002,67017.15581,67296.92931,64379.35943,116.9272035,116.530163,103.3165861
170708012002,57340.56116,57371.06963,54490.43985,115.1883075,114.5217386,104.3685606
170708013002,61570.02654,61634.66211,50869.31836,115.4262585,114.9015473,102.9383774
170708014002,70369.93203,70370.22092,51016.28312,115.183547,114.6134336,103.0478265
170708015002,59748.34115,59683.69911,51850.4364,115.2367286,114.6687314,103.1823867
170708020002,63620.15958,63685.51868,51634.92204,115.7572814,115.1905295,103.7359921
170708021002,65562.24962,65680.15036,51327.78437,115.8121361,115.3746886,102.1649649
170708022002,64148.13275,64288.12343,51667.40904,116.1258342,115.6669249,103.224614
170708023002,63507.69593,63664.53123,54627.33896,116.0296441,115.5114364,103.9587368
