Time Stamp,ACI_BB,ACI_HF,ACI_Midrange,SPL_BB,SPL_HF,SPL_Midrange
180615210002,65080.21875,63874.22963,49987.64724,117.1327894,116.3400806,107.0383969
180615211502,61422.53903,60110.23368,49113.92321,116.9000559,116.1451636,106.4771234
180615213002,69359.34861,68022.13827,50502.15276,119.2701022,118.7546872,107.8206459
180615214502,60750.05813,60084.63744,49521.37256,119.2430525,118.7171836,107.8950231
180615220002,75866.50044,75966.47441,49822.85111,122.787201,122.5418883,108.3948284
180615221502,61997.04253,61990.40052,49419.70407,123.6956907,123.4760739,109.0457524
180615223002,72733.06418,72290.94192,49253.62522,124.0188316,123.8242106,108.8601736
180615224502,67897.95859,67511.32239,50698.37322,122.6935698,122.3619777,110.1264435
180615230002,61756.35427,61375.58657,50260.09775,122.9336626,122.6509834,109.5437988
180615231502,74127.46993,73975.72313,48619.67061,122.7618898,122.5120798,108.5277191
180615233002,70303.91152,69846.36978,48973.47359,122.1515124,121.8788795,108.2384929
180615234502,65935.54643,65263.86607,49553.2894,122.5684948,122.3240696,108.1084322
180616000002,60969.41418,60745.41454,49993.65647,121.9484264,121.6761165,107.9167435
180616001502,58576.13887,58199.77603,49310.17371,121.7696106,121.4922676,107.6629478
180616003002,63788.93183,63328.30644,53476.7261,122.8107489,122.5858128,107.9294819
180616004502,71135.63593,70873.20392,50155.45336,121.9651581,121.7008475,107.6964249
180616010002,58321.89674,58106.19465,49829.76047,121.9287515,121.693949,106.8671362
180616011502,56493.15487,56171.85934,48935.53766,121.912975,121.6912904,106.4091595
180616013002,74932.11568,74645.02811,49192.42838,122.0449007,121.8360116,106.1913206
180616014502,64659.7958,64118.59468,48678.09195,122.3799827,122.187389,106.1835272
180616020002,62811.70455,62294.1747,49564.87567,123.4135465,123.265833,106.0203122
180616021502,66791.27064,66228.46426,48841.5251,122.7810861,122.6072346,106.1329366
180616023002,59875.291,59299.41433,48788.14703,121.9886255,121.7923832,105.504232
180616024502,64000.81325,63463.69823,48798.55737,121.8128945,121.6020356,105.7997502
180616030002,68761.02508,68612.09435,50443.33461,121.1263713,120.8915733,105.4700395
180616031502,69661.75028,69159.61657,48576.12684,121.6871712,121.4820683,105.4197593
180616033002,67106.40377,66439.66407,48686.68592,121.3768306,121.1410176,105.9190934
180616034502,57016.44621,56641.77629,48576.03991,121.7158468,121.5119873,105.4404296
180616040002,65590.88616,64706.60804,48520.25475,122.3001315,122.1113844,105.7181088
180616041502,63102.54804,62697.19588,49032.86404,122.1884469,122.0003081,105.6488631
180616043002,64039.87047,63749.90888,49600.25581,120.925426,120.6756566,105.5415697
180616044502,60024.7907,59612.55657,49541.63532,122.7602111,122.594012,105.7070767
180616050002,62962.47726,62347.24254,49044.11051,121.9152103,121.7095351,105.8046867
180616051502,69677.70366,69241.50739,48458.79168,121.5805525,121.3674355,105.548894
180616053002,69974.97676,69463.78152,48764.08214,120.9038329,120.657482,105.343926
180616054502,57301.11984,56898.70832,48634.92742,121.8544272,121.6647003,105.0585144
180616060002,68975.98263,68448.68517,48574.90507,122.0044949,121.802015,105.9236484
180616061502,63863.83025,63207.06028,48716.73667,122.2029692,122.0163632,105.6328663
180616063002,65036.50038,64676.14776,48661.90001,122.2272187,122.0465359,105.3492292
180616064502,70720.0615,70091.10984,49103.67232,122.2174949,122.0338921,105.4340172
180616070002,70322.33197,69640.6704,49716.45708,123.9519668,123.7866348,107.7608857
180616071502,62460.72888,61715.98675,48902.22685,123.0835492,122.9287982,105.756472
180616073002,70283.81318,69787.51583,48982.03385,122.6441755,122.4724546,105.6877541
180616074502,59129.90287,58646.81171,48947.49665,122.1341159,121.9474598,105.4048432
180616080002,63131.0505,62618.08889,48561.81394,121.5363836,121.3194915,105.5020291
180616081502,73575.43338,72997.37096,48695.98248,122.9922438,122.8343461,105.7511594
180616083002,70230.37527,69826.7563,49198.59379,122.3032667,122.1157821,105.8188421
180616084502,61022.93893,60939.77933,49257.84289,124.5795456,124.420779,108.2756881
180616090002,63277.22186,62711.15735,48934.00008,123.3241198,123.1418235,107.2898081
180616091502,66735.74344,65805.46275,48902.40082,121.553281,121.2726609,107.3796663
180616093002,59913.82274,58797.32427,49036.91849,118.4539786,117.920385,106.670893
180616094502,68519.91665,67113.59206,48943.7233,120.6331142,120.3169893,106.7261371
180616100002,62202.5228,61054.90762,48752.19689,118.1296343,117.6100481,105.9585595
180616101502,69291.53813,67639.89022,48619.78143,117.9496705,117.4174434,105.824855
180616103002,68988.23604,67636.48515,49169.16046,118.1076477,117.5926287,105.8839656
180616104502,62460.94824,61718.64463,49421.35163,118.1227167,117.6088827,105.7841597
180616110002,60823.58382,59643.19722,48903.35005,118.5616594,118.1031697,105.8166596
180616111502,69400.07304,67907.94817,49218.21776,117.03746,116.3157072,106.2197767
180616113002,62397.8594,61210.40475,49089.99823,117.3936717,116.7402328,106.3226049
180616114502,62907.73048,62301.38785,50657.17345,119.1923918,118.7572643,106.558923
180616120002,63019.42292,61899.57628,48771.276,117.9653259,117.4416056,105.7603875
180616121502,68773.78658,67090.29606,48910.47477,117.9384521,117.4065868,105.8193509
180616123002,66383.5923,64873.52964,48781.87046,118.3592437,117.8775254,105.7485924
180616124502,66194.37203,64587.45498,48442.27644,117.1171801,116.4399433,106.1096642
