Time Stamp,ACI_BB,ACI_HF,ACI_Midrange,SPL_BB,SPL_HF,SPL_Midrange
180614210002,65152.48208,66008.00209,61608.34575,118.9912554,117.921306,109.9583661
180614211502,60668.17909,60975.7979,70573.20043,118.7824262,117.6457085,109.8885153
180614213002,59815.61534,62063.9897,57425.08686,120.592119,117.250891,113.3607463
180614214502,60191.58365,60783.42048,69578.29194,117.7041668,116.0914083,110.2758373
180614220002,69083.2245,69203.1038,62048.13357,122.2010935,121.8212169,108.2009694
180614221502,77386.79489,77589.62673,67581.53521,122.7718457,122.4278585,108.6726865
180614223002,66733.3443,67852.63891,84650.44869,124.2882893,123.9469967,111.1622476
180614224502,61992.73245,62896.94377,83773.07648,120.9241669,120.3951795,108.5178579
180614230002,71917.76412,72188.20045,73148.01338,121.2383174,120.7667308,108.214769
180614231502,65077.61363,65495.29956,63502.7406,121.5921102,121.0504313,109.864679
180614233002,70469.74709,70951.48031,62921.88442,122.2885112,121.92479,108.1102148
180614234502,72494.85819,72452.90498,66318.55031,119.8588559,119.2723803,107.0520905
180615000002,63451.8574,63880.7333,64858.35015,121.1565398,120.735631,106.9901298
180615001502,73228.72411,73406.34986,62582.89899,119.9056558,119.4247126,105.0724641
180615003002,60625.98228,60830.67509,65078.63821,120.2681501,119.8071431,105.7411735
180615004502,61847.37496,62075.64607,60075.78682,120.2738658,119.865532,104.1049821
180615010002,66164.7145,66422.12151,60634.71235,119.8148949,119.3537298,104.2174593
180615011502,59449.97975,59477.81048,62648.22442,120.1579228,119.7468408,103.6446878
180615013002,58629.59039,59155.42054,70061.24948,120.385258,119.9761078,104.5525309
180615014502,66627.83727,66940.90649,64969.77716,120.7061276,120.3342153,104.2500092
180615020002,60607.35528,61006.00961,68760.46998,121.4582456,121.1335764,104.9082221
180615021502,69676.49248,70013.40502,63334.28731,121.3863791,121.0574025,104.7709239
180615023002,59413.31087,59808.03367,60521.56874,120.0066487,119.5598098,104.4079241
180615024502,70809.51605,71170.65871,70467.08137,121.4943297,121.1525525,105.5191062
180615030002,63283.20798,63963.30769,65000.39695,122.1357973,121.8649578,104.5390207
180615031502,67686.31905,67687.61036,60419.89827,121.4204373,121.0898053,104.9528306
180615033002,57292.94817,57567.48896,74131.32418,120.3249528,119.9337873,103.3958234
180615034502,59212.36942,59366.64676,55813.11207,120.544627,120.1694384,103.8556005
180615040002,59364.55485,59520.60473,62457.49177,120.1731042,119.7337494,104.5402381
180615041502,69096.86128,69210.67419,61163.43579,120.2623408,119.8640914,103.5957841
180615043002,71795.67583,72243.33789,65257.73125,120.0438647,119.6271215,103.4311692
180615044502,58931.60833,59299.20722,66184.04637,120.8217299,120.4598512,104.3197454
180615050002,70001.75662,70513.94802,73584.50042,120.4425808,120.0598108,103.6375598
180615051502,68260.07892,68480.69719,64406.48365,120.6292098,120.2508804,104.235673
180615053002,61892.00543,62001.71046,66175.11243,124.115245,123.8496623,109.1340183
180615054502,61123.44694,61177.05944,58983.63672,120.2601217,119.8448887,104.2509134
180615060002,65715.56013,65920.07908,71930.46633,122.9336054,122.6382901,107.64738
180615061502,66849.788,67045.53657,68568.13333,120.8566851,120.4863172,104.6100967
180615063002,57881.66732,58130.25895,65604.63487,120.3535788,119.962525,103.6491486
180615064502,58897.92853,59237.47657,57639.12831,119.4866249,119.0253533,102.9359498
180615070002,73084.46783,73599.09269,67679.51307,120.3412196,119.941476,103.9489699
180615071502,57698.06368,57947.86663,80883.43845,120.4904256,119.7234159,110.4436494
180615073002,63538.13294,64090.75244,73473.55945,122.0730973,121.8088005,103.9338911
180615074502,63379.40491,63586.15932,65715.56793,120.5829996,120.2051505,103.9325012
180615080002,73485.31794,73976.15403,69368.92059,120.8903654,120.4999658,105.3279038
180615081502,61743.44613,61921.62259,55882.15513,120.3906989,119.9609298,105.1320189
180615083002,60213.53792,60867.01022,80043.69466,123.6663796,123.3875837,108.6254895
