Site,Date,Time,Time_In_Raven,Num_ind_knocks,Num_knock_trains,Num_in_KT,Tot_Knocks,Num_L_calls,L_call_type,Num_Herbivory,Comment,
8,12_07_17,9:01:20,0:01:20,0,0,0,0,0,,,,
8,12_07_17,9:01:30,0:01:30,0,0,0,0,0,,,,
8,12_07_17,9:01:40,0:01:40,0,0,0,0,0,,,,
8,12_07_17,9:01:50,0:01:50,0,2,6,6,0,,,,
8,12_07_17,9:02:00,0:02:00,0,0,0,0,0,,,,
8,12_07_17,9:02:10,0:02:10,0,1,6,6,0,,,,
8,12_07_17,9:02:20,0:02:20,0,0,0,0,0,,,,
8,12_07_17,9:02:30,0:02:30,0,0,0,0,0,,,,
8,12_07_17,9:02:40,0:02:40,0,0,0,0,0,,,,
8,12_07_17,9:02:50,0:02:50,0,1,18,18,0,,,,
8,12_07_17,9:03:00,0:03:00,0,1,3,3,0,,,,
8,12_07_17,9:03:10,0:03:10,0,0,0,0,0,,,,
8,12_07_17,9:03:20,0:03:20,1,0,0,1,0,,,,
8,12_07_17,9:03:30,0:03:30,0,1,13,13,0,,,,
8,12_07_17,9:03:40,0:03:40,0,1,2,2,1,Growl,,,
8,12_07_17,9:03:50,0:03:50,0,0,0,0,0,,,,
8,12_07_17,9:04:00,0:04:00,0,0,0,0,0,,,,
8,12_07_17,9:04:10,0:04:10,0,0,0,0,0,,,,
8,12_07_17,9:04:20,0:04:20,0,0,0,0,0,,,,
8,12_07_17,9:04:30,0:04:30,0,0,0,0,0,,,,
8,12_07_17,9:04:40,0:04:40,0,0,0,0,0,,,,
8,12_07_17,9:04:50,0:04:50,0,0,0,0,0,,,,
8,12_07_17,15:00:00,0:00:00,1,0,0,1,0,,,,
8,12_07_17,15:00:10,0:00:10,1,0,0,1,0,,,,
8,12_07_17,15:00:20,0:00:20,0,0,0,0,0,,,,
8,12_07_17,15:00:30,0:00:30,1,0,0,1,1,Grunt,,,
8,12_07_17,15:00:40,0:00:40,0,0,0,0,1,Grunt,,,
8,12_07_17,15:00:50,0:00:50,1,1,2,3,1,Buzz,,,
8,12_07_17,15:01:00,0:01:00,0,0,0,0,0,,,,
8,12_07_17,15:01:10,0:01:10,1,0,0,1,0,,,,
8,12_07_17,15:01:20,0:01:20,0,0,0,0,0,,1,,
8,12_07_17,15:01:30,0:01:30,0,0,0,0,1,Grunt,,,
8,12_07_17,15:01:40,0:01:40,0,0,0,0,1,Buzz,,,
8,12_07_17,15:01:50,0:01:50,1,0,0,1,0,,,,
8,12_07_17,15:02:00,0:02:00,2,0,0,2,0,,,,
8,12_07_17,15:02:10,0:02:10,0,0,0,0,0,,,,
8,12_07_17,15:02:20,0:02:20,0,0,0,0,0,,4,,
8,12_07_17,15:02:30,0:02:30,0,0,0,0,0,,3,,
8,12_07_17,15:02:40,0:02:40,0,0,0,0,0,,2,,
8,12_07_17,15:02:50,0:02:50,1,0,0,1,0,,2,,
8,12_07_17,15:03:00,0:03:00,0,0,0,0,0,,1,,
8,12_07_17,15:03:10,0:03:10,0,0,0,0,0,,,,
8,12_07_17,15:03:20,0:03:20,0,1,4,4,0,,,,
8,12_07_17,15:03:30,0:03:30,0,0,0,0,0,,,10 bumps,
8,12_07_17,15:03:40,0:03:40,0,1,3,3,0,,,3 bumps, 
8,12_07_17,15:03:50,0:03:50,0,2,11,11,1,Squeak,,,
8,12_07_17,15:04:00,0:04:00,2,0,0,2,0,,,,
8,12_07_17,15:04:10,0:04:10,1,0,0,1,1,Growl,,,
8,12_07_17,15:04:20,0:04:20,0,0,0,0,0,,,,
8,12_07_17,15:04:30,0:04:30,1,0,0,1,0,,,,
8,12_07_17,15:04:40,0:04:40,0,0,0,0,0,,,,
8,12_07_17,15:04:50,0:04:50,1,0,0,1,0,,,,
8,12_07_17,21:00:00,0:00:00,0,1,3,3,0,,,,
8,12_07_17,21:00:10,0:00:10,4,1,3,7,0,,,,
8,12_07_17,21:00:20,0:00:20,2,2,14,16,0,,,,
8,12_07_17,21:00:30,0:00:30,0,0,0,0,4,"3 Grunt train, 1 squeak",,,
8,12_07_17,21:00:40,0:00:40,0,0,0,0,0,,,,
8,12_07_17,21:00:50,0:00:50,0,0,0,0,0,,,,
8,12_07_17,21:01:00,0:01:00,0,0,0,0,0,,,,
8,12_07_17,21:01:10,0:01:10,0,2,5,5,0,,,,
8,12_07_17,21:01:20,0:01:20,0,1,2,2,0,,,,
8,12_07_17,21:01:30,0:01:30,0,1,3,3,0,,,,
8,12_07_17,21:01:40,0:01:40,0,0,0,0,13,Grunt train,,,
8,12_07_17,21:01:50,0:01:50,0,0,0,0,11,Grunt train,,,
8,12_07_17,21:02:00,0:02:00,0,1,4,4,6,Grunt train,,,
8,12_07_17,21:02:10,0:02:10,0,1,4,4,0,,,2 bumps,
8,12_07_17,21:02:20,0:02:20,1,0,0,1,0,,,,
8,12_07_17,21:02:30,0:02:30,1,0,0,1,0,,,,
8,12_07_17,21:02:40,0:02:40,0,0,0,0,0,,1,Background noise ~ 1 sec,
8,12_07_17,21:02:50,0:02:50,0,0,0,0,3,Grunt train,,,
8,12_07_17,21:03:00,0:03:00,2,0,0,2,2,Grunt,,,
8,12_07_17,21:03:10,0:03:10,0,1,2,2,1,Grunt,,,
8,12_07_17,21:03:20,0:03:20,1,1,2,3,0,,,,
8,12_07_17,21:03:30,0:03:30,0,1,3,3,0,,,,
8,12_07_17,21:03:40,0:03:40,0,0,0,0,0,,,,
8,12_07_17,21:03:50,0:03:50,0,0,0,0,0,,,,
8,12_07_17,21:04:00,0:04:00,0,0,0,0,0,,,,
8,12_07_17,21:04:10,0:04:10,0,0,0,0,0,,3,,
8,12_07_17,21:04:20,0:04:20,3,0,0,3,0,,,,
8,12_07_17,21:04:30,0:04:30,0,0,0,0,0,,,,
8,12_07_17,21:04:40,0:04:40,0,0,0,0,0,,,,
8,12_07_17,21:04:50,0:04:50,0,0,0,0,21,Grunt train,,,
8,25_06_18,3:00:00,0:00:00,0,0,0,0,0,,,,
8,25_06_18,3:00:10,0:00:10,0,0,0,0,0,,,,
8,25_06_18,3:00:20,0:00:20,0,0,0,0,0,,,,
8,25_06_18,3:00:30,0:00:30,0,0,0,0,0,,,,
8,25_06_18,3:00:40,0:00:40,0,0,0,0,0,,,,
8,25_06_18,3:00:50,0:00:50,0,0,0,0,1,Growl,,,
8,25_06_18,3:01:00,0:01:00,1,0,0,1,0,,,,
8,25_06_18,3:01:10,0:01:10,0,0,0,0,0,,,,
8,25_06_18,3:01:20,0:01:20,5,0,0,5,0,,,,
8,25_06_18,3:01:30,0:01:30,0,0,0,0,0,,,,
8,25_06_18,3:01:40,0:01:40,0,0,0,0,1,Grunt,,,
8,25_06_18,3:01:50,0:01:50,0,1,5,5,0,,,,
8,25_06_18,3:02:00,0:02:00,1,1,3,4,0,,,,
8,25_06_18,3:02:10,0:02:10,0,1,3,3,0,,,,
8,25_06_18,3:02:20,0:02:20,0,0,0,0,0,,,,
8,25_06_18,3:02:30,0:02:30,0,0,0,0,0,,,,
8,25_06_18,3:02:40,0:02:40,0,0,0,0,0,,,,
8,25_06_18,3:02:50,0:02:50,0,2,7,7,0,,,,
8,25_06_18,3:03:00,0:03:00,0,0,0,0,0,,,,
8,25_06_18,3:03:10,0:03:10,0,0,0,0,0,,,,
8,25_06_18,3:03:20,0:03:20,0,0,0,0,0,,,,
8,25_06_18,3:03:30,0:03:30,0,0,0,0,0,,,,
8,25_06_18,3:03:40,0:03:40,0,1,4,4,0,,,,
8,25_06_18,3:03:50,0:03:50,0,0,0,0,0,,,,
8,25_06_18,3:04:00,0:04:00,2,0,0,2,0,,,,
8,25_06_18,3:04:10,0:04:10,2,0,0,2,0,,,,
8,25_06_18,3:04:20,0:04:20,1,0,0,1,0,,,,
8,25_06_18,3:04:30,0:04:30,0,0,0,0,0,,,,
8,25_06_18,3:04:40,0:04:40,0,0,0,0,0,,,,
8,25_06_18,3:04:50,0:04:50,2,0,0,2,0,,,,
8,25_06_18,9:00:00,0:00:00,0,0,0,0,0,,,,
8,25_06_18,9:00:10,0:00:10,0,1,23,23,0,,,,
8,25_06_18,9:00:20,0:00:20,0,0,0,0,0,,,,
8,25_06_18,9:00:30,0:00:30,0,0,0,0,0,,,,
8,25_06_18,9:00:40,0:00:40,0,1,15,15,0,,,,
8,25_06_18,9:00:50,0:00:50,0,1,25,25,0,,,,
8,25_06_18,9:01:00,0:01:00,1,0,0,1,0,,,,
8,25_06_18,9:01:10,0:01:10,2,0,0,2,0,,,,
8,25_06_18,9:01:20,0:01:20,0,0,0,0,0,,,,
8,25_06_18,9:01:30,0:01:30,0,0,0,0,0,,,,
8,25_06_18,9:01:40,0:01:40,0,0,0,0,0,,,,
8,25_06_18,9:01:50,0:01:50,0,0,0,0,0,,,,
8,25_06_18,9:02:00,0:02:00,0,0,0,0,0,,,,
8,25_06_18,9:02:10,0:02:10,2,0,0,2,0,,,,
8,25_06_18,9:02:20,0:02:20,2,0,0,2,0,,,,
8,25_06_18,9:02:30,0:02:30,0,0,0,0,0,,,,
8,25_06_18,9:02:40,0:02:40,0,0,0,0,1,Grunt,,,
8,25_06_18,9:02:50,0:02:50,0,1,2,2,0,,,,
8,25_06_18,9:03:00,0:03:00,0,0,0,0,1,Buzz,,,
8,25_06_18,9:03:10,0:03:10,0,0,0,0,0,,,,
8,25_06_18,9:03:20,0:03:20,1,0,0,1,0,,,,
8,25_06_18,9:03:30,0:03:30,0,0,0,0,0,,,,
8,25_06_18,9:03:40,0:03:40,0,0,0,0,0,,,,
8,25_06_18,9:03:50,0:03:50,0,0,0,0,0,,,,
8,25_06_18,9:04:00,0:04:00,1,3,9,10,0,,,,
8,25_06_18,9:04:10,0:04:10,2,0,0,2,0,,,,
8,25_06_18,9:04:20,0:04:20,0,0,0,0,0,,,,
8,25_06_18,9:04:30,0:04:30,0,0,0,0,0,,,,
8,25_06_18,9:04:40,0:04:40,1,0,0,1,0,,,,
8,25_06_18,9:04:50,0:04:50,3,0,0,3,0,,,,
8,25_06_18,15:00:00,0:00:00,0,0,0,0,0,,,,
8,25_06_18,15:00:10,0:00:10,0,0,0,0,0,,,,
8,25_06_18,15:00:20,0:00:20,1,0,0,1,0,,,,
8,25_06_18,15:00:30,0:00:30,0,0,0,0,0,,,,
8,25_06_18,15:00:40,0:00:40,0,0,0,0,0,,,,
8,25_06_18,15:00:50,0:00:50,0,0,0,0,0,,,,
8,25_06_18,15:01:00,0:01:00,2,0,0,2,0,,,,
8,25_06_18,15:01:10,0:01:10,0,0,0,0,0,,,,
8,25_06_18,15:01:20,0:01:20,0,0,0,0,0,,,,
8,25_06_18,15:01:30,0:01:30,0,1,6,6,0,,,,
8,25_06_18,15:01:40,0:01:40,0,0,0,0,2,Grunt,,,
8,25_06_18,15:01:50,0:01:50,0,0,0,0,0,,,,
8,25_06_18,15:02:00,0:02:00,0,0,0,0,0,,,,
8,25_06_18,15:02:10,0:02:10,0,0,0,0,0,,,,
8,25_06_18,15:02:20,0:02:20,0,0,0,0,1,Grunt,,,
8,25_06_18,15:02:30,0:02:30,0,0,0,0,0,,,,
8,25_06_18,15:02:40,0:02:40,0,0,0,0,1,Buzz,,,
8,25_06_18,15:02:50,0:02:50,1,0,0,1,0,,,,
8,25_06_18,15:03:00,0:03:00,0,1,4,4,1,Growl,,,
8,25_06_18,15:03:10,0:03:10,0,0,0,0,0,,,,
8,25_06_18,15:03:20,0:03:20,0,0,0,0,0,,,,
8,25_06_18,15:03:30,0:03:30,0,0,0,0,0,,,,
8,25_06_18,15:03:40,0:03:40,1,0,0,1,0,,,,
8,25_06_18,15:03:50,0:03:50,0,0,0,0,0,,,,
8,25_06_18,15:04:00,0:04:00,1,0,0,1,0,,,,
8,25_06_18,15:04:10,0:04:10,0,0,0,0,0,,,,
8,25_06_18,15:04:20,0:04:20,0,0,0,0,0,,,,
8,25_06_18,15:04:30,0:04:30,0,0,0,0,0,,,,
8,25_06_18,15:04:40,0:04:40,0,0,0,0,0,,,,
8,25_06_18,15:04:50,0:04:50,0,0,0,0,0,,,,
8,25_06_18,21:00:00,0:00:00,0,0,0,0,0,,,,
8,25_06_18,21:00:10,0:00:10,1,0,0,1,0,,,,
8,25_06_18,21:00:20,0:00:20,0,0,0,0,0,,,,
8,25_06_18,21:00:30,0:00:30,0,0,0,0,0,,,,
8,25_06_18,21:00:40,0:00:40,0,0,0,0,0,,,,
8,25_06_18,21:00:50,0:00:50,0,0,0,0,0,,,,
8,25_06_18,21:01:00,0:01:00,0,0,0,0,0,,,,
8,25_06_18,21:01:10,0:01:10,0,0,0,0,1,Growl,,,
8,25_06_18,21:01:20,0:01:20,0,0,0,0,0,,,,
8,25_06_18,21:01:30,0:01:30,0,0,0,0,0,,,,
8,25_06_18,21:01:40,0:01:40,1,0,0,1,0,,,,
8,25_06_18,21:01:50,0:01:50,1,0,0,1,0,,,,
8,25_06_18,21:02:00,0:02:00,0,0,0,0,0,,,,
8,25_06_18,21:02:10,0:02:10,0,1,22,22,0,,,,
8,25_06_18,21:02:20,0:02:20,0,0,0,0,0,,,,
8,25_06_18,21:02:30,0:02:30,0,0,0,0,0,,,,
8,25_06_18,21:02:40,0:02:40,0,1,4,4,0,,,,
8,25_06_18,21:02:50,0:02:50,0,0,0,0,0,,,,
8,25_06_18,21:03:00,0:03:00,0,1,5,5,0,,,,
8,25_06_18,21:03:10,0:03:10,1,0,0,1,0,,,,
8,25_06_18,21:03:20,0:03:20,0,1,9,9,0,,,,
8,25_06_18,21:03:30,0:03:30,0,0,0,0,0,,,,
8,25_06_18,21:03:40,0:03:40,0,0,0,0,0,,,,
8,25_06_18,21:03:50,0:03:50,0,1,14,14,0,,,,
8,25_06_18,21:04:00,0:04:00,0,0,0,0,0,,,,
8,25_06_18,21:04:10,0:04:10,0,0,0,0,0,,,,
8,25_06_18,21:04:20,0:04:20,0,1,4,4,0,,,,
8,25_06_18,21:04:30,0:04:30,1,1,3,4,0,,,,
8,25_06_18,21:04:40,0:04:40,0,2,19,19,0,,,,
8,25_06_18,21:04:50,0:04:50,0,0,0,0,0,,,,
8,19_07_17,3:00:00,0:00:00,0,1,2,2,0,,,,
8,19_07_17,3:00:10,0:00:10,0,2,7,7,0,,,,
8,19_07_17,3:00:20,0:00:20,0,1,3,3,1,Buzz,,,
8,19_07_17,3:00:30,0:00:30,0,1,2,2,1,Buzz,,,
8,19_07_17,3:00:40,0:00:40,0,1,4,4,0,,,,
8,19_07_17,3:00:50,0:00:50,1,0,0,1,0,,,,
8,19_07_17,3:01:00,0:01:00,0,0,0,0,0,,,,
8,19_07_17,3:01:10,0:01:10,0,1,4,4,0,,,,
8,19_07_17,3:01:20,0:01:20,0,1,3,3,0,,,,
8,19_07_17,3:01:30,0:01:30,0,3,12,12,0,,,,
8,19_07_17,3:01:40,0:01:40,0,2,9,9,1,Buzz,,,
8,19_07_17,3:01:50,0:01:50,0,1,4,4,1,Buzz,,,
8,19_07_17,3:02:00,0:02:00,0,3,11,11,1,Grunt,,,
8,19_07_17,3:02:10,0:02:10,0,0,0,0,0,,,,
8,19_07_17,3:02:20,0:02:20,0,0,0,0,0,,,,
8,19_07_17,3:02:30,0:02:30,0,0,0,0,0,,,,
8,19_07_17,3:02:40,0:02:40,0,0,0,0,0,,,,
8,19_07_17,3:02:50,0:02:50,1,1,4,5,0,,,,
8,19_07_17,3:03:00,0:03:00,0,0,0,0,0,,,,
8,19_07_17,3:03:10,0:03:10,0,1,2,2,1,Buzz,,,
8,19_07_17,3:03:20,0:03:20,0,2,18,18,3,Buzz,,,
8,19_07_17,3:03:30,0:03:30,0,1,4,4,0,,,,
8,19_07_17,3:03:40,0:03:40,0,1,4,4,0,,,,
8,19_07_17,3:03:50,0:03:50,0,1,3,3,1,Grunt,,,
8,19_07_17,3:04:00,0:04:00,0,1,5,5,0,,,,
8,19_07_17,3:04:10,0:04:10,0,0,0,0,1,Buzz,,,
8,19_07_17,3:04:20,0:04:20,0,1,4,4,1,Buzz,,,
8,19_07_17,3:04:30,0:04:30,2,0,0,2,0,,,,
8,19_07_17,3:04:40,0:04:40,0,0,0,0,2,Buzz,,,
8,19_07_17,3:04:50,0:04:50,0,1,2,2,0,,,,
8,19_07_17,9:00:00,0:00:00,1,2,10,11,0,,,,
8,19_07_17,9:00:10,0:00:10,1,0,0,1,0,,,,
8,19_07_17,9:00:20,0:00:20,1,0,0,1,0,,,,
8,19_07_17,9:00:30,0:00:30,0,1,3,3,0,,,,
8,19_07_17,9:00:40,0:00:40,0,0,0,0,0,,,,
8,19_07_17,9:00:50,0:00:50,1,0,0,1,0,,,,
8,19_07_17,9:01:00,0:01:00,0,0,0,0,0,,,,
8,19_07_17,9:01:10,0:01:10,0,1,3,3,0,,,,
8,19_07_17,9:01:20,0:01:20,0,0,0,0,0,,,,
8,19_07_17,9:01:30,0:01:30,0,0,0,0,0,,,,
8,19_07_17,9:01:40,0:01:40,0,0,0,0,0,,,,
8,19_07_17,9:01:50,0:01:50,0,0,0,0,0,,,,
8,19_07_17,9:02:00,0:02:00,0,0,0,0,0,,,,
8,19_07_17,9:02:10,0:02:10,1,0,0,1,0,,,,
8,19_07_17,9:02:20,0:02:20,0,0,0,0,0,,,,
8,19_07_17,9:02:30,0:02:30,0,0,0,0,0,,,,
8,19_07_17,9:02:40,0:02:40,0,0,0,0,0,,,,
8,19_07_17,9:02:50,0:02:50,1,0,0,1,0,,,,
8,19_07_17,9:03:00,0:03:00,2,0,0,2,0,,,,
8,19_07_17,9:03:10,0:03:10,0,0,0,0,0,,,,
8,19_07_17,9:03:20,0:03:20,0,1,3,3,0,,,,
8,19_07_17,9:03:30,0:03:30,0,0,0,0,0,,,,
8,19_07_17,9:03:40,0:03:40,0,0,0,0,0,,,,
8,19_07_17,9:03:50,0:03:50,2,0,0,2,0,,,,
8,19_07_17,9:04:00,0:04:00,0,0,0,0,0,,,,
8,19_07_17,9:04:10,0:04:10,0,0,0,0,0,,,,
8,19_07_17,9:04:20,0:04:20,0,0,0,0,0,,,,
8,19_07_17,9:04:30,0:04:30,0,0,0,0,0,,,3 series of bumps/background noise ~ 1 sec each,
8,19_07_17,9:04:40,0:04:40,0,0,0,0,0,,,2 series of bumps/background noise ~ 2 sec each,
8,19_07_17,9:04:50,0:04:50,0,0,0,0,0,,,"1 bump, 2 background noise ~ .5 sec long",
8,19_07_17,15:00:00,0:00:00,0,0,0,0,0,,3,,
8,19_07_17,15:00:10,0:00:10,0,0,0,0,0,,6,,
8,19_07_17,15:00:20,0:00:20,0,2,6,6,0,,7,,
8,19_07_17,15:00:30,0:00:30,0,0,0,0,1,Grunt,,,
8,19_07_17,15:00:40,0:00:40,0,0,0,0,0,,,,
8,19_07_17,15:00:50,0:00:50,0,0,0,0,1,Grunt,,,
8,19_07_17,15:01:00,0:01:00,0,0,0,0,0,,5,,
8,19_07_17,15:01:10,0:01:10,0,0,0,0,0,,0,,
8,19_07_17,15:01:20,0:01:20,0,0,0,0,0,,,,
8,19_07_17,15:01:30,0:01:30,0,0,0,0,0,,,,
8,19_07_17,15:01:40,0:01:40,0,0,0,0,0,,2,,
8,19_07_17,15:01:50,0:01:50,1,0,0,1,0,,,,
8,19_07_17,15:02:00,0:02:00,0,1,5,5,0,,3,,
8,19_07_17,15:02:10,0:02:10,0,0,0,0,0,,4,VERY loud scraping sounds,
8,19_07_17,15:02:20,0:02:20,0,0,0,0,0,,,,
8,19_07_17,15:02:30,0:02:30,1,0,0,1,0,,,,
8,19_07_17,15:02:40,0:02:40,0,0,0,0,0,,,,
8,19_07_17,15:02:50,0:02:50,0,0,0,0,0,,,,
8,19_07_17,15:03:00,0:03:00,0,0,0,0,0,,4,,
8,19_07_17,15:03:10,0:03:10,0,0,0,0,0,,5,,
8,19_07_17,15:03:20,0:03:20,0,0,0,0,0,,4,,
8,19_07_17,15:03:30,0:03:30,0,3,15,15,0,,2,,
8,19_07_17,15:03:40,0:03:40,0,3,9,9,0,,,,
8,19_07_17,15:03:50,0:03:50,0,0,0,0,0,,14,,
8,19_07_17,15:04:00,0:04:00,0,0,0,0,0,,4,,
8,19_07_17,15:04:10,0:04:10,0,0,0,0,0,,,,
8,19_07_17,15:04:20,0:04:20,0,0,0,0,0,,,,
8,19_07_17,15:04:30,0:04:30,0,0,0,0,1,Grunt,1,,
8,19_07_17,15:04:40,0:04:40,0,0,0,0,1,Grunt,1,,
8,19_07_17,15:04:50,0:04:50,0,0,0,0,0,,3,,
8,19_07_17,21:00:00,0:00:00,0,0,0,0,0,,,,
8,19_07_17,21:00:10,0:00:10,0,1,3,3,0,,,,
8,19_07_17,21:00:20,0:00:20,0,0,0,0,0,,,Background sound ~.5 sec,
8,19_07_17,21:00:30,0:00:30,0,0,0,0,0,,,,
8,19_07_17,21:00:40,0:00:40,0,0,0,0,0,,,,
8,19_07_17,21:00:50,0:00:50,1,0,0,1,0,,,,
8,19_07_17,21:01:00,0:01:00,0,0,0,0,0,,,,
8,19_07_17,21:01:10,0:01:10,1,0,0,1,0,,,,
8,19_07_17,21:01:20,0:01:20,0,1,14,14,0,,,,
8,19_07_17,21:01:30,0:01:30,0,0,0,0,1,Grunt,,,
8,19_07_17,21:01:40,0:01:40,0,0,0,0,0,,,,
8,19_07_17,21:01:50,0:01:50,0,1,4,4,0,,,,
8,19_07_17,21:02:00,0:02:00,0,0,0,0,0,,,15 Bumps,
8,19_07_17,21:02:10,0:02:10,0,1,5,5,0,,,,
8,19_07_17,21:02:20,0:02:20,0,0,0,0,0,,,,
8,19_07_17,21:02:30,0:02:30,0,0,0,0,9,1 Grunt; 8 Grunt train,,,
8,19_07_17,21:02:40,0:02:40,0,0,0,0,0,,,,
8,19_07_17,21:02:50,0:02:50,1,0,0,1,0,,,,
8,19_07_17,21:03:00,0:03:00,0,0,0,0,0,,,,
8,19_07_17,21:03:10,0:03:10,2,0,0,2,0,,,,
8,19_07_17,21:03:20,0:03:20,0,0,0,0,0,,,,
8,19_07_17,21:03:30,0:03:30,1,0,0,1,0,,,,
8,19_07_17,21:03:40,0:03:40,0,0,0,0,0,,,,
8,19_07_17,21:03:50,0:03:50,0,0,0,0,0,,,,
8,19_07_17,21:04:00,0:04:00,0,0,0,0,0,,,,
8,19_07_17,21:04:10,0:04:10,0,0,0,0,0,,,,
8,19_07_17,21:04:20,0:04:20,0,0,0,0,0,,,,
8,19_07_17,21:04:30,0:04:30,0,0,0,0,0,,,,
8,19_07_17,21:04:40,0:04:40,2,0,0,2,0,,,,
8,19_07_17,21:04:50,0:04:50,0,0,0,0,0,,,,
8,26_06_18,3:00:00,0:00:00,0,1,5,5,0,,,,
8,26_06_18,3:00:10,0:00:10,0,0,0,0,0,,,,
8,26_06_18,3:00:20,0:00:20,0,0,0,0,0,,,,
8,26_06_18,3:00:30,0:00:30,2,0,0,2,0,,,,
8,26_06_18,3:00:40,0:00:40,2,3,18,20,0,,,,
8,26_06_18,3:00:50,0:00:50,0,1,2,2,0,,,,
8,26_06_18,3:01:00,0:01:00,0,1,3,3,0,,,,
8,26_06_18,3:01:10,0:01:10,1,0,0,1,0,,,,
8,26_06_18,3:01:20,0:01:20,2,0,0,2,0,,,,
8,26_06_18,3:01:30,0:01:30,0,1,4,4,0,,,,
8,26_06_18,3:01:40,0:01:40,0,1,2,2,0,,,,
8,26_06_18,3:01:50,0:01:50,2,1,3,5,0,,,,
8,26_06_18,3:02:00,0:02:00,0,0,0,0,0,,,,
8,26_06_18,3:02:10,0:02:10,0,0,0,0,0,,,,
8,26_06_18,3:02:20,0:02:20,0,2,5,5,0,,,,
8,26_06_18,3:02:30,0:02:30,0,0,0,0,0,,,,
8,26_06_18,3:02:40,0:02:40,0,0,0,0,0,,,,
8,26_06_18,3:02:50,0:02:50,0,0,0,0,0,,,,
8,26_06_18,3:03:00,0:03:00,0,0,0,0,0,,,,
8,26_06_18,3:03:10,0:03:10,0,1,3,3,0,,,,
8,26_06_18,3:03:20,0:03:20,0,1,5,5,0,,,,
8,26_06_18,3:03:30,0:03:30,0,0,0,0,0,,,,
8,26_06_18,3:03:40,0:03:40,0,0,0,0,0,,,,
8,26_06_18,3:03:50,0:03:50,3,0,0,3,0,,,,
8,26_06_18,3:04:00,0:04:00,0,0,0,0,0,,,,
8,26_06_18,3:04:10,0:04:10,2,0,0,2,0,,,,
8,26_06_18,3:04:20,0:04:20,2,1,6,8,0,,,,
8,26_06_18,3:04:30,0:04:30,3,0,0,3,0,,,,
8,26_06_18,3:04:40,0:04:40,3,0,0,3,0,,,,
8,26_06_18,3:04:50,0:04:50,0,0,0,0,0,,,,
8,26_06_18,9:00:00,0:00:00,0,0,0,0,3,Grunt,,,
8,26_06_18,9:00:10,0:00:10,0,1,8,8,0,,,,
8,26_06_18,9:00:20,0:00:20,1,0,0,1,0,,,,
8,26_06_18,9:00:30,0:00:30,0,0,0,0,0,,,,
8,26_06_18,9:00:40,0:00:40,0,0,0,0,0,,,,
8,26_06_18,9:00:50,0:00:50,1,0,0,1,0,,,,
8,26_06_18,9:01:00,0:01:00,3,0,0,3,0,,,,
8,26_06_18,9:01:10,0:01:10,0,0,0,0,0,,,,
8,26_06_18,9:01:20,0:01:20,0,0,0,0,0,,,,
8,26_06_18,9:01:30,0:01:30,0,0,0,0,0,,,,
8,26_06_18,9:01:40,0:01:40,0,0,0,0,0,,,,
8,26_06_18,9:01:50,0:01:50,0,1,5,5,0,,,,
8,26_06_18,9:02:00,0:02:00,0,0,0,0,0,,,,
8,26_06_18,9:02:10,0:02:10,0,0,0,0,0,,,,
8,26_06_18,9:02:20,0:02:20,1,0,0,1,0,,,,
8,26_06_18,9:02:30,0:02:30,2,0,0,2,0,,,,
8,26_06_18,9:02:40,0:02:40,0,0,0,0,0,,,,
8,26_06_18,9:02:50,0:02:50,0,0,0,0,0,,,,
8,26_06_18,9:03:00,0:03:00,1,0,0,1,0,,,,
8,26_06_18,9:03:10,0:03:10,0,0,0,0,0,,,,
8,26_06_18,9:03:20,0:03:20,1,0,0,1,0,,,,
8,26_06_18,9:03:30,0:03:30,1,0,0,1,0,,,,
8,26_06_18,9:03:40,0:03:40,0,0,0,0,0,,,,
8,26_06_18,9:03:50,0:03:50,0,0,0,0,0,,,,
8,26_06_18,9:04:00,0:04:00,0,0,0,0,0,,,,
8,26_06_18,9:04:10,0:04:10,1,0,0,1,0,,,,
8,26_06_18,9:04:20,0:04:20,0,0,0,0,0,,,,
8,26_06_18,9:04:30,0:04:30,0,0,0,0,0,,,,
8,26_06_18,9:04:40,0:04:40,0,0,0,0,0,,,,
8,26_06_18,9:04:50,0:04:50,0,0,0,0,0,,,,
8,26_06_18,15:00:00,0:00:00,1,0,0,1,0,,,,
8,26_06_18,15:00:10,0:00:10,1,0,0,1,1,Squeak,,,
8,26_06_18,15:00:20,0:00:20,0,0,0,0,0,,,,
8,26_06_18,15:00:30,0:00:30,0,1,2,2,0,,,,
8,26_06_18,15:00:40,0:00:40,0,0,0,0,2,Buzz,,,
8,26_06_18,15:00:50,0:00:50,0,0,0,0,1,Grunt,,,
8,26_06_18,15:01:00,0:01:00,3,0,0,3,0,,,,
8,26_06_18,15:01:10,0:01:10,0,0,0,0,0,,2,,
8,26_06_18,15:01:20,0:01:20,0,0,0,0,0,,,,
8,26_06_18,15:01:30,0:01:30,1,0,0,1,0,,,,
8,26_06_18,15:01:40,0:01:40,0,0,0,0,0,,,,
8,26_06_18,15:01:50,0:01:50,0,0,0,0,0,,,,
8,26_06_18,15:02:00,0:02:00,1,0,0,1,0,,,,
8,26_06_18,15:02:10,0:02:10,1,0,0,1,0,,3,,
8,26_06_18,15:02:20,0:02:20,0,0,0,0,0,,,,
8,26_06_18,15:02:30,0:02:30,1,0,0,1,0,,,,
8,26_06_18,15:02:40,0:02:40,1,0,0,1,0,,,,
