Year,Month,Day,Hour,Minute,Date,Time,Snaps
2018,6,21,5,15,06/21/2018,05:15:00,1447
2018,6,21,5,30,06/21/2018,05:30:00,1485
2018,6,21,5,45,06/21/2018,05:45:00,1464
2018,6,21,6,0,06/21/2018,06:00:00,1458
2018,6,21,6,15,06/21/2018,06:15:00,1482
2018,6,21,6,30,06/21/2018,06:30:00,1464
2018,6,21,6,45,06/21/2018,06:45:00,1475
2018,6,21,7,0,06/21/2018,07:00:00,1510
2018,6,21,7,15,06/21/2018,07:15:00,1541
2018,6,21,7,30,06/21/2018,07:30:00,1493
2018,6,21,7,45,06/21/2018,07:45:00,1508
2018,6,21,8,0,06/21/2018,08:00:00,1542
2018,6,21,8,15,06/21/2018,08:15:00,1550
2018,6,21,8,30,06/21/2018,08:30:00,1505
2018,6,21,8,45,06/21/2018,08:45:00,1490
2018,6,21,9,0,06/21/2018,09:00:00,1477
2018,6,21,9,15,06/21/2018,09:15:00,1495
2018,6,21,9,30,06/21/2018,09:30:00,1436
2018,6,21,9,45,06/21/2018,09:45:00,1458
2018,6,21,10,0,06/21/2018,10:00:00,1528
2018,6,21,10,15,06/21/2018,10:15:00,1434
2018,6,21,10,30,06/21/2018,10:30:00,1552
2018,6,21,10,45,06/21/2018,10:45:00,1438
2018,6,21,11,0,06/21/2018,11:00:00,1412
2018,6,21,11,15,06/21/2018,11:15:00,1445
2018,6,21,11,30,06/21/2018,11:30:00,1423
2018,6,21,11,45,06/21/2018,11:45:00,1376
2018,6,21,12,0,06/21/2018,12:00:00,1415
2018,6,21,12,15,06/21/2018,12:15:00,1421
2018,6,21,12,30,06/21/2018,12:30:00,1452
2018,6,21,12,45,06/21/2018,12:45:00,1412
2018,6,21,13,0,06/21/2018,13:00:00,1382
2018,6,21,13,15,06/21/2018,13:15:00,1401
2018,6,21,13,30,06/21/2018,13:30:00,1407
2018,6,21,13,45,06/21/2018,13:45:00,1390
2018,6,21,14,0,06/21/2018,14:00:00,1426
2018,6,21,14,15,06/21/2018,14:15:00,1429
2018,6,21,14,30,06/21/2018,14:30:00,1458
2018,6,21,14,45,06/21/2018,14:45:00,1463
2018,6,21,15,0,06/21/2018,15:00:00,1410
2018,6,21,15,15,06/21/2018,15:15:00,1429
2018,6,21,15,30,06/21/2018,15:30:00,1388
2018,6,21,15,45,06/21/2018,15:45:00,1422
2018,6,21,16,0,06/21/2018,16:00:00,1485
2018,6,21,16,15,06/21/2018,16:15:00,1422
2018,6,21,16,30,06/21/2018,16:30:00,1499
2018,6,21,16,45,06/21/2018,16:45:00,1422
2018,6,21,17,0,06/21/2018,17:00:00,1402
2018,6,21,17,15,06/21/2018,17:15:00,1363
2018,6,21,17,30,06/21/2018,17:30:00,1425
2018,6,21,17,45,06/21/2018,17:45:00,1401
2018,6,21,18,0,06/21/2018,18:00:00,1433
2018,6,21,18,15,06/21/2018,18:15:00,1400
2018,6,21,18,30,06/21/2018,18:30:00,1365
2018,6,21,18,45,06/21/2018,18:45:00,1385
2018,6,21,19,0,06/21/2018,19:00:00,1386
2018,6,21,19,15,06/21/2018,19:15:00,1376
2018,6,21,19,30,06/21/2018,19:30:00,1402
2018,6,21,19,45,06/21/2018,19:45:00,1419
2018,6,21,20,0,06/21/2018,20:00:00,1444
2018,6,21,20,15,06/21/2018,20:15:00,1373
2018,6,21,20,30,06/21/2018,20:30:00,1407
2018,6,21,20,45,06/21/2018,20:45:00,1424
2018,6,21,21,0,06/21/2018,21:00:00,1341
2018,6,21,21,15,06/21/2018,21:15:00,1370
2018,6,21,21,30,06/21/2018,21:30:00,1440
2018,6,21,21,45,06/21/2018,21:45:00,1448
2018,6,21,22,0,06/21/2018,22:00:00,1517
2018,6,21,22,15,06/21/2018,22:15:00,1571
2018,6,21,22,30,06/21/2018,22:30:00,1511
2018,6,21,22,45,06/21/2018,22:45:00,1535
2018,6,21,23,0,06/21/2018,23:00:00,1512
2018,6,21,23,15,06/21/2018,23:15:00,1543
2018,6,21,23,30,06/21/2018,23:30:00,1440
2018,6,21,23,45,06/21/2018,23:45:00,1505
2018,6,22,0,0,06/22/2018,00:00:00,1491
2018,6,22,0,15,06/22/2018,00:15:00,1497
2018,6,22,0,30,06/22/2018,00:30:00,1508
2018,6,22,0,45,06/22/2018,00:45:00,1500
2018,6,22,1,0,06/22/2018,01:00:00,1501
2018,6,22,1,15,06/22/2018,01:15:00,1506
2018,6,22,1,30,06/22/2018,01:30:00,1520
2018,6,22,1,45,06/22/2018,01:45:00,1524
2018,6,22,2,0,06/22/2018,02:00:00,1486
2018,6,22,2,15,06/22/2018,02:15:00,1548
2018,6,22,2,30,06/22/2018,02:30:00,1536
2018,6,22,2,45,06/22/2018,02:45:00,1518
2018,6,22,3,0,06/22/2018,03:00:00,1474
2018,6,22,3,15,06/22/2018,03:15:00,1551
2018,6,22,3,30,06/22/2018,03:30:00,1498
2018,6,22,3,45,06/22/2018,03:45:00,1515
2018,6,22,4,0,06/22/2018,04:00:00,1516
2018,6,22,4,15,06/22/2018,04:15:00,1533
2018,6,22,4,30,06/22/2018,04:30:00,1486
2018,6,22,4,45,06/22/2018,04:45:00,1489
2018,6,22,5,0,06/22/2018,05:00:00,1462
2018,6,22,5,15,06/22/2018,05:15:00,1473
2018,6,22,5,30,06/22/2018,05:30:00,1469
2018,6,22,5,45,06/22/2018,05:45:00,1493
2018,6,22,6,0,06/22/2018,06:00:00,1477
2018,6,22,6,15,06/22/2018,06:15:00,1468
2018,6,22,6,30,06/22/2018,06:30:00,1517
2018,6,22,6,45,06/22/2018,06:45:00,1514
2018,6,22,7,0,06/22/2018,07:00:00,1503
2018,6,22,7,15,06/22/2018,07:15:00,1457
2018,6,22,7,30,06/22/2018,07:30:00,1529
2018,6,22,7,45,06/22/2018,07:45:00,1474
2018,6,22,8,0,06/22/2018,08:00:00,1490
2018,6,22,8,15,06/22/2018,08:15:00,1467
2018,6,22,8,30,06/22/2018,08:30:00,1511
2018,6,22,8,45,06/22/2018,08:45:00,1480
2018,6,22,9,0,06/22/2018,09:00:00,1484
2018,6,22,9,15,06/22/2018,09:15:00,1377
2018,6,22,9,30,06/22/2018,09:30:00,1396
2018,6,22,9,45,06/22/2018,09:45:00,1442
2018,6,22,10,0,06/22/2018,10:00:00,1468
2018,6,22,10,15,06/22/2018,10:15:00,1424
2018,6,22,10,30,06/22/2018,10:30:00,1364
2018,6,22,10,45,06/22/2018,10:45:00,1400
2018,6,22,11,0,06/22/2018,11:00:00,1333
2018,6,22,11,15,06/22/2018,11:15:00,1412
2018,6,22,11,30,06/22/2018,11:30:00,1421
2018,6,22,11,45,06/22/2018,11:45:00,1398
2018,6,22,12,0,06/22/2018,12:00:00,1452
2018,6,22,12,15,06/22/2018,12:15:00,1413
2018,6,22,12,30,06/22/2018,12:30:00,1399
2018,6,22,12,45,06/22/2018,12:45:00,1490
2018,6,22,13,0,06/22/2018,13:00:00,1349
2018,6,22,13,15,06/22/2018,13:15:00,1418
2018,6,22,13,30,06/22/2018,13:30:00,1417
2018,6,22,13,45,06/22/2018,13:45:00,1437
2018,6,22,14,0,06/22/2018,14:00:00,1439
2018,6,22,14,15,06/22/2018,14:15:00,1385
2018,6,22,14,30,06/22/2018,14:30:00,1374
2018,6,22,14,45,06/22/2018,14:45:00,1417
2018,6,22,15,0,06/22/2018,15:00:00,1398
2018,6,22,15,15,06/22/2018,15:15:00,1366
2018,6,22,15,30,06/22/2018,15:30:00,1431
2018,6,22,15,45,06/22/2018,15:45:00,1413
2018,6,22,16,0,06/22/2018,16:00:00,1346
2018,6,22,16,15,06/22/2018,16:15:00,1420
2018,6,22,16,30,06/22/2018,16:30:00,1425
2018,6,22,16,45,06/22/2018,16:45:00,1371
2018,6,22,17,0,06/22/2018,17:00:00,1417
2018,6,22,17,15,06/22/2018,17:15:00,1364
2018,6,22,17,30,06/22/2018,17:30:00,1392
2018,6,22,17,45,06/22/2018,17:45:00,1428
2018,6,22,18,0,06/22/2018,18:00:00,1335
2018,6,22,18,15,06/22/2018,18:15:00,1445
2018,6,22,18,30,06/22/2018,18:30:00,1403
2018,6,22,18,45,06/22/2018,18:45:00,1408
2018,6,22,19,0,06/22/2018,19:00:00,1329
2018,6,22,19,15,06/22/2018,19:15:00,1384
2018,6,22,19,30,06/22/2018,19:30:00,1404
2018,6,22,19,45,06/22/2018,19:45:00,1347
2018,6,22,20,0,06/22/2018,20:00:00,1378
2018,6,22,20,15,06/22/2018,20:15:00,1395
2018,6,22,20,30,06/22/2018,20:30:00,1390
2018,6,22,20,45,06/22/2018,20:45:00,1434
2018,6,22,21,0,06/22/2018,21:00:00,1418
2018,6,22,21,15,06/22/2018,21:15:00,1372
2018,6,22,21,30,06/22/2018,21:30:00,1446
2018,6,22,21,45,06/22/2018,21:45:00,1474
2018,6,22,22,0,06/22/2018,22:00:00,1512
2018,6,22,22,15,06/22/2018,22:15:00,1530
2018,6,22,22,30,06/22/2018,22:30:00,1545
2018,6,22,22,45,06/22/2018,22:45:00,1505
2018,6,22,23,0,06/22/2018,23:00:00,1515
2018,6,22,23,15,06/22/2018,23:15:00,1480
2018,6,22,23,30,06/22/2018,23:30:00,1457
2018,6,22,23,45,06/22/2018,23:45:00,1460
2018,6,23,0,0,06/23/2018,00:00:00,1518
2018,6,23,0,15,06/23/2018,00:15:00,1452
2018,6,23,0,30,06/23/2018,00:30:00,1478
2018,6,23,0,45,06/23/2018,00:45:00,1537
2018,6,23,1,0,06/23/2018,01:00:00,1444
2018,6,23,1,15,06/23/2018,01:15:00,1484
2018,6,23,1,30,06/23/2018,01:30:00,1504
2018,6,23,1,45,06/23/2018,01:45:00,1465
2018,6,23,2,0,06/23/2018,02:00:00,1470
2018,6,23,2,15,06/23/2018,02:15:00,1510
2018,6,23,2,30,06/23/2018,02:30:00,1516
2018,6,23,2,45,06/23/2018,02:45:00,1473
2018,6,23,3,0,06/23/2018,03:00:00,1496
2018,6,23,3,15,06/23/2018,03:15:00,1512
2018,6,23,3,30,06/23/2018,03:30:00,1440
2018,6,23,3,45,06/23/2018,03:45:00,1523
2018,6,23,4,0,06/23/2018,04:00:00,1487
2018,6,23,4,15,06/23/2018,04:15:00,1462
2018,6,23,4,30,06/23/2018,04:30:00,1471
2018,6,23,4,45,06/23/2018,04:45:00,1471
2018,6,23,5,0,06/23/2018,05:00:00,1498
2018,6,23,5,15,06/23/2018,05:15:00,1467
2018,6,23,5,30,06/23/2018,05:30:00,1465
2018,6,23,5,45,06/23/2018,05:45:00,1492
2018,6,23,6,0,06/23/2018,06:00:00,1446
2018,6,23,6,15,06/23/2018,06:15:00,1524
2018,6,23,6,30,06/23/2018,06:30:00,1509
2018,6,23,6,45,06/23/2018,06:45:00,1519
2018,6,23,7,0,06/23/2018,07:00:00,1481
2018,6,23,7,15,06/23/2018,07:15:00,1481
2018,6,23,7,30,06/23/2018,07:30:00,1538
2018,6,23,7,45,06/23/2018,07:45:00,1465
2018,6,23,8,0,06/23/2018,08:00:00,1457
2018,6,23,8,15,06/23/2018,08:15:00,1536
2018,6,23,8,30,06/23/2018,08:30:00,1537
2018,6,23,8,45,06/23/2018,08:45:00,1536
2018,6,23,9,0,06/23/2018,09:00:00,1494
2018,6,23,9,15,06/23/2018,09:15:00,1449
2018,6,23,9,30,06/23/2018,09:30:00,1397
2018,6,23,9,45,06/23/2018,09:45:00,1442
2018,6,23,10,0,06/23/2018,10:00:00,1469
2018,6,23,10,15,06/23/2018,10:15:00,1387
2018,6,23,10,30,06/23/2018,10:30:00,1400
2018,6,23,10,45,06/23/2018,10:45:00,1358
2018,6,23,11,0,06/23/2018,11:00:00,1353
2018,6,23,11,15,06/23/2018,11:15:00,1428
2018,6,23,11,30,06/23/2018,11:30:00,1403
2018,6,23,11,45,06/23/2018,11:45:00,1387
2018,6,23,12,0,06/23/2018,12:00:00,1445
2018,6,23,12,15,06/23/2018,12:15:00,1435
2018,6,23,12,30,06/23/2018,12:30:00,1442
2018,6,23,12,45,06/23/2018,12:45:00,1391
2018,6,23,13,0,06/23/2018,13:00:00,1409
2018,6,23,13,15,06/23/2018,13:15:00,1456
2018,6,23,13,30,06/23/2018,13:30:00,1386
2018,6,23,13,45,06/23/2018,13:45:00,1390
2018,6,23,14,0,06/23/2018,14:00:00,1399
2018,6,23,14,15,06/23/2018,14:15:00,1364
2018,6,23,14,30,06/23/2018,14:30:00,1384
2018,6,23,14,45,06/23/2018,14:45:00,1426
2018,6,23,15,0,06/23/2018,15:00:00,1424
2018,6,23,15,15,06/23/2018,15:15:00,1441
2018,6,23,15,30,06/23/2018,15:30:00,1472
2018,6,23,15,45,06/23/2018,15:45:00,1367
2018,6,23,16,0,06/23/2018,16:00:00,1383
2018,6,23,16,15,06/23/2018,16:15:00,1342
2018,6,23,16,30,06/23/2018,16:30:00,1366
2018,6,23,16,45,06/23/2018,16:45:00,1453
2018,6,23,17,0,06/23/2018,17:00:00,1409
2018,6,23,17,15,06/23/2018,17:15:00,1367
2018,6,23,17,30,06/23/2018,17:30:00,1400
2018,6,23,17,45,06/23/2018,17:45:00,1378
2018,6,23,18,0,06/23/2018,18:00:00,1485
2018,6,23,18,15,06/23/2018,18:15:00,1369
2018,6,23,18,30,06/23/2018,18:30:00,1386
2018,6,23,18,45,06/23/2018,18:45:00,1399
2018,6,23,19,0,06/23/2018,19:00:00,1422
2018,6,23,19,15,06/23/2018,19:15:00,1411
2018,6,23,19,30,06/23/2018,19:30:00,1403
2018,6,23,19,45,06/23/2018,19:45:00,1468
2018,6,23,20,0,06/23/2018,20:00:00,1320
2018,6,23,20,15,06/23/2018,20:15:00,1368
2018,6,23,20,30,06/23/2018,20:30:00,1372
2018,6,23,20,45,06/23/2018,20:45:00,1383
2018,6,23,21,0,06/23/2018,21:00:00,1431
2018,6,23,21,15,06/23/2018,21:15:00,1454
2018,6,23,21,30,06/23/2018,21:30:00,1454
2018,6,23,21,45,06/23/2018,21:45:00,1465
2018,6,23,22,0,06/23/2018,22:00:00,1489
2018,6,23,22,15,06/23/2018,22:15:00,1464
2018,6,23,22,30,06/23/2018,22:30:00,1515
2018,6,23,22,45,06/23/2018,22:45:00,1482
2018,6,23,23,0,06/23/2018,23:00:00,1481
2018,6,23,23,15,06/23/2018,23:15:00,1458
2018,6,23,23,30,06/23/2018,23:30:00,1504
2018,6,23,23,45,06/23/2018,23:45:00,1486
2018,6,24,0,0,06/24/2018,00:00:00,1468
2018,6,24,0,15,06/24/2018,00:15:00,1498
2018,6,24,0,30,06/24/2018,00:30:00,1472
2018,6,24,0,45,06/24/2018,00:45:00,1481
2018,6,24,1,0,06/24/2018,01:00:00,1521
2018,6,24,1,15,06/24/2018,01:15:00,1479
2018,6,24,1,30,06/24/2018,01:30:00,1502
2018,6,24,1,45,06/24/2018,01:45:00,1482
2018,6,24,2,0,06/24/2018,02:00:00,1437
2018,6,24,2,15,06/24/2018,02:15:00,1473
2018,6,24,2,30,06/24/2018,02:30:00,1549
2018,6,24,2,45,06/24/2018,02:45:00,1556
2018,6,24,3,0,06/24/2018,03:00:00,1445
2018,6,24,3,15,06/24/2018,03:15:00,1477
2018,6,24,3,30,06/24/2018,03:30:00,1489
2018,6,24,3,45,06/24/2018,03:45:00,1492
2018,6,24,4,0,06/24/2018,04:00:00,1460
2018,6,24,4,15,06/24/2018,04:15:00,1434
2018,6,24,4,30,06/24/2018,04:30:00,1455
2018,6,24,4,45,06/24/2018,04:45:00,1500
2018,6,24,5,0,06/24/2018,05:00:00,1484
2018,6,24,5,15,06/24/2018,05:15:00,1482
2018,6,24,5,30,06/24/2018,05:30:00,1501
2018,6,24,5,45,06/24/2018,05:45:00,1484
2018,6,24,6,0,06/24/2018,06:00:00,1397
2018,6,24,6,15,06/24/2018,06:15:00,1539
2018,6,24,6,30,06/24/2018,06:30:00,1457
2018,6,24,6,45,06/24/2018,06:45:00,1454
2018,6,24,7,0,06/24/2018,07:00:00,1483
2018,6,24,7,15,06/24/2018,07:15:00,1417
2018,6,24,7,30,06/24/2018,07:30:00,1497
2018,6,24,7,45,06/24/2018,07:45:00,1485
2018,6,24,8,0,06/24/2018,08:00:00,1470
2018,6,24,8,15,06/24/2018,08:15:00,1453
2018,6,24,8,30,06/24/2018,08:30:00,1515
2018,6,24,8,45,06/24/2018,08:45:00,1519
2018,6,24,9,0,06/24/2018,09:00:00,1513
2018,6,24,9,15,06/24/2018,09:15:00,1484
2018,6,24,9,30,06/24/2018,09:30:00,1418
2018,6,24,9,45,06/24/2018,09:45:00,1418
2018,6,24,10,0,06/24/2018,10:00:00,1407
2018,6,24,10,15,06/24/2018,10:15:00,1415
2018,6,24,10,30,06/24/2018,10:30:00,1387
2018,6,24,10,45,06/24/2018,10:45:00,1501
2018,6,24,11,0,06/24/2018,11:00:00,1382
2018,6,24,11,15,06/24/2018,11:15:00,1328
2018,6,24,11,30,06/24/2018,11:30:00,1451
2018,6,24,11,45,06/24/2018,11:45:00,1481
2018,6,24,12,0,06/24/2018,12:00:00,1427
2018,6,24,12,15,06/24/2018,12:15:00,1401
2018,6,24,12,30,06/24/2018,12:30:00,1399
2018,6,24,12,45,06/24/2018,12:45:00,1361
2018,6,24,13,0,06/24/2018,13:00:00,1423
2018,6,24,13,15,06/24/2018,13:15:00,1432
2018,6,24,13,30,06/24/2018,13:30:00,1395
2018,6,24,13,45,06/24/2018,13:45:00,1403
2018,6,24,14,0,06/24/2018,14:00:00,1451
2018,6,24,14,15,06/24/2018,14:15:00,1454
2018,6,24,14,30,06/24/2018,14:30:00,1412
2018,6,24,14,45,06/24/2018,14:45:00,1436
2018,6,24,15,0,06/24/2018,15:00:00,1348
2018,6,24,15,15,06/24/2018,15:15:00,1466
2018,6,24,15,30,06/24/2018,15:30:00,1371
2018,6,24,15,45,06/24/2018,15:45:00,1388
2018,6,24,16,0,06/24/2018,16:00:00,1387
2018,6,24,16,15,06/24/2018,16:15:00,1406
2018,6,24,16,30,06/24/2018,16:30:00,1397
2018,6,24,16,45,06/24/2018,16:45:00,1481
2018,6,24,17,0,06/24/2018,17:00:00,1351
2018,6,24,17,15,06/24/2018,17:15:00,1399
2018,6,24,17,30,06/24/2018,17:30:00,1426
2018,6,24,17,45,06/24/2018,17:45:00,1465
2018,6,24,18,0,06/24/2018,18:00:00,1455
2018,6,24,18,15,06/24/2018,18:15:00,1385
2018,6,24,18,30,06/24/2018,18:30:00,1404
2018,6,24,18,45,06/24/2018,18:45:00,1438
2018,6,24,19,0,06/24/2018,19:00:00,1420
2018,6,24,19,15,06/24/2018,19:15:00,1382
2018,6,24,19,30,06/24/2018,19:30:00,1379
2018,6,24,19,45,06/24/2018,19:45:00,1377
2018,6,24,20,0,06/24/2018,20:00:00,1339
2018,6,24,20,15,06/24/2018,20:15:00,1454
2018,6,24,20,30,06/24/2018,20:30:00,1392
2018,6,24,20,45,06/24/2018,20:45:00,1444
2018,6,24,21,0,06/24/2018,21:00:00,1431
2018,6,24,21,15,06/24/2018,21:15:00,1432
2018,6,24,21,30,06/24/2018,21:30:00,1400
2018,6,24,21,45,06/24/2018,21:45:00,1428
2018,6,24,22,0,06/24/2018,22:00:00,1505
2018,6,24,22,15,06/24/2018,22:15:00,1514
2018,6,24,22,30,06/24/2018,22:30:00,1521
2018,6,24,22,45,06/24/2018,22:45:00,1411
2018,6,24,23,0,06/24/2018,23:00:00,1494
2018,6,24,23,15,06/24/2018,23:15:00,1417
2018,6,24,23,30,06/24/2018,23:30:00,1440
2018,6,24,23,45,06/24/2018,23:45:00,1438
2018,6,25,0,0,06/25/2018,00:00:00,1501
2018,6,25,0,15,06/25/2018,00:15:00,1485
2018,6,25,0,30,06/25/2018,00:30:00,1413
2018,6,25,0,45,06/25/2018,00:45:00,1452
2018,6,25,1,0,06/25/2018,01:00:00,1450
2018,6,25,1,15,06/25/2018,01:15:00,1485
2018,6,25,1,30,06/25/2018,01:30:00,1464
2018,6,25,1,45,06/25/2018,01:45:00,1518
2018,6,25,2,0,06/25/2018,02:00:00,1459
2018,6,25,2,15,06/25/2018,02:15:00,1479
2018,6,25,2,30,06/25/2018,02:30:00,1502
2018,6,25,2,45,06/25/2018,02:45:00,1503
2018,6,25,3,0,06/25/2018,03:00:00,1478
2018,6,25,3,15,06/25/2018,03:15:00,1424
2018,6,25,3,30,06/25/2018,03:30:00,1492
2018,6,25,3,45,06/25/2018,03:45:00,1499
2018,6,25,4,0,06/25/2018,04:00:00,1498
2018,6,25,4,15,06/25/2018,04:15:00,1496
2018,6,25,4,30,06/25/2018,04:30:00,1501
2018,6,25,4,45,06/25/2018,04:45:00,1504
2018,6,25,5,0,06/25/2018,05:00:00,1529
2018,6,25,5,15,06/25/2018,05:15:00,1432
2018,6,25,5,30,06/25/2018,05:30:00,1409
2018,6,25,5,45,06/25/2018,05:45:00,1470
2018,6,25,6,0,06/25/2018,06:00:00,1463
2018,6,25,6,15,06/25/2018,06:15:00,1498
2018,6,25,6,30,06/25/2018,06:30:00,1511
2018,6,25,6,45,06/25/2018,06:45:00,1515
2018,6,25,7,0,06/25/2018,07:00:00,1436
2018,6,25,7,15,06/25/2018,07:15:00,1493
2018,6,25,7,30,06/25/2018,07:30:00,1520
2018,6,25,7,45,06/25/2018,07:45:00,1496
2018,6,25,8,0,06/25/2018,08:00:00,1508
2018,6,25,8,15,06/25/2018,08:15:00,1550
2018,6,25,8,30,06/25/2018,08:30:00,1561
2018,6,25,8,45,06/25/2018,08:45:00,1526
2018,6,25,9,0,06/25/2018,09:00:00,1486
2018,6,25,9,15,06/25/2018,09:15:00,1461
2018,6,25,9,30,06/25/2018,09:30:00,1499
2018,6,25,9,45,06/25/2018,09:45:00,1424
2018,6,25,10,0,06/25/2018,10:00:00,1434
2018,6,25,10,15,06/25/2018,10:15:00,1414
2018,6,25,10,30,06/25/2018,10:30:00,1364
2018,6,25,10,45,06/25/2018,10:45:00,1373
2018,6,25,11,0,06/25/2018,11:00:00,1411
2018,6,25,11,15,06/25/2018,11:15:00,1391
2018,6,25,11,30,06/25/2018,11:30:00,1462
2018,6,25,11,45,06/25/2018,11:45:00,1461
2018,6,25,12,0,06/25/2018,12:00:00,1424
2018,6,25,12,15,06/25/2018,12:15:00,1395
2018,6,25,12,30,06/25/2018,12:30:00,1438
2018,6,25,12,45,06/25/2018,12:45:00,1424
2018,6,25,13,0,06/25/2018,13:00:00,1387
2018,6,25,13,15,06/25/2018,13:15:00,1449
2018,6,25,13,30,06/25/2018,13:30:00,1399
2018,6,25,13,45,06/25/2018,13:45:00,1370
2018,6,25,14,0,06/25/2018,14:00:00,1412
2018,6,25,14,15,06/25/2018,14:15:00,1442
2018,6,25,14,30,06/25/2018,14:30:00,1369
2018,6,25,14,45,06/25/2018,14:45:00,1432
2018,6,25,15,0,06/25/2018,15:00:00,1411
2018,6,25,15,15,06/25/2018,15:15:00,1405
2018,6,25,15,30,06/25/2018,15:30:00,1372
2018,6,25,15,45,06/25/2018,15:45:00,1505
2018,6,25,16,0,06/25/2018,16:00:00,1389
2018,6,25,16,15,06/25/2018,16:15:00,1388
2018,6,25,16,30,06/25/2018,16:30:00,1453
2018,6,25,16,45,06/25/2018,16:45:00,1412
2018,6,25,17,0,06/25/2018,17:00:00,1398
2018,6,25,17,15,06/25/2018,17:15:00,1415
2018,6,25,17,30,06/25/2018,17:30:00,1449
2018,6,25,17,45,06/25/2018,17:45:00,1350
2018,6,25,18,0,06/25/2018,18:00:00,1420
2018,6,25,18,15,06/25/2018,18:15:00,1452
2018,6,25,18,30,06/25/2018,18:30:00,1419
2018,6,25,18,45,06/25/2018,18:45:00,1396
2018,6,25,19,0,06/25/2018,19:00:00,1377
2018,6,25,19,15,06/25/2018,19:15:00,1447
2018,6,25,19,30,06/25/2018,19:30:00,1389
2018,6,25,19,45,06/25/2018,19:45:00,1396
2018,6,25,20,0,06/25/2018,20:00:00,1428
2018,6,25,20,15,06/25/2018,20:15:00,1392
2018,6,25,20,30,06/25/2018,20:30:00,1422
2018,6,25,20,45,06/25/2018,20:45:00,1379
2018,6,25,21,0,06/25/2018,21:00:00,1446
2018,6,25,21,15,06/25/2018,21:15:00,1380
2018,6,25,21,30,06/25/2018,21:30:00,1440
2018,6,25,21,45,06/25/2018,21:45:00,1456
2018,6,25,22,0,06/25/2018,22:00:00,1529
2018,6,25,22,15,06/25/2018,22:15:00,1516
2018,6,25,22,30,06/25/2018,22:30:00,1470
2018,6,25,22,45,06/25/2018,22:45:00,1495
2018,6,25,23,0,06/25/2018,23:00:00,1457
2018,6,25,23,15,06/25/2018,23:15:00,1442
2018,6,25,23,30,06/25/2018,23:30:00,1490
2018,6,25,23,45,06/25/2018,23:45:00,1431
2018,6,26,0,0,06/26/2018,00:00:00,1444
2018,6,26,0,15,06/26/2018,00:15:00,1506
2018,6,26,0,30,06/26/2018,00:30:00,1447
2018,6,26,0,45,06/26/2018,00:45:00,1440
2018,6,26,1,0,06/26/2018,01:00:00,1543
2018,6,26,1,15,06/26/2018,01:15:00,1445
2018,6,26,1,30,06/26/2018,01:30:00,1490
2018,6,26,1,45,06/26/2018,01:45:00,1484
2018,6,26,2,0,06/26/2018,02:00:00,1475
2018,6,26,2,15,06/26/2018,02:15:00,1483
2018,6,26,2,30,06/26/2018,02:30:00,1461
2018,6,26,2,45,06/26/2018,02:45:00,1465
2018,6,26,3,0,06/26/2018,03:00:00,1503
2018,6,26,3,15,06/26/2018,03:15:00,1537
2018,6,26,3,30,06/26/2018,03:30:00,1474
2018,6,26,3,45,06/26/2018,03:45:00,1425
2018,6,26,4,0,06/26/2018,04:00:00,1496
2018,6,26,4,15,06/26/2018,04:15:00,1541
2018,6,26,4,30,06/26/2018,04:30:00,1473
2018,6,26,4,45,06/26/2018,04:45:00,1508
2018,6,26,5,0,06/26/2018,05:00:00,1476
2018,6,26,5,15,06/26/2018,05:15:00,1499
2018,6,26,5,30,06/26/2018,05:30:00,1509
2018,6,26,5,45,06/26/2018,05:45:00,1604
2018,6,26,6,0,06/26/2018,06:00:00,1502
2018,6,26,6,15,06/26/2018,06:15:00,1529
2018,6,26,6,30,06/26/2018,06:30:00,1528
2018,6,26,6,45,06/26/2018,06:45:00,1457
2018,6,26,7,0,06/26/2018,07:00:00,1521
2018,6,26,7,15,06/26/2018,07:15:00,1496
2018,6,26,7,30,06/26/2018,07:30:00,1467
2018,6,26,7,45,06/26/2018,07:45:00,1491
2018,6,26,8,0,06/26/2018,08:00:00,1525
2018,6,26,8,15,06/26/2018,08:15:00,1460
2018,6,26,8,30,06/26/2018,08:30:00,1472
2018,6,26,8,45,06/26/2018,08:45:00,1565
2018,6,26,9,0,06/26/2018,09:00:00,1581
2018,6,26,9,15,06/26/2018,09:15:00,1466
2018,6,26,9,30,06/26/2018,09:30:00,1438
2018,6,26,9,45,06/26/2018,09:45:00,1431
2018,6,26,10,0,06/26/2018,10:00:00,1457
2018,6,26,10,15,06/26/2018,10:15:00,1453
2018,6,26,10,30,06/26/2018,10:30:00,1478
2018,6,26,10,45,06/26/2018,10:45:00,1433
2018,6,26,11,0,06/26/2018,11:00:00,1438
2018,6,26,11,15,06/26/2018,11:15:00,1381
2018,6,26,11,30,06/26/2018,11:30:00,1436
2018,6,26,11,45,06/26/2018,11:45:00,1391
2018,6,26,12,0,06/26/2018,12:00:00,1454
2018,6,26,12,15,06/26/2018,12:15:00,1368
2018,6,26,12,30,06/26/2018,12:30:00,1379
2018,6,26,12,45,06/26/2018,12:45:00,1375
2018,6,26,13,0,06/26/2018,13:00:00,1382
2018,6,26,13,15,06/26/2018,13:15:00,1396
2018,6,26,13,30,06/26/2018,13:30:00,1412
2018,6,26,13,45,06/26/2018,13:45:00,1452
2018,6,26,14,0,06/26/2018,14:00:00,1418
2018,6,26,14,15,06/26/2018,14:15:00,1406
