Time Stamp,ACI_BB,ACI_HF,ACI_Midrange,SPL_BB,SPL_HF,SPL_Midrange
170705210002,69654.00352,69801.57845,89050.31262,109.7704154,107.081385,102.330683
170705211002,57622.43283,57527.87163,77939.29521,114.0133732,107.8706824,112.1208349
170705212002,59500.2423,59654.6198,63809.52678,112.5589968,108.0657249,109.3716065
170705213002,63280.59787,63460.03307,67984.22495,110.6543413,108.5657065,102.4076201
170705214002,70982.7458,72008.11613,85034.73515,111.9402951,110.3776038,102.9311261
170705215002,70056.53413,70622.8486,68748.40101,112.1612516,110.4835203,104.0342279
170705220002,67732.93671,68158.46358,57531.86463,115.5706434,114.9291925,103.416873
170705221002,63563.95225,63858.10361,61827.72302,115.2761318,114.5757726,103.6490678
170705222002,61897.02923,61846.29006,70096.76224,116.7472423,116.1463729,105.2724699
170705223002,71409.6294,71585.33965,59878.52599,116.2863589,115.8094143,102.4377136
170705224002,65956.03837,66070.90717,67268.57635,116.3367761,115.876302,102.1462471
170705225002,68436.04878,68778.03353,65387.25216,117.8389032,117.5348271,101.5559624
170705230002,61861.96814,61839.45555,63270.59168,115.4707899,114.8947755,102.3843678
170705231002,71522.65357,71636.37329,65705.66669,115.4422508,114.9015148,101.4204045
170705232002,64792.19127,64920.91912,59793.43949,114.6312972,114.0172972,100.6625047
170705233002,60213.2453,60494.88701,63555.27125,114.6404058,113.984131,101.3675543
170705234002,77616.25188,77837.34475,63385.75244,114.1064819,113.2062653,103.0714738
170705235002,79133.6537,79124.10678,60130.1137,114.9751656,114.301514,102.674411
170706000002,73330.3708,73376.24309,70368.80289,114.1741972,113.4600097,100.9899404
170706001002,67003.94045,66990.93625,66509.26589,113.9094303,113.1264152,101.269238
170706002002,68687.71593,68681.91263,67711.61723,113.5206774,112.5254486,102.5599914
170706003002,60854.38359,61059.80297,63357.03847,114.4965685,113.7912523,101.7531586
170706004002,74302.90076,74484.9358,60512.90194,114.6034358,113.9892234,100.6008897
170706005002,66350.6618,65901.20438,79042.72922,119.3195851,117.0138791,109.9723339
170706010002,65392.68407,65345.41353,69646.74409,116.7980979,113.0185275,108.7725603
170706011002,73577.21253,73859.3065,64275.08218,114.6670421,114.0358192,101.0504589
170706012002,69704.48344,69675.85279,76825.39977,116.7170736,113.8679529,108.9756469
170706013002,68567.85004,68736.94209,64120.55225,117.8066587,116.855079,105.8271847
170706014002,65050.43003,64650.03707,72629.37732,124.7446848,117.2350638,120.4851291
170706015002,66771.92676,66778.44851,64470.77535,116.6057061,116.2161629,101.037958
170706020002,65362.12368,65420.4596,60631.07528,115.4699299,114.9736432,100.6719549
170706021002,65109.16106,64879.88617,62569.19985,116.8159766,115.2610332,107.4144105
170706022002,63898.06764,63859.36245,67406.06024,113.938131,113.2156461,100.4916447
170706023002,67736.88424,67574.92983,64022.91573,115.8892917,113.8785977,106.1158108
170706024002,66039.32506,66296.59521,59103.21345,116.1338431,115.7116909,100.3713781
170706025002,65859.44303,65998.36797,63684.0902,115.4271039,114.9491599,99.93941385
170706030002,60664.77158,60679.02996,63989.26698,114.895208,114.3507755,100.0142932
170706031002,67572.12,67625.01861,85508.47901,116.9436323,116.6016994,100.4360034
170706032002,70885.07632,70983.05218,71294.49614,114.5315056,113.9378342,99.81193185
170706033002,67672.41299,67729.89763,67903.03264,114.0536108,113.3663908,100.2993327
170706034002,67591.25768,67708.71566,60289.56907,115.3991485,114.9197134,99.81996306
170706035002,64740.21701,64787.10904,75068.96203,115.6108207,115.0383397,101.4490387
170706040002,68183.27378,68133.46812,67064.31443,114.556275,113.879461,101.6984301
170706041002,62300.83281,62445.22598,60085.60539,114.5802244,113.9232339,101.4074667
170706042002,66581.2667,66747.10371,56773.89186,117.4909151,117.2068002,99.56690195
170706043002,69611.66453,69514.75126,66769.74485,118.1973877,117.8734676,103.194088
170706044002,68770.59175,68716.86577,58686.91193,118.0358592,117.7497279,101.4855033
170706045002,64112.14529,64214.78567,56474.80742,115.4127715,114.9145553,100.3535226
170706050002,66336.93123,66172.85959,72787.59855,118.6122184,118.3649382,101.3824247
170706051002,65985.91801,66094.57322,69912.49041,114.9746029,114.3948072,101.0040129
170706052002,71677.1852,71709.46133,70688.60997,116.3533363,115.926014,101.3753593
170706053002,66594.02986,66991.26013,73794.13028,118.4929642,118.2450091,101.0054075
170706054002,77356.60687,77421.25971,66135.6185,116.545285,116.121017,101.8349491
170706055002,68640.13401,68742.58683,64114.31669,115.2436521,114.7101487,100.7616141
170706060002,60701.09032,60615.37901,68866.73459,113.9563581,113.245268,100.4721996
170706061002,71919.32371,72092.6836,61722.88629,116.0057392,115.5780009,100.3329116
170706062002,65342.15687,65578.7912,63659.1736,116.700578,116.2689102,102.4429196
170706063002,63977.8179,64027.76196,73297.65252,113.9930051,113.2527607,101.014073
170706064002,68609.49061,68652.3587,66351.18086,116.9231602,116.4997846,102.7107115
170706065002,63941.8199,63700.04872,64049.12584,114.4019662,113.3194489,105.3060057
170706070002,65622.71802,65715.40417,62093.43754,113.1896606,112.2730815,101.1053772
170706071002,62603.67825,63047.43377,75059.09976,113.9345276,113.1676673,101.2220268
170706072002,69537.87112,69700.47221,62287.1937,116.0288147,115.5899224,100.8213666
170706073002,66622.26965,66779.30755,65721.24752,114.3400725,113.6584544,101.1308072
170706074002,66043.96256,66279.46444,85215.89822,113.673036,112.8424048,101.3245642
170706075002,67474.98181,67705.58116,56918.16667,119.2219361,118.9857202,102.4296674
170706080002,63836.20038,64004.00871,57802.10013,116.2833391,115.871982,100.7098054
170706081002,67616.70252,67592.11021,68252.80139,116.6566912,116.2824613,100.650839
170706082002,68762.97682,68778.20027,89870.17571,115.6688275,115.2088653,100.231038
170706083002,61250.41981,61312.2682,60122.3637,115.5885937,115.0893014,101.0246432
170706084002,69173.8574,69351.34,86410.37612,115.6616321,115.1473887,100.5719447
170706085002,62921.55092,63000.39853,61493.94863,115.085001,114.173525,105.2555242
170706090002,69016.62224,69230.71293,67394.41199,117.2119308,116.8167855,102.7667597
170706091002,70758.62384,70924.0274,54664.69131,113.5141529,112.4441735,103.3774107
170706092002,64364.76086,64514.27212,66376.1582,116.5897047,116.1259806,102.7874674
170706093002,64422.23738,64635.61151,68119.09717,113.6460494,112.5944358,103.5431731
170706094002,64347.46967,64942.47538,59519.4777,114.8098485,114.1403094,102.0852834
170706095002,60277.46989,60523.79097,62875.41755,112.1926334,110.1364977,105.4082522
170706100002,62571.58129,62691.9504,77090.7847,112.143408,110.8546384,101.7632476
170706101002,77395.8201,77519.35403,67308.81611,116.191196,115.7201576,102.0134442
170706102002,62955.47233,62914.29421,72393.29088,112.8949682,111.8467317,101.698742
170706103002,66208.58477,66338.44877,68335.35303,112.0167697,110.677202,101.8076018
170706104002,58945.87889,59235.68469,68924.08214,111.0721942,109.2097188,102.2816243
170706105002,62632.74633,62833.379,71912.14471,111.4822346,109.4160967,103.4439633
170706110002,63668.65664,61034.88848,91062.83719,111.656837,109.3788523,103.6412787
170706111002,66391.10397,66553.43236,66296.18783,112.6434321,111.2072131,103.3925655
170706112002,69807.78507,69679.31356,82452.61242,116.1259377,115.420779,104.5810947
170706113002,62712.98413,62566.18817,73467.37966,112.2152841,109.4531038,105.9026289
170706114002,74728.33892,75023.54705,80681.27223,115.6231403,114.4674848,105.3312987
170706115002,74074.77005,74827.2276,63286.65992,115.4112926,113.731687,106.6994197
170706120002,63213.15763,63170.04823,75905.4276,112.398912,111.0498903,102.8045731
170706121002,61847.63511,62136.11616,65503.18208,111.0818068,109.1171531,102.7656759
170706122002,63744.30244,62688.95737,90636.95775,113.2273677,110.1521698,106.3443111
170706123002,61970.6333,62209.17914,66075.2684,113.9697736,110.8368544,109.1044394
170706124002,64010.63148,63114.81428,92117.88833,118.9186568,111.3118371,116.3613167
170706125002,59319.48727,59722.70853,64221.07003,111.2395527,109.2292458,102.7287063
170706130002,68794.87646,69223.2642,81763.74119,113.7309052,112.6374747,103.912497
170706131002,62981.84131,63467.42702,64977.99858,113.1219478,112.007848,102.7016953
170706132002,60543.89057,60841.03784,66330.2634,111.4585302,109.5687569,103.080928
170706133002,65862.93037,66213.12232,69639.52547,110.4614725,108.3061781,102.0046235
170706134002,57998.27025,57815.42633,64149.37063,111.1716548,109.3725788,102.2317976
170706135002,64735.88375,64999.06568,88470.76881,111.302273,109.6573276,101.8440184
170706140002,64395.79368,64745.67696,62885.36539,110.8983287,108.6081136,103.1193822
170706141002,61579.3507,62446.81934,64695.40181,110.6602793,108.5020564,102.4308337
170706142002,74056.28484,74168.19931,64821.97238,110.6150048,108.6562445,101.6845971
170706143002,61170.44018,61352.93992,68834.42997,110.9263081,108.670086,103.5300718
170706144002,60587.6307,60935.9972,66786.67039,110.9964313,108.4137695,104.3147244
170706145002,69229.70857,69449.95679,63845.15278,113.774824,112.8312989,102.6587646
170706150002,66412.75947,66308.3955,62780.86281,116.9055596,116.497639,102.2356423
170706151002,67489.93812,67929.01138,67615.83578,114.078446,112.9296971,105.0055034
170706152002,63790.90518,64137.60138,59822.94777,111.2292577,109.5588831,101.6469506
170706153002,62022.29444,62069.11815,77822.13937,112.2812637,110.4059855,104.9989122
170706154002,74434.118,74612.48095,64648.50691,117.6030599,117.1330289,104.9322043
170706155002,66331.98173,66374.08454,87414.69523,113.4594782,112.4164419,102.9140666
170706160002,64257.09427,64336.22268,70370.87339,112.9619926,111.8423187,102.3534484
170706161002,62538.85969,63160.63727,60436.59543,111.0751071,109.2158875,101.9291838
170706162002,73883.18842,73868.00596,74837.18753,110.7565646,108.7272692,102.2006504
170706163002,66130.62822,66292.81579,71953.41011,117.271132,116.8570859,102.7265763
170706164002,79669.01908,80061.10821,64353.41602,116.8648411,116.3905738,103.2410859
170706165002,62599.45085,62693.90061,65900.32975,112.2741409,110.3371823,104.8947003
170706170002,72886.13692,73687.62368,53837.04986,120.7063931,120.3725642,107.2220857
170706171002,65256.56905,65480.52959,69982.86867,113.329478,111.202361,107.1343055
170706172002,61322.93245,61545.89302,60757.77415,112.3546974,109.3849413,106.3667706
170706173002,66398.79833,66862.7234,62124.87888,111.1676394,109.2709821,102.5522179
170706174002,62284.84935,62609.08307,68200.80953,112.9298953,111.8128171,101.8653077
170706175002,61914.33068,62654.31334,67771.82019,110.3133064,107.6710771,103.3316669
170706180002,64701.40016,64364.96431,63963.79442,114.3090737,111.7495273,109.3633607
170706181002,58521.99912,58702.44314,63214.22218,110.2582442,107.7325308,102.80716
170706182002,65896.14404,66280.04655,58839.32853,112.2365667,110.9783212,101.6130297
170706183002,68221.95848,68878.59551,73780.91867,113.5316017,112.6224907,101.7699197
170706184002,64938.78647,65320.18864,67096.20297,112.3823959,111.063248,102.392489
170706185002,70341.63667,70677.12249,64828.91933,110.3182124,107.8549332,102.5855881
170706190002,63880.69447,64491.73912,58473.77577,110.4693662,108.217712,102.2976167
170706191002,61018.63159,61594.0004,63192.68902,110.541984,108.0715334,102.4506776
170706192002,61146.94901,61546.63799,68641.50754,110.8287844,108.84356,102.3032739
170706193002,66839.75721,67136.47047,59950.7629,113.8980928,113.020317,102.3607912
170706194002,69825.39679,70597.78653,56051.67553,110.3421632,108.0577524,102.2169627
170706195002,60467.79703,61057.69401,65970.8393,110.380364,108.3194149,101.4949964
170706200002,67126.04037,67429.27002,68468.61225,113.9284634,113.016883,102.705161
170706201002,68109.86799,68449.91621,89792.12676,111.7893557,108.2215217,107.3271832
170706202002,63262.91369,63647.36162,61195.66213,112.1838586,110.8096836,102.494768
170706203002,77548.9858,78301.29937,70947.48673,114.3429762,113.5763433,102.2291365
170706204002,60941.81444,61014.0082,65615.71286,110.6708295,108.4491549,102.6853696
170706205002,73483.61837,73695.65152,60126.97002,113.8283993,112.8570468,102.9657478
170706210002,70082.05234,70640.93442,68642.21424,110.9398922,108.8768293,102.7229569
170706211002,73399.87514,73502.69447,65118.71468,110.9241387,108.6727884,103.1952863
170706212002,65818.6876,66329.31242,64966.41747,112.2713148,110.9055965,102.3179301
170706213002,67137.03523,67850.27285,66221.97109,112.5335158,110.6076988,105.2788059
170706214002,63709.29724,64099.1566,62187.00485,112.3346744,110.9600041,102.8551353
170706215002,69932.87834,70197.09064,60536.1429,113.3714528,112.1617031,104.0375193
170706220002,59899.41878,59954.20079,62274.32392,114.5838813,113.7818583,103.2763752
170706221002,67014.81354,67201.71317,69226.0918,118.0234212,117.4859586,105.2991169
170706222002,74586.73066,74723.21828,67398.44442,117.2764497,116.5674683,106.0712935
170706223002,68648.0416,68648.55743,75518.26083,116.616431,116.0498521,104.132486
