Time Stamp,ACI_BB,ACI_HF,ACI_Midrange,SPL_BB,SPL_HF,SPL_Midrange
170705210002,55694.02486,56595.83777,50548.17728,111.6611975,110.3115353,103.6592913
170705211002,55226.06106,55752.5168,49007.52785,111.7637045,110.3230335,104.2133953
170705212002,58795.99939,60245.81624,49379.8178,112.2846203,111.10217,103.9666909
170705213002,55873.24046,56846.39189,49908.71269,112.5391942,111.281261,104.6472113
170705214002,62351.38687,63125.56406,49527.35597,115.2909484,114.1420548,107.8688079
170705215002,59693.64508,62290.30193,43480.63498,114.3602698,113.3742291,105.8971271
170705220002,76138.30788,76481.25076,49948.47989,115.3425888,114.7419487,104.48388
170705221002,59439.12405,60120.80045,49406.26531,116.5602259,116.1315701,104.2787281
170705222002,60535.24207,61474.91035,61398.10029,115.9506136,115.3653408,105.4146223
170705223002,73616.17721,74032.97357,49587.5395,115.3392478,114.8044855,103.9288428
170705224002,60661.40778,61447.11887,49234.92334,116.2220462,115.8562697,102.7304298
170705225002,60200.44682,60832.89933,49430.30343,116.3386984,115.8918861,104.3275878
170705230002,67639.24399,68844.61983,49220.89376,114.6524345,114.1550759,102.17156
170705231002,58939.29801,59797.32102,49264.29008,115.0387512,114.5963474,102.1238462
170705232002,62787.44551,63881.71088,48785.10698,115.3270311,114.8065902,103.8104513
170705233002,66420.12275,67684.249,48935.41037,115.4298005,115.0245622,102.1303418
170705234002,64234.22354,65196.87741,48850.5409,114.9050116,114.4339032,102.1637043
170705235002,69719.94152,70328.99991,48818.18253,115.7471814,115.3617502,102.2824123
170706000002,65807.06531,66841.49303,53393.14475,116.7520126,116.4542284,102.3123429
170706001002,59730.98042,60721.29347,49447.94995,114.732595,114.2515306,102.0159474
170706002002,58226.21296,58826.10471,48928.80765,116.0592372,115.7086084,102.0234697
170706003002,62380.37156,63378.16616,49828.41381,116.0376843,115.6546464,102.5956654
170706004002,64342.50182,65479.31122,50881.75878,117.1372514,116.8379108,102.8886375
170706005002,64022.38566,64901.50074,49113.57457,114.9641958,114.5026738,102.1560875
170706010002,59502.24277,59952.19047,48802.63809,115.4983815,115.0934831,102.077771
170706011002,58451.12284,58946.75526,49458.42315,115.3388667,114.8128912,103.7265729
170706012002,61316.87948,62082.39604,48762.37662,116.6267096,116.316279,102.2238182
170706013002,61186.50756,61951.73544,48755.07086,115.3797198,114.9819951,101.807475
170706014002,60792.77348,61373.423,49006.53788,115.0212672,114.5710394,102.2100136
170706015002,61756.089,62412.98425,48701.21026,116.151004,115.8118874,102.068223
170706020002,63077.90693,63805.21115,49491.07018,115.9535946,115.6109495,101.8593598
170706021002,65916.89185,66732.94972,49090.68878,115.7214007,115.3441516,102.1606871
170706022002,58018.21878,58635.83522,51088.05127,115.0720529,114.6232554,102.1161984
170706023002,74349.80625,75006.71716,49711.56412,117.5966659,117.3292423,102.7843917
170706024002,71322.18211,71861.87095,48968.39666,115.3090755,114.8937232,101.9905293
170706025002,58128.86189,58816.04016,49095.68374,115.1530963,114.7192142,102.207786
170706030002,64663.4282,65434.80113,48765.1488,115.6826099,115.295589,102.2759188
170706031002,74149.71007,74653.9496,48709.44637,116.1221544,115.7921291,101.9019822
170706032002,61789.70042,62245.37401,48713.34443,115.112143,114.6859943,101.7155356
170706033002,59144.77622,59601.03618,48723.65588,115.9455936,115.5952538,101.9544924
170706034002,63835.94885,67222.46905,49638.7134,116.5773776,116.2193921,103.1896667
170706035002,55211.54448,55566.67285,48749.262,114.6711853,114.1924643,101.9607919
170706040002,68892.04227,69686.3966,49136.34198,115.0876514,114.6594468,101.7806249
170706041002,58917.22828,59499.10535,50026.24768,115.9068139,115.4765053,103.4457111
170706042002,58655.98759,59129.81233,48774.59582,115.5101978,115.1174669,101.8585868
170706043002,65289.02668,65885.83912,48787.63769,116.015728,115.6783459,101.7977183
170706044002,61923.30566,62622.1342,48852.12184,115.475601,115.0801605,101.9796721
170706045002,65087.36072,65922.95845,49071.85738,115.7263782,115.3659489,101.7290579
170706050002,65973.82883,66677.96586,49123.36303,117.0665606,116.7864279,102.224461
170706051002,56358.88023,56980.18288,50031.81343,117.7138065,117.4646159,102.487639
170706052002,60969.03483,61206.51084,49539.54914,116.317103,115.8118483,105.0661708
170706053002,60426.54879,60954.78275,49021.12545,115.4212853,114.9844914,102.6284055
170706054002,58294.68596,58716.02617,48724.5545,115.4893723,115.1261274,101.5562217
170706055002,57231.35232,61421.57262,58335.10204,115.7950819,115.3815918,102.8667946
170706060002,60616.19872,61346.62435,48957.94302,114.8565697,114.3954006,102.0764671
170706061002,64286.67057,64974.59398,49848.49961,115.1718591,114.7416542,101.975528
170706062002,63212.77091,64004.41749,49014.99558,115.8778218,115.5141747,102.0978681
170706063002,58737.71658,59326.82343,49007.2704,115.6942179,115.2423844,103.1429792
170706064002,56708.02067,57222.6051,50481.85311,115.5322062,115.1166854,102.3811972
170706065002,64639.47359,65253.23401,48823.32701,115.3181866,114.8992528,102.243166
170706070002,66648.90253,67500.84253,49469.33111,115.5907768,115.2003903,102.0104132
170706071002,57464.65911,57859.49908,48989.74525,116.473956,116.1341101,102.6500226
170706072002,59144.70605,60056.671,51918.77169,115.6875722,115.3186362,101.9144401
170706073002,62796.375,63648.04166,48949.59245,115.6829985,115.3083803,101.9332406
170706074002,62819.01979,63718.8601,48660.20029,115.3787035,114.9913393,101.6386323
170706075002,74050.68024,74591.87839,48724.27328,115.1837172,114.7154673,102.6171506
170706080002,60399.01055,60905.89881,48880.61544,114.8503329,114.4115261,101.6620627
170706081002,74579.5478,75159.32285,49220.37245,115.7444523,115.3907618,101.6980786
170706082002,56106.6516,56587.99693,48758.54488,115.1745803,114.757778,101.810695
170706083002,63023.42601,63862.7429,48984.7919,116.5268832,116.2270652,101.8744899
170706084002,73060.98216,73474.30811,48938.86531,116.2940224,115.9338402,102.7670864
170706085002,64076.58871,64483.13455,63175.23141,116.8427356,116.504426,103.339164
170706090002,62107.37195,62670.34234,49698.75853,116.1126233,115.7036742,103.1023114
170706091003,59126.72647,59769.9602,49352.17698,116.9650256,116.4994767,105.213229
170706092002,58937.93405,59804.32881,49065.58695,114.6040531,113.8833881,104.4793958
170706093002,56698.97929,57358.16778,50144.41725,113.9935272,113.1437011,104.6026991
170706094002,63032.3135,63928.8057,49449.98077,113.8990757,113.1020375,104.0705832
170706095002,62225.15766,63290.14636,49918.13424,114.0627478,113.3242824,103.8446779
170706100002,65397.64121,66229.57189,50856.17318,114.1265115,113.4086665,103.707976
170706101002,58478.32655,59460.36121,49914.97847,113.9823174,113.0792827,104.9447559
170706102002,59955.20841,60723.53598,50715.52866,113.8216419,112.9390523,104.5046765
170706103002,58625.05448,59372.23446,52200.96876,113.8972641,113.1276621,103.8579191
170706104002,55605.9361,56311.14802,49724.14801,113.7544614,113.007606,103.4571763
170706105002,59653.41221,60072.09729,52414.52233,113.6438546,112.8082504,103.9345028
170706110002,61566.37087,62347.3578,49538.79786,113.9210257,113.133446,104.0247432
170706111002,75372.66439,75826.13986,51490.62011,114.2842676,113.6120093,103.7057728
170706112002,70756.76141,71520.25942,50237.13751,116.2451538,115.7376502,104.8289804
170706113002,56786.15193,57448.69387,52343.45296,114.8528783,114.2246358,104.0702633
