File,Snaps
1677987850.170708211002.wav,1387
1677987850.170708212002.wav,1441
1677987850.170708213002.wav,1393
1677987850.170708214002.wav,1418
1677987850.170708215002.wav,1492
1677987850.170708220002.wav,1515
1677987850.170708221002.wav,1481
1677987850.170708222002.wav,1485
1677987850.170708223002.wav,1517
1677987850.170708224002.wav,1476
1677987850.170708225002.wav,1519
1677987850.170708230002.wav,1533
1677987850.170708231002.wav,1453
1677987850.170708232002.wav,1514
1677987850.170708233002.wav,1444
1677987850.170708234002.wav,1477
1677987850.170708235002.wav,1485
1677987850.170709000002.wav,1428
1677987850.170709001002.wav,1447
1677987850.170709002002.wav,1486
1677987850.170709003002.wav,1469
1677987850.170709004002.wav,1490
1677987850.170709005002.wav,1457
1677987850.170709010002.wav,1438
1677987850.170709011002.wav,1490
1677987850.170709012002.wav,1428
1677987850.170709013002.wav,1468
1677987850.170709014002.wav,1492
1677987850.170709015002.wav,1454
1677987850.170709020002.wav,1482
1677987850.170709021002.wav,1488
1677987850.170709022002.wav,1470
1677987850.170709023002.wav,1410
1677987850.170709024002.wav,1471
1677987850.170709025002.wav,1496
1677987850.170709030002.wav,1442
1677987850.170709031002.wav,1479
1677987850.170709032002.wav,1465
1677987850.170709033002.wav,1453
1677987850.170709034002.wav,1544
1677987850.170709035002.wav,1445
1677987850.170709040002.wav,1488
1677987850.170709041002.wav,1452
1677987850.170709042002.wav,1502
1677987850.170709043002.wav,1550
1677987850.170709044002.wav,1455
1677987850.170709045002.wav,1471
1677987850.170709050002.wav,1489
1677987850.170709051002.wav,1494
1677987850.170709052002.wav,1471
1677987850.170709053002.wav,1499
1677987850.170709054002.wav,1494
1677987850.170709055002.wav,1512
1677987850.170709060002.wav,1455
1677987850.170709061002.wav,1472
1677987850.170709062002.wav,1435
1677987850.170709063002.wav,1456
1677987850.170709064002.wav,1424
1677987850.170709065002.wav,1476
1677987850.170709070002.wav,1439
1677987850.170709071002.wav,1498
1677987850.170709072002.wav,1450
1677987850.170709073002.wav,1432
1677987850.170709074002.wav,1563
1677987850.170709075002.wav,1516
1677987850.170709080002.wav,1485
1677987850.170709081002.wav,1507
1677987850.170709082002.wav,1444
1677987850.170709083002.wav,1448
1677987850.170709084002.wav,1487
1677987850.170709085002.wav,1489
1677987850.170709090002.wav,1461
1677987850.170709091002.wav,1507
1677987850.170709092002.wav,1450
1677987850.170709093002.wav,1479
1677987850.170709094002.wav,1484
1677987850.170709095002.wav,1432
1677987850.170709100002.wav,1406
1677987850.170709101002.wav,1470
1677987850.170709102002.wav,1430
1677987850.170709103002.wav,1453
1677987850.170709104002.wav,1329
1677987850.170709105002.wav,1357
1677987850.170709110002.wav,1399
1677987850.170709111002.wav,1422
1677987850.170709112002.wav,1454
1677987850.170709113002.wav,1427
1677987850.170709114002.wav,1394
1677987850.170709115002.wav,1436
1677987850.170709120002.wav,1442
1677987850.170709121002.wav,1384
1677987850.170709122002.wav,1408
1677987850.170709123002.wav,1421
1677987850.170709124002.wav,1431
1677987850.170709125002.wav,1457
1677987850.170709130002.wav,1393
1677987850.170709131002.wav,1455
1677987850.170709132002.wav,1495
1677987850.170709133002.wav,1353
1677987850.170709134002.wav,1480
1677987850.170709135002.wav,1456
1677987850.170709140002.wav,1367
1677987850.170709141002.wav,1444
1677987850.170709142002.wav,1350
1677987850.170709143002.wav,1342
1677987850.170709144002.wav,1402
1677987850.170709145002.wav,1413
1677987850.170709150002.wav,1393
1677987850.170709151002.wav,1415
1677987850.170709152002.wav,1437
1677987850.170709153002.wav,1455
1677987850.170709154002.wav,1419
1677987850.170709155002.wav,1421
1677987850.170709160002.wav,1334
1677987850.170709161002.wav,1406
1677987850.170709162003.wav,1419
1677987850.170709163002.wav,1389
1677987850.170709164002.wav,1371
1677987850.170709165002.wav,1418
1677987850.170709170002.wav,1408
1677987850.170709171002.wav,1379
1677987850.170709172002.wav,1401
1677987850.170709173002.wav,1451
1677987850.170709174002.wav,1437
1677987850.170709175002.wav,1362
1677987850.170709180002.wav,1443
1677987850.170709181002.wav,1405
1677987850.170709182002.wav,1423
1677987850.170709183002.wav,1396
1677987850.170709184002.wav,1421
1677987850.170709185002.wav,1397
1677987850.170709190002.wav,1392
1677987850.170709191002.wav,1392
1677987850.170709192002.wav,1373
1677987850.170709193002.wav,1394
1677987850.170709194002.wav,1416
1677987850.170709195002.wav,1356
1677987850.170709200002.wav,1385
1677987850.170709201002.wav,1396
1677987850.170709202002.wav,1387
1677987850.170709203002.wav,1377
1677987850.170709204002.wav,1394
1677987850.170709205002.wav,1461
1677987850.170709210002.wav,1430
1677987850.170709211002.wav,1474
1677987850.170709212002.wav,1395
1677987850.170709213002.wav,1413
1677987850.170709214002.wav,1454
1677987850.170709215002.wav,1456
1677987850.170709220002.wav,1437
1677987850.170709221002.wav,1475
1677987850.170709222002.wav,1437
1677987850.170709223002.wav,1521
1677987850.170709224002.wav,1470
1677987850.170709225002.wav,1442
1677987850.170709230002.wav,1447
1677987850.170709231002.wav,1506
1677987850.170709232002.wav,1488
1677987850.170709233002.wav,1530
1677987850.170709234002.wav,1510
1677987850.170709235002.wav,1483
1677987850.170710000002.wav,1492
1677987850.170710001002.wav,1524
1677987850.170710002002.wav,1461
1677987850.170710003002.wav,1483
1677987850.170710004002.wav,1485
1677987850.170710005002.wav,1466
1677987850.170710010002.wav,1555
1677987850.170710011002.wav,1440
1677987850.170710012002.wav,1451
1677987850.170710013002.wav,1485
1677987850.170710014002.wav,1511
1677987850.170710015002.wav,1464
1677987850.170710020002.wav,1462
1677987850.170710021002.wav,1415
1677987850.170710022002.wav,1496
1677987850.170710023002.wav,1435
1677987850.170710024002.wav,1487
1677987850.170710025002.wav,1442
1677987850.170710030002.wav,1472
1677987850.170710031002.wav,1494
1677987850.170710032002.wav,1496
1677987850.170710033002.wav,1500
1677987850.170710034002.wav,1429
1677987850.170710035002.wav,1479
1677987850.170710040002.wav,1446
1677987850.170710041002.wav,1469
1677987850.170710042002.wav,1542
1677987850.170710043002.wav,1446
1677987850.170710044002.wav,1513
1677987850.170710045002.wav,1465
1677987850.170710050002.wav,1466
1677987850.170710051002.wav,1468
1677987850.170710052002.wav,1466
1677987850.170710053002.wav,1478
1677987850.170710054002.wav,1453
1677987850.170710055002.wav,1497
1677987850.170710060002.wav,1494
1677987850.170710061002.wav,1483
1677987850.170710062002.wav,1500
1677987850.170710063002.wav,1454
1677987850.170710064002.wav,1511
1677987850.170710065002.wav,1480
1677987850.170710070002.wav,1461
1677987850.170710071002.wav,1498
1677987850.170710072002.wav,1457
1677987850.170710073002.wav,1458
1677987850.170710074002.wav,1518
1677987850.170710075002.wav,1439
1677987850.170710080002.wav,1447
1677987850.170710081002.wav,1432
1677987850.170710082002.wav,1472
1677987850.170710083002.wav,1480
1677987850.170710084002.wav,1504
1677987850.170710085002.wav,1506
1677987850.170710090002.wav,1427
1677987850.170710091002.wav,1552
1677987850.170710092002.wav,1490
1677987850.170710093002.wav,1507
1677987850.170710094002.wav,1524
1677987850.170710095002.wav,1432
1677987850.170710100002.wav,1393
1677987850.170710101002.wav,1405
1677987850.170710102002.wav,1461
1677987850.170710103002.wav,1421
1677987850.170710104002.wav,1423
1677987850.170710105002.wav,1432
1677987850.170710110002.wav,1415
1677987850.170710111002.wav,1461
1677987850.170710112002.wav,1499
1677987850.170710113002.wav,1361
1677987850.170710114002.wav,1439
1677987850.170710115002.wav,1405
1677987850.170710120002.wav,1369
1677987850.170710121002.wav,1443
1677987850.170710122002.wav,1413
1677987850.170710123002.wav,1418
1677987850.170710124002.wav,1439
1677987850.170710125002.wav,1400
1677987850.170710130002.wav,1428
1677987850.170710131002.wav,1431
1677987850.170710132002.wav,1359
1677987850.170710133002.wav,1436
1677987850.170710134002.wav,1423
1677987850.170710135002.wav,1402
1677987850.170710140002.wav,1422
1677987850.170710141002.wav,1368
1677987850.170710142002.wav,1428
1677987850.170710143002.wav,1414
1677987850.170710144002.wav,1382
1677987850.170710145002.wav,1466
1677987850.170710150002.wav,1361
1677987850.170710151002.wav,1391
1677987850.170710152002.wav,1428
1677987850.170710153002.wav,1425
1677987850.170710154002.wav,1433
1677987850.170710155002.wav,1413
1677987850.170710160002.wav,1415
1677987850.170710161002.wav,1464
1677987850.170710162002.wav,1267
1677987850.170710163002.wav,1427
1677987850.170710164002.wav,1336
1677987850.170710165002.wav,1345
1677987850.170710170002.wav,1442
1677987850.170710171002.wav,1429
1677987850.170710172002.wav,1420
1677987850.170710173002.wav,1368
1677987850.170710174002.wav,1318
1677987850.170710175002.wav,1318
1677987850.170710180002.wav,1361
1677987850.170710181002.wav,1400
1677987850.170710182002.wav,1396
1677987850.170710183002.wav,1415
1677987850.170710184002.wav,1361
1677987850.170710185002.wav,1405
1677987850.170710190002.wav,1428
1677987850.170710191002.wav,1399
1677987850.170710192002.wav,1454
1677987850.170710193002.wav,1374
1677987850.170710194002.wav,1404
1677987850.170710195002.wav,1404
1677987850.170710200002.wav,1421
1677987850.170710201002.wav,1379
1677987850.170710202002.wav,1408
1677987850.170710203002.wav,1414
1677987850.170710204002.wav,1401
1677987850.170710205002.wav,1453
1677987850.170710210002.wav,1388
1677987850.170710211002.wav,1397
1677987850.170710212002.wav,1444
1677987850.170710213002.wav,1445
1677987850.170710214002.wav,1460
1677987850.170710215002.wav,1448
1677987850.170710220002.wav,1487
1677987850.170710221002.wav,1501
1677987850.170710222002.wav,1543
1677987850.170710223002.wav,1549
1677987850.170710224002.wav,1465
1677987850.170710225002.wav,1497
1677987850.170710230002.wav,1503
1677987850.170710231002.wav,1584
1677987850.170710232002.wav,1502
1677987850.170710233002.wav,1485
1677987850.170710234002.wav,1484
1677987850.170710235002.wav,1476
1677987850.170711000002.wav,1458
1677987850.170711001002.wav,1487
1677987850.170711002002.wav,1523
1677987850.170711003002.wav,1483
1677987850.170711004002.wav,1516
1677987850.170711005002.wav,1478
1677987850.170711010002.wav,1481
1677987850.170711011002.wav,1525
1677987850.170711012002.wav,1477
1677987850.170711013002.wav,1467
1677987850.170711014002.wav,1504
1677987850.170711015002.wav,1533
1677987850.170711020002.wav,1483
1677987850.170711021002.wav,1418
1677987850.170711022002.wav,1511
1677987850.170711023002.wav,1512
1677987850.170711024002.wav,1498
1677987850.170711025002.wav,1483
1677987850.170711030002.wav,1462
1677987850.170711031002.wav,1522
1677987850.170711032002.wav,1501
1677987850.170711033002.wav,1509
1677987850.170711034002.wav,1484
1677987850.170711035002.wav,1512
1677987850.170711040002.wav,1504
1677987850.170711041002.wav,1505
1677987850.170711042002.wav,1545
1677987850.170711043002.wav,1442
1677987850.170711044002.wav,1478
1677987850.170711045002.wav,1493
1677987850.170711050002.wav,1504
1677987850.170711051002.wav,1545
1677987850.170711052002.wav,1438
1677987850.170711053002.wav,1493
1677987850.170711054002.wav,1524
1677987850.170711055002.wav,1494
1677987850.170711060002.wav,1528
1677987850.170711061002.wav,1497
1677987850.170711062002.wav,1492
1677987850.170711063002.wav,1454
1677987850.170711064002.wav,1506
1677987850.170711065002.wav,1489
1677987850.170711070002.wav,1442
1677987850.170711071002.wav,1467
1677987850.170711072002.wav,1470
1677987850.170711073002.wav,1516
1677987850.170711074002.wav,1498
1677987850.170711075002.wav,1510
1677987850.170711080002.wav,1510
1677987850.170711081002.wav,1468
1677987850.170711082002.wav,1504
1677987850.170711083002.wav,1477
1677987850.170711084002.wav,1494
1677987850.170711085002.wav,1514
1677987850.170711090002.wav,1507
1677987850.170711091002.wav,1478
1677987850.170711092002.wav,1433
1677987850.170711093002.wav,1481
1677987850.170711094002.wav,1498
1677987850.170711095002.wav,1407
1677987850.170711100002.wav,1421
1677987850.170711101002.wav,1444
1677987850.170711102002.wav,1455
1677987850.170711103002.wav,1369
1677987850.170711104002.wav,1490
1677987850.170711105002.wav,1429
1677987850.170711110002.wav,1447
1677987850.170711111002.wav,1441
1677987850.170711112002.wav,1440
1677987850.170711113002.wav,1450
1677987850.170711114002.wav,1449
1677987850.170711115002.wav,1507
1677987850.170711120002.wav,1441
1677987850.170711121002.wav,1470
1677987850.170711122002.wav,1450
1677987850.170711123002.wav,1390
1677987850.170711124002.wav,1420
1677987850.170711125002.wav,1437
1677987850.170711130002.wav,1438
1677987850.170711131002.wav,1399
1677987850.170711132002.wav,1422
1677987850.170711133002.wav,1417
1677987850.170711134002.wav,1436
1677987850.170711135003.wav,1377
1677987850.170711140002.wav,1418
1677987850.170711141002.wav,1407
1677987850.170711142002.wav,1446
1677987850.170711143002.wav,1398
1677987850.170711144002.wav,1360
1677987850.170711145002.wav,1393
1677987850.170711150002.wav,1401
1677987850.170711151002.wav,1365
1677987850.170711152002.wav,1470
1677987850.170711153002.wav,1405
1677987850.170711154002.wav,1468
1677987850.170711155002.wav,1388
1677987850.170711160002.wav,1455
1677987850.170711161002.wav,1439
1677987850.170711162002.wav,1445
1677987850.170711163002.wav,1422
1677987850.170711164002.wav,1344
1677987850.170711165002.wav,1383
1677987850.170711170002.wav,1390
1677987850.170711171002.wav,1375
1677987850.170711172002.wav,1411
1677987850.170711173002.wav,1431
1677987850.170711174002.wav,1423
1677987850.170711175002.wav,1347
1677987850.170711180002.wav,1442
1677987850.170711181002.wav,1480
1677987850.170711182002.wav,1381
1677987850.170711183002.wav,1420
1677987850.170711184002.wav,1351
1677987850.170711185002.wav,1421
1677987850.170711190002.wav,1387
1677987850.170711191002.wav,1429
1677987850.170711192002.wav,1406
1677987850.170711193002.wav,1405
1677987850.170711194002.wav,1399
1677987850.170711195002.wav,1409
1677987850.170711200002.wav,1377
1677987850.170711201002.wav,1387
1677987850.170711202002.wav,1344
1677987850.170711203002.wav,1413
1677987850.170711204002.wav,1448
1677987850.170711205002.wav,1416
1677987850.170711210002.wav,1441
1677987850.170711211002.wav,1408
1677987850.170711212002.wav,1399
1677987850.170711213002.wav,1481
1677987850.170711214002.wav,1451
1677987850.170711215002.wav,1494
1677987850.170711220002.wav,1554
1677987850.170711221002.wav,1515
1677987850.170711222002.wav,1582
