Site,Date,Time,Time_In_Raven,Num_ind_knocks,Num_knock_trains,Num_in_KT,Tot_Knocks,Num_L_calls,L_call_type,Num_Herbivory,Comment
5,24_06_18,15:00:50,0:00:50,0,0,0,0,0,,,
5,24_06_18,15:01:00,0:01:00,1,0,0,1,0,,,
5,24_06_18,15:01:10,0:01:10,0,0,0,0,0,,,
5,24_06_18,15:01:20,0:01:20,0,1,3,3,1,Grunt,,
5,24_06_18,15:01:30,0:01:30,0,0,0,0,0,,,
5,24_06_18,15:01:40,0:01:40,0,0,0,0,0,,,
5,24_06_18,15:01:50,0:01:50,3,0,0,3,0,,,
5,24_06_18,15:02:00,0:02:00,0,1,2,2,0,,,
5,24_06_18,15:02:10,0:02:10,0,2,4,4,0,,,
5,24_06_18,15:02:20,0:02:20,1,0,0,1,1,Buzz,,
5,24_06_18,15:02:30,0:02:30,1,0,0,1,0,,,
5,24_06_18,15:02:40,0:02:40,1,0,0,1,1,Squeak,,
5,24_06_18,15:02:50,0:02:50,0,2,5,5,0,,,
5,24_06_18,15:03:00,0:03:00,0,3,9,9,0,,,
5,24_06_18,15:03:10,0:03:10,0,1,4,4,0,,,
5,24_06_18,15:03:20,0:03:20,1,0,0,1,0,,,
5,24_06_18,15:03:30,0:03:30,1,0,0,1,0,,,
5,24_06_18,15:03:40,0:03:40,0,0,0,0,0,,,
5,24_06_18,15:03:50,0:03:50,0,0,0,0,0,,,
5,24_06_18,15:04:00,0:04:00,0,0,0,0,0,,,
5,24_06_18,15:04:10,0:04:10,1,0,0,1,0,,,
5,24_06_18,15:04:20,0:04:20,1,0,0,1,0,,,
5,24_06_18,15:04:30,0:04:30,0,1,3,3,0,,,
5,24_06_18,15:04:40,0:04:40,0,1,3,3,0,,,
5,24_06_18,15:04:50,0:04:50,0,2,4,4,0,,,
5,24_06_18,21:00:00,0:00:00,0,0,0,0,0,,,
5,24_06_18,21:00:10,0:00:10,0,1,6,6,0,,,
5,24_06_18,21:00:20,0:00:20,0,2,10,10,0,,,
5,24_06_18,21:00:30,0:00:30,0,1,2,2,0,,,
5,24_06_18,21:00:40,0:00:40,0,0,0,0,0,,2,
5,24_06_18,21:00:50,0:00:50,0,1,4,4,0,,1,
5,24_06_18,21:01:00,0:01:00,5,4,11,16,0,,,
5,24_06_18,21:01:10,0:01:10,0,0,0,0,0,,,
5,24_06_18,21:01:20,0:01:20,0,0,0,0,0,,,
5,24_06_18,21:01:30,0:01:30,0,0,0,0,0,,,
5,24_06_18,21:01:40,0:01:40,2,1,3,5,0,,,
5,24_06_18,21:01:50,0:01:50,4,0,0,4,0,,,
5,24_06_18,21:02:00,0:02:00,0,0,0,0,0,,,
5,24_06_18,21:02:10,0:02:10,0,0,0,0,0,,,
5,24_06_18,21:02:20,0:02:20,0,0,0,0,1,Buzz,,
5,24_06_18,21:02:30,0:02:30,0,2,5,5,0,,,
5,24_06_18,21:02:40,0:02:40,0,0,0,0,1,Squeak,,
5,24_06_18,21:02:50,0:02:50,0,3,6,6,0,,3,
5,24_06_18,21:03:00,0:03:00,0,3,6,6,0,,,
5,24_06_18,21:03:10,0:03:10,5,0,0,5,0,,,
5,24_06_18,21:03:20,0:03:20,0,2,5,5,0,,,
5,24_06_18,21:03:30,0:03:30,1,0,0,1,1,Buzz,,
5,24_06_18,21:03:40,0:03:40,0,2,8,8,0,,,
5,24_06_18,21:03:50,0:03:50,0,0,0,0,4,Buzz,3,
5,24_06_18,21:04:00,0:04:00,0,0,0,0,0,,2,
5,24_06_18,21:04:10,0:04:10,5,1,3,8,0,,,
5,24_06_18,21:04:20,0:04:20,1,3,6,7,0,,,
5,24_06_18,21:04:30,0:04:30,1,0,0,1,0,,,
5,24_06_18,21:04:40,0:04:40,3,1,5,8,0,,,
5,24_06_18,21:04:50,0:04:50,0,2,42,42,0,,,
5,13_07_17,3:00:00,0:00:00,0,1,4,4,0,,,
5,13_07_17,3:00:10,0:00:10,0,2,10,10,0,,,
5,13_07_17,3:00:20,0:00:20,1,2,8,9,0,,,
5,13_07_17,3:00:30,0:00:30,0,2,11,11,0,,,
5,13_07_17,3:00:40,0:00:40,0,0,0,0,0,,,
5,13_07_17,3:00:50,0:00:50,5,1,4,9,2,Growl,,
5,13_07_17,3:01:00,0:01:00,0,0,0,0,2,Growl,,
5,13_07_17,3:01:10,0:01:10,0,1,3,3,0,,,
5,13_07_17,3:01:20,0:01:20,0,1,3,3,0,,,
5,13_07_17,3:01:30,0:01:30,0,0,0,0,0,,,
5,13_07_17,3:01:40,0:01:40,0,1,4,4,0,,,
5,13_07_17,3:01:50,0:01:50,0,2,4,4,0,,,
5,13_07_17,3:02:00,0:02:00,0,0,0,0,0,,,
5,13_07_17,3:02:10,0:02:10,4,1,9,13,0,,,
5,13_07_17,3:02:20,0:02:20,0,2,10,10,0,,,
5,13_07_17,3:02:30,0:02:30,0,1,10,10,0,,,
5,13_07_17,3:02:40,0:02:40,0,0,0,0,0,,,
5,13_07_17,3:02:50,0:02:50,3,1,13,16,0,,,
5,13_07_17,3:03:00,0:03:00,0,3,13,13,1,Buzz,,
5,13_07_17,3:03:10,0:03:10,3,0,0,3,1,Buzz,,
5,13_07_17,3:03:20,0:03:20,0,1,2,2,0,,,
5,13_07_17,3:03:30,0:03:30,0,0,0,0,0,,,
5,13_07_17,3:03:40,0:03:40,0,0,0,0,0,,,
5,13_07_17,3:03:50,0:03:50,0,0,0,0,0,,,
5,13_07_17,3:04:00,0:04:00,0,0,0,0,0,,,
5,13_07_17,3:04:10,0:04:10,0,0,0,0,0,,,
5,13_07_17,3:04:20,0:04:20,0,1,3,3,0,,,
5,13_07_17,3:04:30,0:04:30,1,0,0,1,0,,,
5,13_07_17,3:04:40,0:04:40,0,0,0,0,0,,,
5,13_07_17,3:04:50,0:04:50,1,0,0,1,0,,,
5,13_07_17,9:00:00,0:00:00,0,0,0,0,0,,,
5,13_07_17,9:00:10,0:00:10,3,0,0,3,0,,,
5,13_07_17,9:00:20,0:00:20,0,2,5,5,0,,,
5,13_07_17,9:00:30,0:00:30,3,0,0,3,0,,,
5,13_07_17,9:00:40,0:00:40,1,0,0,1,0,,,
5,13_07_17,9:00:50,0:00:50,1,0,0,1,0,,,
5,13_07_17,9:01:00,0:01:00,4,0,0,4,0,,,
5,13_07_17,9:01:10,0:01:10,1,0,0,1,0,,,
5,13_07_17,9:01:20,0:01:20,3,0,0,3,0,,,
5,13_07_17,9:01:30,0:01:30,6,0,0,6,0,,,
5,13_07_17,9:01:40,0:01:40,2,1,5,7,0,,,
5,13_07_17,9:01:50,0:01:50,0,0,0,0,0,,,
5,13_07_17,9:02:00,0:02:00,2,0,0,2,0,,,
5,13_07_17,9:02:10,0:02:10,0,2,9,9,0,,,
5,13_07_17,9:02:20,0:02:20,0,0,0,0,0,,,
5,13_07_17,9:02:30,0:02:30,0,0,0,0,0,,,
5,13_07_17,9:02:40,0:02:40,0,0,0,0,0,,,
5,13_07_17,9:02:50,0:02:50,2,0,0,2,0,,,
5,13_07_17,9:03:00,0:03:00,0,2,5,5,0,,,
5,13_07_17,9:03:10,0:03:10,2,2,0,2,0,,,
5,13_07_17,9:03:20,0:03:20,0,1,5,5,0,,,
5,13_07_17,9:03:30,0:03:30,0,0,0,0,0,,,
5,13_07_17,9:03:40,0:03:40,0,0,0,0,0,,,
5,13_07_17,9:03:50,0:03:50,0,0,0,0,0,,,
5,13_07_17,9:04:00,0:04:00,0,0,0,0,0,,,
5,13_07_17,9:04:10,0:04:10,1,0,0,1,1,Growl,,
5,13_07_17,9:04:20,0:04:20,0,1,2,2,0,,,
5,13_07_17,9:04:30,0:04:30,0,0,0,0,0,,,
5,13_07_17,9:04:40,0:04:40,3,0,0,3,0,,,
5,13_07_17,9:04:50,0:04:50,0,0,0,0,0,,,
5,13_07_17,15:00:00,0:00:00,0,0,0,0,0,,1,
5,13_07_17,15:00:10,0:00:10,2,0,0,2,0,,,
5,13_07_17,15:00:20,0:00:20,0,0,0,0,0,,3,
5,13_07_17,15:00:30,0:00:30,2,0,0,2,0,,4,
5,13_07_17,15:00:40,0:00:40,1,0,0,1,0,,,
5,13_07_17,15:00:50,0:00:50,1,1,2,3,0,,4,
5,13_07_17,15:01:00,0:01:00,0,0,0,0,0,,2,
5,13_07_17,15:01:10,0:01:10,0,0,0,0,0,,,
5,13_07_17,15:01:20,0:01:20,1,0,0,1,0,,,
5,13_07_17,15:01:30,0:01:30,0,0,0,0,0,,,
5,13_07_17,15:01:40,0:01:40,0,0,0,0,0,,,
5,13_07_17,15:01:50,0:01:50,0,0,0,0,0,,,
5,13_07_17,15:02:00,0:02:00,1,1,15,16,0,,,
5,13_07_17,15:02:10,0:02:10,1,0,0,1,0,,3,
5,13_07_17,15:02:20,0:02:20,0,0,0,0,0,,3,
5,13_07_17,15:02:30,0:02:30,0,2,11,11,0,,,
5,13_07_17,15:02:40,0:02:40,0,0,0,0,0,,,
5,13_07_17,15:02:50,0:02:50,0,0,0,0,0,,,
5,13_07_17,15:03:00,0:03:00,0,0,0,0,0,,,
5,13_07_17,15:03:10,0:03:10,0,0,0,0,1,Chirp,,
5,13_07_17,15:03:20,0:03:20,1,0,0,1,0,,,
5,13_07_17,15:03:30,0:03:30,0,0,0,0,0,,,
5,13_07_17,15:03:40,0:03:40,0,0,0,0,1,Growl,,
5,13_07_17,15:03:50,0:03:50,0,0,0,0,0,,,
5,13_07_17,15:04:00,0:04:00,0,0,0,0,0,,,
5,13_07_17,15:04:10,0:04:10,0,1,2,2,0,,,
5,13_07_17,15:04:20,0:04:20,0,0,0,0,0,,,
5,13_07_17,15:04:30,0:04:30,0,0,0,0,0,,,
5,13_07_17,15:04:40,0:04:40,0,0,0,0,0,,,
5,13_07_17,15:04:50,0:04:50,1,0,0,1,0,,,
5,13_07_17,21:00:00,0:00:00,0,0,0,0,0,,,
5,13_07_17,21:00:10,0:00:10,0,0,0,0,0,,,
5,13_07_17,21:00:20,0:00:20,0,2,14,14,0,,,
5,13_07_17,21:00:30,0:00:30,1,0,0,1,0,,,
5,13_07_17,21:00:40,0:00:40,0,0,0,0,0,,,
5,13_07_17,21:00:50,0:00:50,1,0,0,1,0,,,
5,13_07_17,21:01:00,0:01:00,0,1,9,9,0,,,
5,13_07_17,21:01:10,0:01:10,0,0,0,0,0,,,
5,13_07_17,21:01:20,0:01:20,0,0,0,0,0,,,
5,13_07_17,21:01:30,0:01:30,9,2,21,30,1,Growl,,
5,13_07_17,21:01:40,0:01:40,0,2,7,7,0,,,
5,13_07_17,21:01:50,0:01:50,0,1,2,2,2,Squeak,,
5,13_07_17,21:02:00,0:02:00,0,0,0,0,0,,,
5,13_07_17,21:02:10,0:02:10,0,0,0,0,0,,1,
5,13_07_17,21:02:20,0:02:20,0,0,0,0,0,,,
5,13_07_17,21:02:30,0:02:30,0,0,0,0,0,,,
5,13_07_17,21:02:40,0:02:40,1,3,9,10,0,,,
5,13_07_17,21:02:50,0:02:50,0,1,6,6,0,,,
5,13_07_17,21:03:00,0:03:00,0,1,3,3,0,,,
5,13_07_17,21:03:10,0:03:10,2,0,0,2,0,,,
5,13_07_17,21:03:20,0:03:20,3,0,0,3,0,,,
5,13_07_17,21:03:30,0:03:30,0,1,2,2,0,,,
5,13_07_17,21:03:40,0:03:40,1,0,0,1,0,,,
5,13_07_17,21:03:50,0:03:50,0,0,0,0,0,,,
5,13_07_17,21:04:00,0:04:00,0,0,0,0,0,,,
5,13_07_17,21:04:10,0:04:10,0,1,3,3,0,,,
5,13_07_17,21:04:20,0:04:20,0,1,4,4,0,,,
5,13_07_17,21:04:30,0:04:30,0,0,0,0,0,,,
5,13_07_17,21:04:40,0:04:40,0,0,0,0,0,,,
5,13_07_17,21:04:50,0:04:50,0,0,0,0,0,,,
5,27_06_18,3:00:00,0:00:00,0,0,0,0,0,,,
5,27_06_18,3:00:10,0:00:10,1,1,2,3,0,,,
5,27_06_18,3:00:20,0:00:20,0,1,2,2,0,,,
5,27_06_18,3:00:30,0:00:30,0,1,3,3,0,,,
5,27_06_18,3:00:40,0:00:40,1,2,4,5,0,,,
5,27_06_18,3:00:50,0:00:50,0,3,25,25,0,,,
5,27_06_18,3:01:00,0:01:00,0,1,23,23,1,Buzz,,
5,27_06_18,3:01:10,0:01:10,0,1,3,3,0,,,
5,27_06_18,3:01:20,0:01:20,0,0,0,0,0,,,
5,27_06_18,3:01:30,0:01:30,0,2,4,4,0,,,
5,27_06_18,3:01:40,0:01:40,6,4,16,22,0,,,
5,27_06_18,3:01:50,0:01:50,0,3,19,19,0,,,
5,27_06_18,3:02:00,0:02:00,0,6,39,39,0,,,
5,27_06_18,3:02:10,0:02:10,0,0,0,0,0,,,
5,27_06_18,3:02:20,0:02:20,0,0,0,0,0,,,
5,27_06_18,3:02:30,0:02:30,2,4,13,15,0,,,
5,27_06_18,3:02:40,0:02:40,0,6,41,41,0,,,
5,27_06_18,3:02:50,0:02:50,0,3,15,15,0,,,
5,27_06_18,3:03:00,0:03:00,0,1,3,3,2,Buzz,,
5,27_06_18,3:03:10,0:03:10,0,1,7,7,0,,,
5,27_06_18,3:03:20,0:03:20,0,4,20,20,0,,,
5,27_06_18,3:03:30,0:03:30,0,0,0,0,0,,,
5,27_06_18,3:03:40,0:03:40,0,1,4,4,0,,,
5,27_06_18,3:03:50,0:03:50,0,0,0,0,0,,,
5,27_06_18,3:04:00,0:04:00,0,0,0,0,0,,,
5,27_06_18,3:04:10,0:04:10,0,0,0,0,0,,,
5,27_06_18,3:04:20,0:04:20,0,1,3,3,0,,,
5,27_06_18,3:04:30,0:04:30,2,1,7,9,0,,,
5,27_06_18,3:04:40,0:04:40,0,2,13,13,0,,,
5,27_06_18,3:04:50,0:04:50,2,4,9,11,0,,,
5,27_06_18,9:00:00,0:00:00,4,0,0,4,0,,,
5,27_06_18,9:00:10,0:00:10,2,0,0,2,0,,,
5,27_06_18,9:00:20,0:00:20,0,4,20,20,2,Squeak,,
5,27_06_18,9:00:30,0:00:30,0,2,6,6,0,,,
5,27_06_18,9:00:40,0:00:40,0,0,0,0,0,,,
5,27_06_18,9:00:50,0:00:50,0,1,7,7,0,,,
5,27_06_18,9:01:00,0:01:00,2,0,0,2,0,,,
5,27_06_18,9:01:10,0:01:10,0,2,11,11,0,,,
5,27_06_18,9:01:20,0:01:20,0,0,0,0,0,,,Bumps
5,27_06_18,9:01:30,0:01:30,0,0,0,0,0,,,
5,27_06_18,9:01:40,0:01:40,0,0,0,0,0,,,
5,27_06_18,9:01:50,0:01:50,0,0,0,0,0,,,
5,27_06_18,9:02:00,0:02:00,0,0,0,0,0,,,
5,27_06_18,9:02:10,0:02:10,0,0,0,0,0,,,
5,27_06_18,9:02:20,0:02:20,0,2,12,12,0,,,
5,27_06_18,9:02:30,0:02:30,0,0,0,0,0,,,
5,27_06_18,9:02:40,0:02:40,0,0,0,0,0,,,
5,27_06_18,9:02:50,0:02:50,0,0,0,0,0,,,
5,27_06_18,9:03:00,0:03:00,0,1,3,3,0,,,Tons of low frequency sound - most looks like snaps though and you can't identify any specific calls
5,27_06_18,9:03:10,0:03:10,0,1,3,3,0,,,Tons of low frequency sound - most looks like snaps though and you can't identify any specific calls
5,27_06_18,9:03:20,0:03:20,3,2,4,7,0,,,Tons of low frequency sound - most looks like snaps though and you can't identify any specific calls
5,27_06_18,9:03:30,0:03:30,0,0,0,0,0,,,Tons of low frequency sound - most looks like snaps though and you can't identify any specific calls
5,27_06_18,9:03:40,0:03:40,0,0,0,0,0,,,Tons of low frequency sound - most looks like snaps though and you can't identify any specific calls
5,27_06_18,9:03:50,0:03:50,1,0,0,1,0,,,
5,27_06_18,9:04:00,0:04:00,0,0,0,0,0,,,
5,27_06_18,9:04:10,0:04:10,0,0,0,0,0,,,
5,27_06_18,9:04:20,0:04:20,0,0,0,0,1,UNF,,Hard to see in all the other noise
5,27_06_18,9:04:30,0:04:30,0,0,0,0,0,,,
5,27_06_18,9:04:40,0:04:40,0,1,3,3,0,,,
5,27_06_18,9:04:50,0:04:50,1,1,2,3,0,,,
5,27_06_18,15:00:00,0:00:00,0,0,0,0,0,,,
5,27_06_18,15:00:10,0:00:10,0,1,4,4,0,,,
5,27_06_18,15:00:20,0:00:20,1,0,0,1,0,,3,
5,27_06_18,15:00:30,0:00:30,0,2,7,7,0,,,
5,27_06_18,15:00:40,0:00:40,1,1,3,4,0,,,
5,27_06_18,15:00:50,0:00:50,0,1,5,5,0,,,Fin whale call?
5,27_06_18,15:01:00,0:01:00,0,0,0,0,0,,3,
5,27_06_18,15:01:10,0:01:10,0,0,0,0,0,,4,Bumps
5,27_06_18,15:01:20,0:01:20,0,0,0,0,0,,2,
5,27_06_18,15:01:30,0:01:30,0,0,0,0,1,Squeak,7,
5,27_06_18,15:01:40,0:01:40,0,0,0,0,0,,,
5,27_06_18,15:01:50,0:01:50,0,1,4,4,0,,,
5,27_06_18,15:02:00,0:02:00,1,1,4,5,0,,,
5,27_06_18,15:02:10,0:02:10,0,0,0,0,0,,4,Bump
5,27_06_18,15:02:20,0:02:20,1,0,0,1,0,,,
5,27_06_18,15:02:30,0:02:30,0,0,0,0,0,,,
5,27_06_18,15:02:40,0:02:40,0,1,5,5,0,,,
5,27_06_18,15:02:50,0:02:50,0,1,3,3,0,,,
5,27_06_18,15:03:00,0:03:00,0,1,9,9,0,,4,
5,27_06_18,15:03:10,0:03:10,0,2,10,10,0,,,
5,27_06_18,15:03:20,0:03:20,3,1,4,7,0,,,
5,27_06_18,15:03:30,0:03:30,0,4,16,16,1,Grunt,,
5,27_06_18,15:03:40,0:03:40,0,5,22,22,0,,,low frequency background ~ 2 sec long
5,27_06_18,15:03:50,0:03:50,0,2,7,7,1,Growl,,
5,27_06_18,15:04:00,0:04:00,0,0,0,0,0,,,
5,27_06_18,15:04:10,0:04:10,1,4,12,13,0,,1,
5,27_06_18,15:04:20,0:04:20,0,3,10,10,0,,1,
5,27_06_18,15:04:30,0:04:30,2,0,0,2,0,,,
5,27_06_18,15:04:40,0:04:40,0,0,0,0,0,,1,
5,27_06_18,15:04:50,0:04:50,0,0,0,0,0,,2,Bumps
5,27_06_18,21:00:00,0:00:00,0,3,6,6,0,,1,Big scrape sound
5,27_06_18,21:00:10,0:00:10,1,2,4,5,0,,,
5,27_06_18,21:00:20,0:00:20,0,0,0,0,0,,,
5,27_06_18,21:00:30,0:00:30,4,2,5,9,0,,,
5,27_06_18,21:00:40,0:00:40,0,3,9,9,0,,,
5,27_06_18,21:00:50,0:00:50,0,3,9,9,0,,,
5,27_06_18,21:01:00,0:01:00,4,0,0,4,0,,1,
5,27_06_18,21:01:10,0:01:10,1,0,0,1,0,,,
5,27_06_18,21:01:20,0:01:20,8,1,6,14,0,,,
5,27_06_18,21:01:30,0:01:30,0,1,3,3,1,Chirp,,
5,27_06_18,21:01:40,0:01:40,2,0,0,2,0,,,
5,27_06_18,21:01:50,0:01:50,0,0,0,0,0,,,
5,27_06_18,21:02:00,0:02:00,0,1,3,3,0,,,
5,27_06_18,21:02:10,0:02:10,1,2,6,7,0,,,
5,27_06_18,21:02:20,0:02:20,0,2,6,6,0,,,
5,27_06_18,21:02:30,0:02:30,0,0,0,0,0,,,Bumps
5,27_06_18,21:02:40,0:02:40,0,0,0,0,0,,,
5,27_06_18,21:02:50,0:02:50,0,2,7,7,0,,,
5,27_06_18,21:03:00,0:03:00,1,1,4,5,0,,,
5,27_06_18,21:03:10,0:03:10,0,0,0,0,0,,,Bumps
5,27_06_18,21:03:20,0:03:20,0,2,8,8,0,,,
5,27_06_18,21:03:30,0:03:30,0,0,0,0,0,,,
5,27_06_18,21:03:40,0:03:40,0,1,2,2,0,,,
5,27_06_18,21:03:50,0:03:50,0,0,0,0,0,,5,
5,27_06_18,21:04:00,0:04:00,0,2,4,4,0,,4,Bump
5,27_06_18,21:04:10,0:04:10,0,0,0,0,0,,,
5,27_06_18,21:04:20,0:04:20,0,0,0,0,0,,,
5,27_06_18,21:04:30,0:04:30,0,2,7,7,0,,,
5,27_06_18,21:04:40,0:04:40,2,4,15,17,0,,,
5,27_06_18,21:04:50,0:04:50,0,1,4,4,0,,,
5,12_07_17,3:00:00,0:00:00,1,1,4,5,0,,,
5,12_07_17,3:00:10,0:00:10,0,1,2,2,0,,,
5,12_07_17,3:00:20,0:00:20,0,0,0,0,0,,,
5,12_07_17,3:00:30,0:00:30,0,0,0,0,0,,,
5,12_07_17,3:00:40,0:00:40,2,1,3,5,0,,,
5,12_07_17,3:00:50,0:00:50,0,1,2,2,0,,,
5,12_07_17,3:01:00,0:01:00,0,3,10,10,0,,,
5,12_07_17,3:01:10,0:01:10,0,0,0,0,0,,,
5,12_07_17,3:01:20,0:01:20,0,1,4,4,0,,,
5,12_07_17,3:01:30,0:01:30,0,1,3,3,0,,,
5,12_07_17,3:01:40,0:01:40,0,0,0,0,1,Buzz,,
5,12_07_17,3:01:50,0:01:50,0,1,4,4,0,,,
5,12_07_17,3:02:00,0:02:00,1,0,0,1,0,,,
5,12_07_17,3:02:10,0:02:10,0,2,7,7,0,,,
5,12_07_17,3:02:20,0:02:20,4,3,7,11,1,Buzz,,
5,12_07_17,3:02:30,0:02:30,0,0,0,0,0,,,
5,12_07_17,3:02:40,0:02:40,1,1,2,3,0,,,
5,12_07_17,3:02:50,0:02:50,0,0,0,0,0,,,
5,12_07_17,3:03:00,0:03:00,0,1,2,2,0,,,
5,12_07_17,3:03:10,0:03:10,2,0,0,2,0,,,
5,12_07_17,3:03:20,0:03:20,0,0,0,0,0,,,
5,12_07_17,3:03:30,0:03:30,0,1,7,7,0,,,
5,12_07_17,3:03:40,0:03:40,0,0,0,0,0,,,
5,12_07_17,3:03:50,0:03:50,1,0,0,1,0,,,
5,12_07_17,3:04:00,0:04:00,0,1,5,5,0,,,
5,12_07_17,3:04:10,0:04:10,0,0,0,0,1,Buzz,,
5,12_07_17,3:04:20,0:04:20,0,0,0,0,0,,,
5,12_07_17,3:04:30,0:04:30,0,0,0,0,0,,,
5,12_07_17,3:04:40,0:04:40,0,3,9,9,0,,,
5,12_07_17,3:04:50,0:04:50,1,4,11,12,0,,,
5,12_07_17,9:00:00,0:00:00,0,5,14,14,0,,,
5,12_07_17,9:00:10,0:00:10,6,1,2,8,0,,,
5,12_07_17,9:00:20,0:00:20,1,3,10,11,2,Buzz,,
5,12_07_17,9:00:30,0:00:30,3,0,0,3,0,,,
5,12_07_17,9:00:40,0:00:40,5,1,3,8,0,,,
5,12_07_17,9:00:50,0:00:50,4,0,0,4,0,,,
5,12_07_17,9:01:00,0:01:00,7,0,0,7,0,,,
5,12_07_17,9:01:10,0:01:10,1,1,2,3,0,,,
5,12_07_17,9:01:20,0:01:20,2,3,7,9,0,,,
5,12_07_17,9:01:30,0:01:30,0,2,5,5,0,,,
5,12_07_17,9:01:40,0:01:40,0,2,5,5,0,,,
5,12_07_17,9:01:50,0:01:50,0,0,0,0,0,,,
5,12_07_17,9:02:00,0:02:00,5,2,6,11,0,,,
5,12_07_17,9:02:10,0:02:10,5,3,7,12,0,,,
5,12_07_17,9:02:20,0:02:20,0,2,10,10,0,,,Vertically overlapping knock trains
5,12_07_17,9:02:30,0:02:30,3,0,0,3,0,,,
