KI Date,Site,Observer,Transect,Species Code,Species,Size (cm),Number,"Sexual Phase (TP, IP, juv)",Time,Depth,Slope,Note
25_06_2018,19,SF,1,,Scarus psittacus,35,1,TP,1556,9.9,NONE,
25_06_2018,19,SF,1,,Acanthurus lineatus,21,2,,1556,9.9,NONE,
25_06_2018,19,SF,1,,Acanthurus lineatus,24,2,,1556,9.9,NONE,
25_06_2018,19,SF,1,,Cirripectes variolosus,3,2,,1556,9.9,NONE,
25_06_2018,19,SF,1,,Melichthys niger,23,5,,1556,9.9,NONE,
25_06_2018,19,SF,1,,Parupeneus insularis,6,1,,1556,9.9,NONE,
25_06_2018,19,SF,2,,Cephalopholis argus,22,1,,1612,9.6,2,
25_06_2018,19,SF,2,,Cephalopholis argus,20,1,,1612,9.6,2,
25_06_2018,19,SF,2,,Pseudanthias olivaceus,4,5,,1612,9.6,2,
25_06_2018,19,SF,2,,Caranx melampygus,45,1,,1612,9.6,2,
25_06_2018,19,SF,2,,Chanos chanos,70,6,,1612,9.6,2,
25_06_2018,19,SF,2,,Lutjanus gibbus,30,1,,1612,9.6,2,
25_06_2018,19,SF,2,,Lutjanus gibbus,40,13,,1612,9.6,2,
25_06_2018,19,SF,2,,Chromis margaritifer,4,5,,1612,9.6,2,
25_06_2018,19,SF,2,,Chromis margaritifer,4,4,,1612,9.6,2,
25_06_2018,19,SF,2,,Chromis margaritifer,4,6,,1612,9.6,2,
25_06_2018,19,SF,2,,Chromis margaritifer,4,2,,1612,9.6,2,
25_06_2018,19,SF,2,,Chromis margaritifer,4,1,,1612,9.6,2,
25_06_2018,19,SF,2,,Chromis vanderbilti,3,15,,1612,9.6,2,
25_06_2018,19,SF,2,,Chromis vanderbilti,3,30,,1612,9.6,2,
25_06_2018,19,SF,2,,Chromis vanderbilti,3,60,,1612,9.6,2,
25_06_2018,19,SF,2,,Chromis vanderbilti,3,20,,1612,9.6,2,
25_06_2018,19,SF,2,,Chromis vanderbilti,3,30,,1612,9.6,2,
25_06_2018,19,SF,2,,Plectroglyphidodon dickii,4,1,,1612,9.6,2,
25_06_2018,19,SF,2,,Plectroglyphidodon johnstonianus,5,1,,1612,9.6,2,
25_06_2018,19,SF,2,,Stegastes fasciolatus,12,1,,1612,9.6,2,
25_06_2018,19,SF,2,,Stegastes fasciolatus,10,1,,1612,9.6,2,
25_06_2018,19,SF,2,,Stegastes fasciolatus,8,1,,1612,9.6,2,
25_06_2018,19,SF,2,,Gomphosus varius,8,1,,1612,9.6,2,
25_06_2018,19,SF,2,,Labroides dimidiatus,4,1,,1612,9.6,2,
25_06_2018,19,SF,2,,Labroides dimidiatus,2,1,,1612,9.6,2,
25_06_2018,19,SF,2,,Labroides dimidiatus,8,1,,1612,9.6,2,
25_06_2018,19,SF,2,,Labroides rubrolabiatus,4,1,,1612,9.6,2,
25_06_2018,19,SF,2,,Oxycheilinus unifasciatus,8,1,,1612,9.6,2,
25_06_2018,19,SF,2,,Stethojulis bandanensis,12,1,,1612,9.6,2,
25_06_2018,19,SF,2,,Stethojulis bandanensis,13,1,,1612,9.6,2,
25_06_2018,19,SF,2,,Thalassoma amblycephalum,7,1,,1612,9.6,2,
25_06_2018,19,SF,2,,Thalassoma amblycephalum,7,7,,1612,9.6,2,
25_06_2018,19,SF,2,,Thalassoma amblycephalum,5,2,,1612,9.6,2,
25_06_2018,19,SF,2,,Thalassoma lunare,6,2,,1612,9.6,2,
25_06_2018,19,SF,2,,Chlorurus sordidus,33,1,IP,1612,9.6,2,
25_06_2018,19,SF,2,,Scarus frenatus,45,1,TP,1612,9.6,2,
25_06_2018,19,SF,2,,Scarus frenatus,19,1,IP,1612,9.6,2,
25_06_2018,19,SF,2,,Acanthurus lineatus,25,10,,1612,9.6,2,
25_06_2018,19,SF,2,,Acanthurus lineatus,25,4,,1612,9.6,2,
25_06_2018,19,SF,2,,Acanthurus nigricans,10,1,,1612,9.6,2,
25_06_2018,19,SF,2,,Acanthurus nigricans,18,1,,1612,9.6,2,
25_06_2018,19,SF,2,,Ctenochaetus flavicauda,3,1,,1612,9.6,2,
25_06_2018,19,SF,2,,Cirripectes variolosus,3,1,,1612,9.6,2,
25_06_2018,19,SF,2,,Balistapus undulatus,12,1,,1612,9.6,2,
25_06_2018,19,SF,2,,Parupeneus insularis,10,1,,1612,9.6,2,
25_06_2018,19,SF,2,,Arothron meleagris,5,1,,1612,9.6,2,
25_06_2018,19,SF,3,,Carcharhinus amblyrhynchos,90,1,,1630,11.3,2,
25_06_2018,19,SF,3,,Cephalopholis urodeta,17,1,,1630,11.3,2,
25_06_2018,19,SF,3,,Pseudanthias olivaceus,3,6,,1630,11.3,2,
25_06_2018,19,SF,3,,Pseudanthias olivaceus,3,6,,1630,11.3,2,
25_06_2018,19,SF,3,,Pseudanthias olivaceus,3,25,,1630,11.3,2,
25_06_2018,19,SF,3,,Pseudanthias olivaceus,6,1,,1630,11.3,2,
25_06_2018,19,SF,3,,Pseudanthias olivaceus,6,30,,1630,11.3,2,
25_06_2018,19,SF,3,,Chanos chanos,60,4,,1630,11.3,2,
25_06_2018,19,SF,3,,Aphareus furca,22,5,,1630,11.3,2,
25_06_2018,19,SF,3,,Aphareus furca,15,1,,1630,11.3,2,
25_06_2018,19,SF,3,,Centropyge loricula,5,1,,1630,11.3,2,
25_06_2018,19,SF,3,,Chromis acares,3,3,,1630,11.3,2,
25_06_2018,19,SF,3,,Chromis margaritifer,4,6,,1630,11.3,2,
25_06_2018,19,SF,3,,Chromis margaritifer,4,4,,1630,11.3,2,
25_06_2018,19,SF,3,,Chromis margaritifer,4,3,,1630,11.3,2,
25_06_2018,19,SF,3,,Chromis vanderbilti,3,10,,1630,11.3,2,
25_06_2018,19,SF,3,,Chromis vanderbilti,3,15,,1630,11.3,2,
25_06_2018,19,SF,3,,Chromis vanderbilti,3,20,,1630,11.3,2,
25_06_2018,19,SF,3,,Chromis vanderbilti,3,20,,1630,11.3,2,
25_06_2018,19,SF,3,,Chromis vanderbilti,3,23,,1630,11.3,2,
25_06_2018,19,SF,3,,Plectroglyphidodon dickii,5,1,,1630,11.3,2,
25_06_2018,19,SF,3,,Stegastes fasciolatus,10,1,,1630,11.3,2,
25_06_2018,19,SF,3,,Stegastes fasciolatus,12,24,,1630,11.3,2,
25_06_2018,19,SF,3,,Coris centralis,8,1,,1630,11.3,2,
25_06_2018,19,SF,3,,Gomphosus varius,8,1,,1630,11.3,2,
25_06_2018,19,SF,3,,Labroides dimidiatus,3,1,,1630,11.3,2,
25_06_2018,19,SF,3,,Labroides dimidiatus,6,1,,1630,11.3,2,
25_06_2018,19,SF,3,,Pseudocheilinus tetrataenia,4,1,,1630,11.3,2,
25_06_2018,19,SF,3,,Pseudocheilinus tetrataenia,5,1,,1630,11.3,2,
25_06_2018,19,SF,3,,Chlorurus sordidus,31,1,TP,1630,11.3,2,
25_06_2018,19,SF,3,,Scarus frenatus,33,1,TP,1630,11.3,2,
25_06_2018,19,SF,3,,Scarus oviceps,46,1,TP,1630,11.3,2,
25_06_2018,19,SF,3,,Scarus psittacus,23,1,IP,1630,11.3,2,
25_06_2018,19,SF,3,,Acanthurus dussumieri,32,1,,1630,11.3,2,
25_06_2018,19,SF,3,,Acanthurus dussumieri,25,1,,1630,11.3,2,
25_06_2018,19,SF,3,,Ctenochaetus flavicauda,3,1,,1630,11.3,2,
25_06_2018,19,SF,3,,Ctenochaetus marginatus,14,1,,1630,11.3,2,
25_06_2018,19,SF,3,,Ctenochaetus striatus,20,2,,1630,11.3,2,
25_06_2018,19,SF,3,,Cirripectes variolosus,3,3,,1630,11.3,2,
29_06_2018,34,SF,1,,Sargocentron tiere,25,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Malacanthus latovittatus,20,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Cephalopholis urodeta,12,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Cephalopholis urodeta,10,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Pseudanthias bartlettorum,3,2,,805,8.8,NONE,
29_06_2018,34,SF,1,,Pseudanthias bartlettorum,5,4,,805,8.8,NONE,
29_06_2018,34,SF,1,,Pseudanthias bartlettorum,3,70,,805,8.8,NONE,
29_06_2018,34,SF,1,,Cirrhitichthys oxycephalus,4,2,,805,8.8,NONE,
29_06_2018,34,SF,1,,Cirrhitichthys oxycephalus,5,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Cirrhitichthys oxycephalus,3,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Cirrhitichthys oxycephalus,5,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Paracirrhites hemistictus,22,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Plagiotremus tapeinosoma,4,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Chaetodon lunula,16,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Chromis margaritifer,3,6,,805,8.8,NONE,
29_06_2018,34,SF,1,,Chromis margaritifer,3,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Chromis margaritifer,3,6,,805,8.8,NONE,
29_06_2018,34,SF,1,,Chromis margaritifer,3,4,,805,8.8,NONE,
29_06_2018,34,SF,1,,Chromis margaritifer,3,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Chromis margaritifer,2,3,,805,8.8,NONE,
29_06_2018,34,SF,1,,Chromis margaritifer,2,4,,805,8.8,NONE,
29_06_2018,34,SF,1,,Chromis margaritifer,2,2,,805,8.8,NONE,
29_06_2018,34,SF,1,,Chromis margaritifer,2,5,,805,8.8,NONE,
29_06_2018,34,SF,1,,Chromis vanderbilti,3,18,,805,8.8,NONE,
29_06_2018,34,SF,1,,Chromis vanderbilti,3,10,,805,8.8,NONE,
29_06_2018,34,SF,1,,Chromis vanderbilti,3,15,,805,8.8,NONE,
29_06_2018,34,SF,1,,Chromis vanderbilti,3,15,,805,8.8,NONE,
29_06_2018,34,SF,1,,Chromis vanderbilti,3,20,,805,8.8,NONE,
29_06_2018,34,SF,1,,Chromis vanderbilti,3,30,,805,8.8,NONE,
29_06_2018,34,SF,1,,Chromis vanderbilti,2,5,,805,8.8,NONE,
29_06_2018,34,SF,1,,Lepidozygus tapeinosoma,5,2,,805,8.8,NONE,
29_06_2018,34,SF,1,,Plectroglyphidodon dickii,2,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Plectroglyphidodon johnstonianus,10,2,,805,8.8,NONE,
29_06_2018,34,SF,1,,Pomacentrus coelestis,4,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Pomacentrus coelestis,5,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Stegastes aureus,4,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Stegastes aureus,7,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Halichoeres ornatissimus,4,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Labroides dimidiatus,8,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Macropharyngodon meleagris,5,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Macropharyngodon meleagris,4,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Macropharyngodon meleagris,6,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Oxycheilinus unifasciatus,24,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Thalassoma amblycephalum,4,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Thalassoma amblycephalum,5,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Thalassoma amblycephalum,6,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Thalassoma amblycephalum,4,2,,805,8.8,NONE,
29_06_2018,34,SF,1,,Thalassoma quinquevittatum,10,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Chlorurus sordidus,25,1,IP,805,8.8,NONE,
29_06_2018,34,SF,1,,Chlorurus sordidus,24,1,IP,805,8.8,NONE,
29_06_2018,34,SF,1,,Chlorurus sordidus,30,1,TP,805,8.8,NONE,
29_06_2018,34,SF,1,,Chlorurus sordidus,10,1,Juv,805,8.8,NONE,
29_06_2018,34,SF,1,,Scarus rubroviolaceus,30,1,IP,805,8.8,NONE,
29_06_2018,34,SF,1,,Cirripectes variolosus,5,3,,805,8.8,NONE,
29_06_2018,34,SF,1,,Cirripectes variolosus,4,3,,805,8.8,NONE,
29_06_2018,34,SF,1,,Ctenochaetus flavicauda,3,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Ctenochaetus flavicauda,4,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Ctenochaetus flavicauda,3,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Valenciennea strigata,6,2,,805,8.8,NONE,
29_06_2018,34,SF,1,,Valenciennea strigata,7,2,,805,8.8,NONE,
29_06_2018,34,SF,1,,Melichthys niger,23,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Sufflamen bursa,20,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Parupeneus insularis,23,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Parupeneus insularis,5,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Parupeneus insularis,7,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Parupeneus insularis,6,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Parupeneus insularis,8,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Parupeneus insularis,5,1,,805,8.8,NONE,
29_06_2018,34,SF,1,,Parupeneus insularis,10,1,,805,8.8,NONE,
29_06_2018,34,SF,2,,Cephalopholis urodeta,15,1,,825,8.5,1,
29_06_2018,34,SF,2,,Cephalopholis urodeta,12,1,,825,8.5,1,
29_06_2018,34,SF,2,,Cephalopholis urodeta,10,1,,825,8.5,1,
29_06_2018,34,SF,2,,Pseudanthias bartlettorum,3,25,,825,8.5,1,
29_06_2018,34,SF,2,,Pseudanthias bartlettorum,3,51,,825,8.5,1,
29_06_2018,34,SF,2,,Pseudanthias bartlettorum,3,120,,825,8.5,1,
29_06_2018,34,SF,2,,Pseudanthias bartlettorum,6,15,,825,8.5,1,
29_06_2018,34,SF,2,,Pseudanthias dispar,6,4,,825,8.5,1,
29_06_2018,34,SF,2,,Pseudanthias olivaceus,2,30,,825,8.5,1,
29_06_2018,34,SF,2,,Pseudanthias olivaceus,2,35,,825,8.5,1,
29_06_2018,34,SF,2,,Cirrhitichthys oxycephalus,8,1,,825,8.5,1,
29_06_2018,34,SF,2,,Cirrhitichthys oxycephalus,15,1,,825,8.5,1,
29_06_2018,34,SF,2,,Cirripectes variolosus,6,3,,825,8.5,1,
29_06_2018,34,SF,2,,Cirripectes variolosus,3,7,,825,8.5,1,
29_06_2018,34,SF,2,,Ostorhinchus angustatus,4,4,,825,8.5,1,
29_06_2018,34,SF,2,,Ostorhinchus angustatus,6,1,,825,8.5,1,
29_06_2018,34,SF,2,,Lutjanus bohar,18,1,,825,8.5,1,
29_06_2018,34,SF,2,,Plagiotremus tapeinosoma,6,1,,825,8.5,1,
29_06_2018,34,SF,2,,Plagiotremus tapeinosoma,5,1,,825,8.5,1,
29_06_2018,34,SF,2,,Centropyge loricula,5,1,,825,8.5,1,
29_06_2018,34,SF,2,,Centropyge loricula,6,1,,825,8.5,1,
29_06_2018,34,SF,2,,Centropyge loricula,5,1,,825,8.5,1,
29_06_2018,34,SF,2,,Centropyge loricula,3,1,,825,8.5,1,
29_06_2018,34,SF,2,,Chaetodon bennetti,2,1,,825,8.5,1,
29_06_2018,34,SF,2,,Chromis margaritifer,2,10,,825,8.5,1,
29_06_2018,34,SF,2,,Chromis margaritifer,2,4,,825,8.5,1,
29_06_2018,34,SF,2,,Chromis margaritifer,2,10,,825,8.5,1,
29_06_2018,34,SF,2,,Chromis margaritifer,3,6,,825,8.5,1,
29_06_2018,34,SF,2,,Chromis margaritifer,3,8,,825,8.5,1,
29_06_2018,34,SF,2,,Chromis margaritifer,3,12,,825,8.5,1,
29_06_2018,34,SF,2,,Chromis margaritifer,3,2,,825,8.5,1,
29_06_2018,34,SF,2,,Chromis vanderbilti,3,10,,825,8.5,1,
29_06_2018,34,SF,2,,Chromis vanderbilti,3,20,,825,8.5,1,
29_06_2018,34,SF,2,,Chromis vanderbilti,3,17,,825,8.5,1,
29_06_2018,34,SF,2,,Dascyllus auripinnis,15,1,,825,8.5,1,
29_06_2018,34,SF,2,,Dascyllus auripinnis,12,1,,825,8.5,1,
29_06_2018,34,SF,2,,Lepidozygus tapeinosoma,4,1,,825,8.5,1,
29_06_2018,34,SF,2,,Plectroglyphidodon dickii,5,1,,825,8.5,1,
29_06_2018,34,SF,2,,Plectroglyphidodon johnstonianus,6,1,,825,8.5,1,
29_06_2018,34,SF,2,,Plectroglyphidodon johnstonianus,4,1,,825,8.5,1,
29_06_2018,34,SF,2,,Stegastes aureus,7,1,,825,8.5,1,
29_06_2018,34,SF,2,,Stegastes aureus,8,1,,825,8.5,1,
29_06_2018,34,SF,2,,Stegastes aureus,4,1,,825,8.5,1,
29_06_2018,34,SF,2,,Coris gaimard,28,1,,825,8.5,1,
29_06_2018,34,SF,2,,Gomphosus varius,5,1,,825,8.5,1,
29_06_2018,34,SF,2,,Gomphosus varius,8,1,,825,8.5,1,
29_06_2018,34,SF,2,,Labroides dimidiatus,7,2,,825,8.5,1,
29_06_2018,34,SF,2,,Labroides dimidiatus,8,1,,825,8.5,1,
29_06_2018,34,SF,2,,Labroides dimidiatus,9,1,,825,8.5,1,
29_06_2018,34,SF,2,,Halichoeres ornatissimus,8,1,,825,8.5,1,
29_06_2018,34,SF,2,,Macropharyngodon meleagris,4,1,,825,8.5,1,
29_06_2018,34,SF,2,,Pseudocheilinus tetrataenia,10,2,,825,8.5,1,
29_06_2018,34,SF,2,,Pseudocheilinus tetrataenia,6,1,,825,8.5,1,
29_06_2018,34,SF,2,,Thalassoma amblycephalum,2,3,,825,8.5,1,
29_06_2018,34,SF,2,,Thalassoma amblycephalum,5,1,,825,8.5,1,
29_06_2018,34,SF,2,,Thalassoma quinquevittatum,10,1,,825,8.5,1,
29_06_2018,34,SF,2,,Calotomus carolinus,28,1,TP,825,8.5,1,
29_06_2018,34,SF,2,,Scarus frenatus,27,3,IP,825,8.5,1,
29_06_2018,34,SF,2,,Scarus rubroviolaceus,23,1,IP,825,8.5,1,
29_06_2018,34,SF,2,,Acanthurus nigricans,20,1,,825,8.5,1,
29_06_2018,34,SF,2,,Acanthurus nigricans,19,1,,825,8.5,1,
29_06_2018,34,SF,2,,Acanthurus nigricans,14,1,,825,8.5,1,
29_06_2018,34,SF,2,,Acanthurus nigricans,5,1,,825,8.5,1,
29_06_2018,34,SF,2,,Ctenochaetus flavicauda,3,1,,825,8.5,1,
29_06_2018,34,SF,2,,Ctenochaetus flavicauda,3,1,,825,8.5,1,
29_06_2018,34,SF,2,,Ctenochaetus marginatus,8,1,,825,8.5,1,
29_06_2018,34,SF,2,,Valenciennea strigata,10,2,,825,8.5,1,
29_06_2018,34,SF,2,,Balistapus undulatus,15,1,,825,8.5,1,
29_06_2018,34,SF,2,,Parupeneus insularis,7,1,,825,8.5,1,
29_06_2018,34,SF,2,,Parupeneus insularis,5,2,,825,8.5,1,
29_06_2018,34,SF,2,,Parupeneus pleurostigma,30,1,,825,8.5,1,
29_06_2018,34,SF,3,,Sargocentron caudimaculatum,20,9,,845,8.4,1,
29_06_2018,34,SF,3,,Cephalopholis urodeta,5,1,,845,8.4,1,
29_06_2018,34,SF,3,,Cephalopholis urodeta,15,1,,845,8.4,1,
29_06_2018,34,SF,3,,Pseudanthias bartlettorum,2,200,,845,8.4,1,
29_06_2018,34,SF,3,,Pseudanthias bartlettorum,3,280,,845,8.4,1,
29_06_2018,34,SF,3,,Cirrhitichthys oxycephalus,4,1,,845,8.4,1,
29_06_2018,34,SF,3,,Cirrhitichthys oxycephalus,6,2,,845,8.4,1,
29_06_2018,34,SF,3,,Cirrhitichthys oxycephalus,4,1,,845,8.4,1,
29_06_2018,34,SF,3,,Ostorhinchus angustatus,4,1,,845,8.4,1,
29_06_2018,34,SF,3,,Cirripectes variolosus,4,1,,845,8.4,1,
29_06_2018,34,SF,3,,Cirripectes variolosus,3,4,,845,8.4,1,
29_06_2018,34,SF,3,,Valenciennea strigata,3,1,,845,8.4,1,
29_06_2018,34,SF,3,,Chromis margaritifer,3,1,,845,8.4,1,
29_06_2018,34,SF,3,,Chromis margaritifer,3,5,,845,8.4,1,
29_06_2018,34,SF,3,,Chromis margaritifer,3,2,,845,8.4,1,
29_06_2018,34,SF,3,,Chromis margaritifer,3,6,,845,8.4,1,
29_06_2018,34,SF,3,,Chromis margaritifer,2,3,,845,8.4,1,
29_06_2018,34,SF,3,,Chromis margaritifer,2,6,,845,8.4,1,
29_06_2018,34,SF,3,,Chromis margaritifer,2,10,,845,8.4,1,
29_06_2018,34,SF,3,,Chromis margaritifer,2,2,,845,8.4,1,
29_06_2018,34,SF,3,,Chromis margaritifer,2,5,,845,8.4,1,
29_06_2018,34,SF,3,,Chromis margaritifer,2,12,,845,8.4,1,
29_06_2018,34,SF,3,,Chromis vanderbilti,3,10,,845,8.4,1,
29_06_2018,34,SF,3,,Chromis vanderbilti,3,5,,845,8.4,1,
29_06_2018,34,SF,3,,Chromis vanderbilti,3,18,,845,8.4,1,
29_06_2018,34,SF,3,,Plectroglyphidodon dickii,5,1,,845,8.4,1,
29_06_2018,34,SF,3,,Pomacentrus coelestis,3,1,,845,8.4,1,
29_06_2018,34,SF,3,,Stegastes aureus,7,2,,845,8.4,1,
29_06_2018,34,SF,3,,Stegastes aureus,8,1,,845,8.4,1,
29_06_2018,34,SF,3,,Halichoeres ornatissimus,7,1,,845,8.4,1,
29_06_2018,34,SF,3,,Labroides bicolor,12,1,,845,8.4,1,
29_06_2018,34,SF,3,,Labroides dimidiatus,8,1,,845,8.4,1,
29_06_2018,34,SF,3,,Macropharyngodon meleagris,4,1,,845,8.4,1,
29_06_2018,34,SF,3,,Macropharyngodon meleagris,7,1,,845,8.4,1,
29_06_2018,34,SF,3,,Macropharyngodon meleagris,3,2,,845,8.4,1,
29_06_2018,34,SF,3,,Pseudocheilinus tetrataenia,4,1,,845,8.4,1,
29_06_2018,34,SF,3,,Pseudocheilinus tetrataenia,2,1,,845,8.4,1,
29_06_2018,34,SF,3,,Thalassoma amblycephalum,3,2,,845,8.4,1,
29_06_2018,34,SF,3,,Thalassoma amblycephalum,4,2,,845,8.4,1,
29_06_2018,34,SF,3,,Thalassoma amblycephalum,4,1,,845,8.4,1,
29_06_2018,34,SF,3,,Thalassoma quinquevittatum,10,1,,845,8.4,1,
29_06_2018,34,SF,3,,Scarus frenatus,26,2,IP,845,8.4,1,
29_06_2018,34,SF,3,,Scarus rubroviolaceus,38,1,TP,845,8.4,1,
29_06_2018,34,SF,3,,Acanthurus nigricans,20,1,,845,8.4,1,
29_06_2018,34,SF,3,,Ctenochaetus flavicauda,4,1,,845,8.4,1,
29_06_2018,34,SF,3,,Ctenochaetus flavicauda,5,1,,845,8.4,1,
29_06_2018,34,SF,3,,Ctenochaetus flavicauda,4,1,,845,8.4,1,
29_06_2018,34,SF,3,,Balistapus undulatus,21,2,,845,8.4,1,
29_06_2018,34,SF,3,,Parupeneus insularis,12,1,,845,8.4,1,
29_06_2018,34,SF,3,,Parupeneus insularis,6,1,,845,8.4,1,
29_06_2018,34,SF,3,,Parupeneus insularis,6,1,,845,8.4,1,
29_06_2018,34,SF,3,,Parupeneus pleurostigma,30,1,,845,8.4,1,
29_06_2018,40,SF,1,,Cephalopholis urodeta,13,1,,1319,10,1,
29_06_2018,40,SF,1,,Cephalopholis urodeta,10,1,,1319,10,1,
29_06_2018,40,SF,1,,Cephalopholis urodeta,12,1,,1319,10,1,
29_06_2018,40,SF,1,,Cephalopholis urodeta,19,1,,1319,10,1,
29_06_2018,40,SF,1,,Pseudanthias dispar,5,2,,1319,10,1,
29_06_2018,40,SF,1,,Pseudanthias dispar,5,15,,1319,10,1,
29_06_2018,40,SF,1,,Pseudanthias dispar,5,6,,1319,10,1,
29_06_2018,40,SF,1,,Pseudanthias dispar,5,17,,1319,10,1,
29_06_2018,40,SF,1,,Pseudanthias dispar,3,35,,1319,10,1,
29_06_2018,40,SF,1,,Pseudanthias dispar,3,50,,1319,10,1,
29_06_2018,40,SF,1,,Pseudanthias dispar,3,23,,1319,10,1,
29_06_2018,40,SF,1,,Pseudanthias cooperi,5,3,,1319,10,1,
29_06_2018,40,SF,1,,Cirrhitichthys oxycephalus,5,1,,1319,10,1,
29_06_2018,40,SF,1,,Cirrhitichthys oxycephalus,5,1,,1319,10,1,
29_06_2018,40,SF,1,,Paracirrhites arcatus,7,1,,1319,10,1,
29_06_2018,40,SF,1,,Cirripectes variolosus,3,3,,1319,10,1,
29_06_2018,40,SF,1,,Ostorhinchus angustatus,6,2,,1319,10,1,
29_06_2018,40,SF,1,,Ostorhinchus angustatus,5,1,,1319,10,1,
29_06_2018,40,SF,1,,Centropyge loricula,3,1,,1319,10,1,
29_06_2018,40,SF,1,,Centropyge loricula,4,2,,1319,10,1,
29_06_2018,40,SF,1,,Chaetodon kleinii,8,2,,1319,10,1,
29_06_2018,40,SF,1,,Forcipiger longirostris,16,2,,1319,10,1,
29_06_2018,40,SF,1,,Chaetodon bennetti,3,1,,1319,10,1,
29_06_2018,40,SF,1,,Chaetodon ephippium,12,2,,1319,10,1,
29_06_2018,40,SF,1,,Chromis acares,3,25,,1319,10,1,
29_06_2018,40,SF,1,,Chromis acares,3,10,,1319,10,1,
29_06_2018,40,SF,1,,Chromis margaritifer,5,15,,1319,10,1,
29_06_2018,40,SF,1,,Chromis margaritifer,5,16,,1319,10,1,
29_06_2018,40,SF,1,,Chromis margaritifer,5,5,,1319,10,1,
29_06_2018,40,SF,1,,Chromis margaritifer,7,4,,1319,10,1,
29_06_2018,40,SF,1,,Chromis margaritifer,6,7,,1319,10,1,
29_06_2018,40,SF,1,,Chromis margaritifer,6,3,,1319,10,1,
29_06_2018,40,SF,1,,Chromis ternatenis ,4,2,,1319,10,1,
29_06_2018,40,SF,1,,Chromis ternatenis ,4,6,,1319,10,1,
29_06_2018,40,SF,1,,Plectroglyphidodon dickii,7,2,,1319,10,1,
29_06_2018,40,SF,1,,Plectroglyphidodon johnstonianus,7,3,,1319,10,1,
29_06_2018,40,SF,1,,Plectroglyphidodon johnstonianus,5,1,,1319,10,1,
29_06_2018,40,SF,1,,Pomacentrus coelestis,2,5,,1319,10,1,
29_06_2018,40,SF,1,,Pomacentrus coelestis,2,6,,1319,10,1,
29_06_2018,40,SF,1,,Pomacentrus coelestis,2,4,,1319,10,1,
29_06_2018,40,SF,1,,Cheilinus trilobatus,20,1,,1319,10,1,
29_06_2018,40,SF,1,,Cheilinus trilobatus,24,1,,1319,10,1,
29_06_2018,40,SF,1,,Cheilinus trilobatus,21,1,,1319,10,1,
29_06_2018,40,SF,1,,Labroides bicolor,10,1,,1319,10,1,
29_06_2018,40,SF,1,,Labroides dimidiatus,6,1,,1319,10,1,
29_06_2018,40,SF,1,,Labroides dimidiatus,5,1,,1319,10,1,
29_06_2018,40,SF,1,,Labroides dimidiatus,8,1,,1319,10,1,
29_06_2018,40,SF,1,,Pseudocheilinus tetrataenia,5,2,,1319,10,1,
29_06_2018,40,SF,1,,Pseudocheilinus tetrataenia,5,1,,1319,10,1,
29_06_2018,40,SF,1,,Thalassoma quinquevittatum,8,1,,1319,10,1,
29_06_2018,40,SF,1,,Chlorurus sordidus,24,1,TP,1319,10,1,
29_06_2018,40,SF,1,,Acanthurus nigricans,15,2,,1319,10,1,
29_06_2018,40,SF,1,,Acanthurus nigricauda,22,2,,1319,10,1,
29_06_2018,40,SF,1,,Acanthurus nigrofuscus,14,2,,1319,10,1,
